AS Monaco - Monaco
Juventus Turin - Juventus
Sampdoria Genua - Sampdoria
Leicester City - Leicester
SSC Neapel - Neapel
Swansea City - Swansea
Júnior FC - Júnior
Urawa Red Diamonds - Urawa Reds
FC Getafe - Getafe
Lazio Rom - Lazio
Antalyaspor - Alanyaspor
1899 Hoffenheim - Hoffenheim
Cardiff City - Cardiff
Ipswich Town - Ipswich
Lazio Rom - Lazio
SSC Napoli - Napoli
