GameID,Minute,PlayerIn,PlayerOut,Team
1765599,64,Marko Stanković,James Holland,Austria Wien
1765599,76,Rubin Okotie,Alexander Grünwald,Austria Wien
1765599,76,Lukas Rotpuller,Kaja Rogulj,Austria Wien
1765599,67,Maximilian Sax,Wilfried Domoraud,FC Admira Wacker
1765599,79,Rivera,Markus Rusek,FC Admira Wacker
1765599,81,Thorsten Schick,René Schicker,FC Admira Wacker
1765595,71,Simon Handle,Thomas Salamon,SV Grödig
1765595,80,Philipp Zulechner,Stefan Nutz,SV Grödig
1765595,65,Sandro,Patrick Möschl,SV Ried
1765595,85,Julius Perstaller,Robert Žulj,SV Ried
1765597,55,Michele Polverino,Sandro Gotal,Wolfsberger AC
1765597,63,Daniel Segovia,Daniel Dunst,Wolfsberger AC
1765597,84,Boris Hüttenbrenner,Danijel Mićić,Wolfsberger AC
1765597,66,Harald Pichler,Branko Bošković,Rapid Wien
1765597,72,Lukas Denner,Thomas Schrammel,Rapid Wien
1765597,84,Terrence Boyd,Louis Schaub,Rapid Wien
1765598,44,Stefan Rakowitz,Remo Mally,SC Wiener Neustadt
1765598,60,Kristijan Dobras,Herbert Rauter,SC Wiener Neustadt
1765598,85,David Witteveen,Matthias Koch,SC Wiener Neustadt
1765598,62,Yordy Reyna,Jakob Jantscher,RB Salzburg
1765598,71,Håvard Nielsen,Alan,RB Salzburg
1765598,85,Stefan Hierländer,Stefan Ilsanker,RB Salzburg
1765596,41,Andreas Kuen,Miroslav Milošević,FC Wacker Innsbruck
1765596,65,Stjepan Vuleta,Daniel Schütz,FC Wacker Innsbruck
1765596,78,Alexander Hauser,Christopher Wernitznig,FC Wacker Innsbruck
1765596,38,Imre Szabics,Marco Djuricin,Sturm Graz
1765596,80,Daniel Offenbacher,Andreas Hölzl,Sturm Graz
1765596,82,Daniel Beichler,Florian Kainz,Sturm Graz
1765602,13,Branko Bošković,Dominik Wydra,Rapid Wien
1765602,57,Thomas Schrammel,Lukas Denner,Rapid Wien
1765602,64,Brian Behrendt,Thanos Petsos,Rapid Wien
1765602,46,Daniel Schöpf,Herbert Rauter,SC Wiener Neustadt
1765602,46,Michael Berger,Stefan Rakowitz,SC Wiener Neustadt
1765602,80,Kristijan Dobras,Matthias Koch,SC Wiener Neustadt
1765600,56,Sandro,Patrick Möschl,SV Ried
1765600,68,Julius Perstaller,Clemens Walch,SV Ried
1765600,85,Jakob Kreuzer,Marcel Ziegl,SV Ried
1765600,72,Daniel Segovia,Daniel Dunst,Wolfsberger AC
1765600,79,Sandro Gotal,Mihret Topčagić,Wolfsberger AC
1765600,86,Gernot Suppan,Danijel Mićić,Wolfsberger AC
1765603,46,Florian Klein,Christian Schwegler,RB Salzburg
1765603,77,Stefan Hierländer,Marco Meilinger,RB Salzburg
1765603,82,Valon Berisha,Alan,RB Salzburg
1765603,55,Marko Stanković,James Holland,Austria Wien
1765603,66,Daniel Royer,Tomáš Jun,Austria Wien
1765603,71,Rubin Okotie,Alexander Grünwald,Austria Wien
1765604,66,Rivera,Issiaka Ouédraogo,FC Admira Wacker
1765604,71,Peter Pöllhuber,Markus Rusek,FC Admira Wacker
1765604,81,Oliver Pranjic,Bernhard Schachner,FC Admira Wacker
1765604,59,Stjepan Vuleta,Daniel Schütz,FC Wacker Innsbruck
1765604,71,Alexander Hauser,Christopher Wernitznig,FC Wacker Innsbruck
1765604,90,Thomas Löffler,Lukas Hinterseer,FC Wacker Innsbruck
1765601,46,Patrick Wolf,Andreas Hölzl,Sturm Graz
1765601,60,Manuel Weber,Daniel Offenbacher,Sturm Graz
1765601,75,Daniel Beichler,Imre Szabics,Sturm Graz
1765601,62,Philipp Huspek,Sascha Boller,SV Grödig
1765601,70,Tomi,Dieter Elsneg,SV Grödig
1765601,78,Philipp Zulechner,Thomas Salamon,SV Grödig
1765609,71,Herbert Rauter,Matthias Koch,SC Wiener Neustadt
1765609,71,David Witteveen,Thomas Pichlmann,SC Wiener Neustadt
1765609,79,Thomas Fröschl,Christoph Martschinko,SC Wiener Neustadt
1765609,60,Daniel Segovia,Mihret Topčagić,Wolfsberger AC
1765609,61,Danijel Mićić,De Paula,Wolfsberger AC
1765609,69,Jacobo,Sandro Gotal,Wolfsberger AC
1765605,46,Tomi,Lukas Schubert,SV Grödig
1765605,71,Philipp Zulechner,Peter Tschernegg,SV Grödig
1765605,75,Philipp Huspek,Sascha Boller,SV Grödig
1765605,35,Patrick Wessely,Lukas Thürauer,FC Admira Wacker
1765605,46,Daniel Drescher,René Schicker,FC Admira Wacker
1765605,73,Maximilian Sax,Issiaka Ouédraogo,FC Admira Wacker
1765606,77,Stjepan Vuleta,Christopher Wernitznig,FC Wacker Innsbruck
1765606,90,Daniel Schütz,Christian Schilling,FC Wacker Innsbruck
1765606,36,Christoph Leitgeb,Håvard Nielsen,RB Salzburg
1765606,67,Kevin Kampl,Valon Berisha,RB Salzburg
1765606,79,Sadio Mané,Georg Teigl,RB Salzburg
1765610,66,Florian Mader,Daniel Royer,Austria Wien
1765610,73,Thomas Murg,Marko Stanković,Austria Wien
1765610,83,Rubin Okotie,Philipp Hosiner,Austria Wien
1765610,55,Julius Perstaller,Bernhard Janeczek,SV Ried
1765610,55,Sandro,Patrick Möschl,SV Ried
1765610,84,Furkan Aydogdu,Marcel Ziegl,SV Ried
1765607,19,Tobias Kainz,Anel Hadžić,Sturm Graz
1765607,53,Daniel Beichler,Daniel Offenbacher,Sturm Graz
1765607,73,Christoph Kröpfl,Manuel Weber,Sturm Graz
1765607,65,Thomas Schrammel,Stephan Palla,Rapid Wien
1765607,68,Harald Pichler,Steffen Hofmann,Rapid Wien
1765607,82,Louis Schaub,Lukas Grozurek,Rapid Wien
1765615,46,Alexander Kofler,Christian Dobnik,Wolfsberger AC
1765615,66,Jacobo,Manuel Kerhe,Wolfsberger AC
1765615,73,Christian Falk,Mihret Topčagić,Wolfsberger AC
1765615,46,Alexander Hauser,Christopher Wernitznig,FC Wacker Innsbruck
1765615,46,Stjepan Vuleta,Thomas Löffler,FC Wacker Innsbruck
1765614,64,Sandro,Patrick Möschl,SV Ried
1765614,82,Furkan Aydogdu,Robert Žulj,SV Ried
1765614,46,Thomas Fröschl,Stefan Stangl,SC Wiener Neustadt
1765614,60,Herbert Rauter,Kristijan Dobras,SC Wiener Neustadt
1765614,90,Daniel Maderner,Thomas Pichlmann,SC Wiener Neustadt
1765618,46,Stefan Hierländer,Jakob Jantscher,RB Salzburg
1765618,68,Valon Berisha,Alan,RB Salzburg
1765618,86,Marco Meilinger,Kevin Kampl,RB Salzburg
1765618,63,Philipp Zulechner,Philipp Huspek,SV Grödig
1765618,69,Simon Handle,Sascha Boller,SV Grödig
1765618,79,Tadej Trdina,Dieter Elsneg,SV Grödig
1765619,63,René Schicker,Maximilian Sax,FC Admira Wacker
1765619,71,Rivera,Thorsten Schick,FC Admira Wacker
1765619,85,Lukas Thürauer,Stefan Schwab,FC Admira Wacker
1765619,29,Martin Ehrenreich,Aleksandar Todorovski,Sturm Graz
1765619,73,Imre Szabics,Robert Berić,Sturm Graz
1765619,81,Patrick Wolf,Andreas Hölzl,Sturm Graz
1765617,30,Thomas Schrammel,Terrence Boyd,Rapid Wien
1765617,62,Lukas Grozurek,Louis Schaub,Rapid Wien
1765617,81,Harald Pichler,Branko Bošković,Rapid Wien
1765617,65,Philipp Hosiner,Rubin Okotie,Austria Wien
1765617,68,Daniel Royer,Alexander Gorgon,Austria Wien
1765617,80,Roman Kienast,Alexander Grünwald,Austria Wien
1765622,56,Patrick Wolf,Andreas Hölzl,Sturm Graz
1765622,75,Imre Szabics,Daniel Beichler,Sturm Graz
1765622,81,Daniel Offenbacher,Manuel Weber,Sturm Graz
1765622,34,Stefan Hierländer,Sadio Mané,RB Salzburg
1765622,57,Dušan Švento,Andreas Ulmer,RB Salzburg
1765622,71,Valon Berisha,Stefan Ilsanker,RB Salzburg
1765620,60,Stefan Nutz,Mario Leitgeb,SV Grödig
1765620,66,Hannes Sigurðsson,Philipp Zulechner,SV Grödig
1765620,78,Simon Handle,Philipp Huspek,SV Grödig
1765620,13,Roland Putsche,Danijel Mićić,Wolfsberger AC
1765620,46,Jacobo,Mihret Topčagić,Wolfsberger AC
1765620,60,Christian Falk,Daniel Segovia,Wolfsberger AC
1765621,64,Christopher Wernitznig,Daniel Schütz,FC Wacker Innsbruck
1765621,74,Stjepan Vuleta,Andreas Kuen,FC Wacker Innsbruck
1765621,88,Stipe Vučur,Jaio,FC Wacker Innsbruck
1765621,65,Julius Perstaller,Clemens Walch,SV Ried
1765621,76,Sandro,Patrick Möschl,SV Ried
1765621,90,Bernhard Janeczek,Robert Žulj,SV Ried
1765623,46,Daniel Royer,Alexander Gorgon,Austria Wien
1765623,76,Alexander Grünwald,Tomáš Jun,Austria Wien
1765623,80,Rubin Okotie,Marko Stanković,Austria Wien
1765623,61,Stefan Stangl,Dennis Mimm,SC Wiener Neustadt
1765623,70,Kristijan Dobras,Marco Angeler,SC Wiener Neustadt
1765623,85,David Witteveen,Thomas Fröschl,SC Wiener Neustadt
1765624,56,René Schicker,Rivera,FC Admira Wacker
1765624,75,Markus Rusek,Bernhard Schachner,FC Admira Wacker
1765624,88,Stephan Auer,Thorsten Schick,FC Admira Wacker
1765624,64,Lukas Grozurek,Steffen Hofmann,Rapid Wien
1765624,77,Branko Bošković,Brian Behrendt,Rapid Wien
1765625,46,Sandro,Julius Perstaller,SV Ried
1765625,74,Jakob Kreuzer,Clemens Walch,SV Ried
1765625,82,Gernot Trauner,Sandro Wieser,SV Ried
1765625,57,Daniel Offenbacher,Manuel Weber,Sturm Graz
1765625,63,Imre Szabics,Daniel Beichler,Sturm Graz
1765625,69,Christoph Kröpfl,Florian Kainz,Sturm Graz
1765627,27,Nenad Jovanović,Boris Hüttenbrenner,Wolfsberger AC
1765627,61,Martin Salentinig,De Paula,Wolfsberger AC
1765627,66,Daniel Segovia,Roland Putsche,Wolfsberger AC
1765627,61,Marko Stanković,Florian Mader,Austria Wien
1765627,68,Tomáš Jun,Daniel Royer,Austria Wien
1765627,78,Roman Kienast,Rubin Okotie,Austria Wien
1765630,67,Michael Berger,Stefan Stangl,SC Wiener Neustadt
1765630,82,Dennis Mimm,Kristijan Dobras,SC Wiener Neustadt
1765630,85,David Witteveen,Thomas Pichlmann,SC Wiener Neustadt
1765630,46,Simon Piesinger,Marco Kofler,FC Wacker Innsbruck
1765630,59,Alexander Hauser,Christian Schilling,FC Wacker Innsbruck
1765630,85,Stjepan Vuleta,Roman Wallner,FC Wacker Innsbruck
1765628,70,Brian Behrendt,Branko Bošković,Rapid Wien
1765628,82,Lukas Grozurek,Louis Schaub,Rapid Wien
1765628,63,Christian Hayden,Ione Cabrera,SV Grödig
1765628,82,Tomi,Philipp Zulechner,SV Grödig
