GameID,Minute,PlayerIn,PlayerOut,Team
8407721,87,Hannes Aigner,Nicolas Ngamaleu,SCR Altach
8407721,90,Emanuel Sakic,Christian Gebauer,SCR Altach
8407721,56,Amadou Haïdara,Reinhold Yabo,RB Salzburg
8407721,57,Hannes Wolf,Hee-chan Hwang,RB Salzburg
8407721,76,Fredrik Gulbrandsen,Takumi Minamino,RB Salzburg
8407717,71,De Paula,Dominik Prokop,Austria Wien
8407717,81,Christoph Monschein,Kevin Friesenbichler,Austria Wien
8407717,90,Abdul Kadiri Mohammed,Ismael Tajouri,Austria Wien
8407717,3,Marko Raguž,René Gartler,LASK
8407717,69,Alexander Riemann,Marko Raguž,LASK
8407717,79,Thomas Goiginger,Bruno Souza,LASK
8407719,27,Christian Schulz,Charalampos Lykogiannis,Sturm Graz
8407719,76,Philipp Zulechner,Deni Alar,Sturm Graz
8407719,86,James Jeggo,Peter Žulj,Sturm Graz
8407719,64,Christopher Wernitznig,Mario Leitgeb,Wolfsberger AC
8407719,64,Dever Orgill,Mihret Topčagić,Wolfsberger AC
8407719,77,Issiaka Ouédraogo,Florian Flecker,Wolfsberger AC
8407727,79,Mario Mosböck,Devante Parker,SKN St. Pölten
8407727,79,Lonsana Doumbouya,Sandro Ingolitsch,SKN St. Pölten
8407727,75,Florian Sittsam,Andreas Gruber,SV Mattersburg
8407727,81,Markus Pink,Michael Novak,SV Mattersburg
8407727,90,Thorsten Mahrer,Stefan Maierhofer,SV Mattersburg
8407725,59,Marcus Maier,Daniel Toth,FC Admira Wacker
8407725,85,Fabio Strauss,Manuel Maranda,FC Admira Wacker
8407725,86,Lukas Grozurek,Maximilian Sax,FC Admira Wacker
8407725,73,Eren Keles,Louis Schaub,Rapid Wien
8407725,73,Giorgi Kvilitaia,Stephan Auer,Rapid Wien
8407725,81,Philipp Prosenik,Boli Bolingoli-Mbombo,Rapid Wien
8407739,46,Joelinton,Giorgi Kvilitaia,Rapid Wien
8407739,60,Philipp Schobesberger,Thomas Schrammel,Rapid Wien
8407739,75,Eren Keles,Steffen Hofmann,Rapid Wien
8407739,72,Philipp Zulechner,Deni Alar,Sturm Graz
8407739,78,James Jeggo,Sandi Lovrič,Sturm Graz
8407739,88,Christian Schoissengeyr,Philipp Huspek,Sturm Graz
8407743,66,Dever Orgill,Florian Flecker,Wolfsberger AC
8407743,71,Joshua Steiger,Dominik Frieser,Wolfsberger AC
8407743,76,Ammar Hodzic,Mihret Topčagić,Wolfsberger AC
8407743,43,Fabio Strauss,Christoph Knasmüllner,FC Admira Wacker
8407743,58,Marcus Maier,Marin Jakoliš,FC Admira Wacker
8407743,84,Lukas Grozurek,Dominik Starkl,FC Admira Wacker
8407735,40,Hannes Wolf,Takumi Minamino,RB Salzburg
8407735,66,Marc Rzatkowski,Reinhold Yabo,RB Salzburg
8407735,73,Hee-chan Hwang,Munas Dabbur,RB Salzburg
8407735,56,George Davies,Lukas Thürauer,SKN St. Pölten
8407735,66,Sandro Ingolitsch,Devante Parker,SKN St. Pölten
8407735,84,Manuel Martic,Michael Ambichl,SKN St. Pölten
8407749,64,Alexander Riemann,Marko Raguž,LASK
8407749,64,Bruno Souza,Thomas Goiginger,LASK
8407749,89,Alan Lima Carius,Rajko Rep,LASK
8407749,72,Adrian Grbic,Hannes Aigner,SCR Altach
8407749,78,Valentino Müller,Stefan Nutz,SCR Altach
8407749,85,Galvão,Kristijan Dobras,SCR Altach
8407741,52,Philipp Erhardt,Michael Novak,SV Mattersburg
8407741,69,Markus Pink,Stefan Maierhofer,SV Mattersburg
8407741,83,Patrick Bürger,Andreas Gruber,SV Mattersburg
8407741,46,Christoph Martschinko,Thomas Salamon,Austria Wien
8407741,83,Christoph Monschein,De Paula,Austria Wien
8407741,90,David Cancola,Dominik Prokop,Austria Wien
8407765,46,Christopher Wernitznig,Florian Flecker,Wolfsberger AC
8407765,72,Mario Leitgeb,Christoph Rabitsch,Wolfsberger AC
8407765,72,Dever Orgill,Issiaka Ouédraogo,Wolfsberger AC
8407765,58,George Davies,Sandro Ingolitsch,SKN St. Pölten
8407765,66,Dominik Hofbauer,Manuel Martic,SKN St. Pölten
8407765,83,Lonsana Doumbouya,Devante Parker,SKN St. Pölten
8407763,72,Philipp Schobesberger,Louis Schaub,Rapid Wien
8407763,78,Stephan Auer,Dejan Ljubicic,Rapid Wien
8407763,89,Galvão,Giorgi Kvilitaia,Rapid Wien
8407763,46,Emanuel Pogatetz,Felix Luckeneder,LASK
8407763,76,Alexander Riemann,Rajko Rep,LASK
8407763,83,Marko Raguž,Peter Michorl,LASK
8407757,74,James Jeggo,Sandi Lovrič,Sturm Graz
8407757,79,Christian Schoissengeyr,Philipp Huspek,Sturm Graz
8407757,85,Philipp Zulechner,Deni Alar,Sturm Graz
8407757,46,Patrick Farkas,Andreas Ulmer,RB Salzburg
8407757,60,Amadou Haïdara,Reinhold Yabo,RB Salzburg
8407757,79,Patson Daka,Fredrik Gulbrandsen,RB Salzburg
8407759,65,Bernard Tekpetey,Stefan Nutz,SCR Altach
8407759,76,Adrian Grbic,Hannes Aigner,SCR Altach
8407759,87,Jan Zwischenbrugger,Simon Piesinger,SCR Altach
8407759,31,Masaya Okugawa,Michael Novak,SV Mattersburg
8407759,68,Patrick Bürger,Stefan Maierhofer,SV Mattersburg
8407759,76,René Renner,Andreas Gruber,SV Mattersburg
8407761,65,Lukas Grozurek,Patrick Schmidt,FC Admira Wacker
8407761,75,Sasa Kalajdzic,Marcus Maier,FC Admira Wacker
8407761,75,Christoph Monschein,Kevin Friesenbichler,Austria Wien
8407761,75,Alexandar Borković,Dominik Prokop,Austria Wien
8407761,88,Petar Gluhakovic,Jin-hyun Lee,Austria Wien
8407785,65,Thomas Goiginger,René Gartler,LASK
8407785,77,Dominik Reiter,Bruno Souza,LASK
8407785,86,Marko Raguž,Mergim Berisha,LASK
8407785,46,Philipp Zulechner,Marvin Potzmann,Sturm Graz
8407785,46,James Jeggo,Sandi Lovrič,Sturm Graz
8407785,73,Emeka Eze,Thorsten Röcher,Sturm Graz
8407771,81,Alexandar Borković,Ismael Tajouri,Austria Wien
8407771,84,Christoph Monschein,Kevin Friesenbichler,Austria Wien
8407771,90,Thomas Salamon,Jin-hyun Lee,Austria Wien
8407771,62,Mario Leitgeb,Christoph Rabitsch,Wolfsberger AC
8407771,64,Dever Orgill,Bernd Gschweidl,Wolfsberger AC
8407771,76,Mihret Topčagić,Issiaka Ouédraogo,Wolfsberger AC
8407775,50,Patrick Bürger,Florian Sittsam,SV Mattersburg
8407775,54,Thorsten Mahrer,Nedeljko Malić,SV Mattersburg
8407775,68,Smail Prevljak,Michael Perlak,SV Mattersburg
8407775,63,Marcus Maier,Daniel Toth,FC Admira Wacker
8407775,69,Sasa Kalajdzic,Maximilian Sax,FC Admira Wacker
8407775,82,Philipp Posch,Dominik Starkl,FC Admira Wacker
8407781,46,George Davies,Devante Parker,SKN St. Pölten
8407781,46,Kwang-Ryong Pak,Roope Riski,SKN St. Pölten
8407781,74,Lonsana Doumbouya,Alex Sobczyk,SKN St. Pölten
8407781,68,Bernard Tekpetey,Hannes Aigner,SCR Altach
8407781,68,Mathias Honsak,Stefan Nutz,SCR Altach
8407781,84,Jan Zwischenbrugger,Kristijan Dobras,SCR Altach
8407768,62,Xaver Schlager,Patrick Farkas,RB Salzburg
8407768,65,Hee-chan Hwang,Fredrik Gulbrandsen,RB Salzburg
8407768,74,Christoph Leitgeb,Diadie Samassekou,RB Salzburg
8407768,46,Stephan Auer,Joelinton,Rapid Wien
8407768,67,Philipp Schobesberger,Louis Schaub,Rapid Wien
8407768,78,Mario Sonnleitner,Veton Berisha,Rapid Wien
8407791,57,Jan Zwischenbrugger,Simon Piesinger,SCR Altach
8407791,57,Bernard Tekpetey,Christian Gebauer,SCR Altach
8407791,89,Valentino Müller,Stefan Nutz,SCR Altach
8407791,70,Giorgi Kvilitaia,Veton Berisha,Rapid Wien
8407791,76,Joelinton,Louis Schaub,Rapid Wien
8407797,63,Marin Jakoliš,,FC Admira Wacker
8407797,76,Sasa Kalajdzic,Daniel Toth,FC Admira Wacker
8407797,87,Marcus Maier,Maximilian Sax,FC Admira Wacker
8407797,75,Philipp Zulechner,Deni Alar,Sturm Graz
8407797,81,Christian Schoissengeyr,Philipp Huspek,Sturm Graz
8407803,46,Mihret Topčagić,Dever Orgill,Wolfsberger AC
8407803,60,Mario Leitgeb,Daniel Offenbacher,Wolfsberger AC
8407803,76,Christopher Wernitznig,Florian Flecker,Wolfsberger AC
8407803,67,Thomas Goiginger,Bruno Souza,LASK
8407803,81,Marko Raguž,Mergim Berisha,LASK
8407801,45,René Renner,Florian Hart,SV Mattersburg
8407801,75,Smail Prevljak,Patrick Bürger,SV Mattersburg
8407801,81,Masaya Okugawa,Andreas Gruber,SV Mattersburg
8407801,41,Stefan Lainer,Patrick Farkas,RB Salzburg
8407801,61,Christoph Leitgeb,Diadie Samassekou,RB Salzburg
8407801,71,Hannes Wolf,Patson Daka,RB Salzburg
8407787,71,Jin-hyun Lee,De Paula,Austria Wien
8407787,86,Christoph Monschein,,Austria Wien
8407787,90,Petar Gluhakovic,Ibrahim Alhassan Abdullahi,Austria Wien
8407787,60,Manuel Martic,Alex Sobczyk,SKN St. Pölten
8407787,76,George Davies,Roope Riski,SKN St. Pölten
8407813,46,Giorgi Kvilitaia,Veton Berisha,Rapid Wien
8407813,73,Thanos Petsos,Thomas Murg,Rapid Wien
8407813,76,Steffen Hofmann,Dejan Ljubicic,Rapid Wien
8407813,75,Mihret Topčagić,Bernd Gschweidl,Wolfsberger AC
8407813,75,Dominik Frieser,Christopher Wernitznig,Wolfsberger AC
8407813,88,Issiaka Ouédraogo,Thomas Zündel,Wolfsberger AC
8407811,39,Philipp Zulechner,Thorsten Röcher,Sturm Graz
8407811,71,James Jeggo,Deni Alar,Sturm Graz
8407811,86,Patrick Puchegger,Philipp Huspek,Sturm Graz
8407811,71,Adrian Grbic,Hannes Aigner,SCR Altach
8407815,59,Roope Riski,Alex Sobczyk,SKN St. Pölten
8407815,67,Lonsana Doumbouya,Lukas Thürauer,SKN St. Pölten
8407815,84,Husein Balic,Damir Mehmedovic,SKN St. Pölten
8407815,65,Marin Jakoliš,Maximilian Sax,FC Admira Wacker
8407815,75,Marcel Holzmann,Christoph Knasmüllner,FC Admira Wacker
8407815,90,Philipp Posch,Dominik Starkl,FC Admira Wacker
8407819,46,Felix Luckeneder,Emanuel Pogatetz,LASK
8407819,66,Alan Lima Carius,Mergim Berisha,LASK
8407819,81,Marko Raguž,René Gartler,LASK
8407819,39,Florian Sittsam,Julius Ertlthaler,SV Mattersburg
8407819,62,Stefan Maierhofer,Patrick Bürger,SV Mattersburg
8407819,77,Fran,René Renner,SV Mattersburg
8407809,67,Xaver Schlager,Amadou Haïdara,RB Salzburg
8407809,75,Patson Daka,Fredrik Gulbrandsen,RB Salzburg
8407809,61,De Paula,Jin-hyun Lee,Austria Wien
8407809,77,Ismael Tajouri,Dominik Prokop,Austria Wien
8407809,90,Thomas Salamon,Felipe Pires,Austria Wien
8407670,36,Husein Balic,Babacar Diallo,SKN St. Pölten
8407670,46,George Davies,Lukas Thürauer,SKN St. Pölten
8407670,74,Michael Ambichl,Eldis Bajrami,SKN St. Pölten
8407670,60,Lukas Spendlhofer,Dario Maresić,Sturm Graz
8407670,71,Emeka Eze,Deni Alar,Sturm Graz
8407670,87,Oliver Filip,Philipp Huspek,Sturm Graz
8407658,71,Smail Prevljak,Florian Sittsam,SV Mattersburg
8407658,74,Fran,Andreas Gruber,SV Mattersburg
8407658,85,Markus Pink,Philipp Erhardt,SV Mattersburg
8407658,61,Philipp Schobesberger,Giorgi Kvilitaia,Rapid Wien
8407658,77,Philipp Prosenik,Veton Berisha,Rapid Wien
8407658,87,Mario Sonnleitner,Louis Schaub,Rapid Wien
8407662,75,Patrick Schmidt,Dominik Starkl,FC Admira Wacker
8407662,90,Marcel Holzmann,Lukas Grozurek,FC Admira Wacker
8407662,90,Marcus Maier,Christoph Knasmüllner,FC Admira Wacker
8407662,65,Bruno Souza,Mergim Berisha,LASK
8407662,73,Marko Raguž,Thomas Goiginger,LASK
8407662,81,Alexander Riemann,Christian Ramsebner,LASK
8407666,62,De Paula,Jin-hyun Lee,Austria Wien
8407666,80,Christoph Monschein,Ruan,Austria Wien
8407666,90,Petar Gluhakovic,Ismael Tajouri,Austria Wien
8407666,60,Bernard Tekpetey,Stefan Nutz,SCR Altach
8407666,72,Jan Zwischenbrugger,Simon Piesinger,SCR Altach
8407666,81,Adrian Grbic,Hannes Aigner,SCR Altach
8407660,68,Patson Daka,Xaver Schlager,RB Salzburg
8407660,75,Enock Mwepu,Amadou Haïdara,RB Salzburg
8407660,90,David Atanga,Munas Dabbur,RB Salzburg
8407660,56,Mario Leitgeb,Christoph Rabitsch,Wolfsberger AC
8407660,73,Christopher Wernitznig,Daniel Offenbacher,Wolfsberger AC
8407660,81,Mihret Topčagić,Bernd Gschweidl,Wolfsberger AC
8407678,75,Alexander Riemann,Mergim Berisha,LASK
8407678,83,Bruno Souza,Philipp Wiesinger,LASK
8407678,90,Dominik Reiter,Reinhold Ranftl,LASK
8407678,70,Xaver Schlager,Hannes Wolf,RB Salzburg
8407678,81,Takumi Minamino,Fredrik Gulbrandsen,RB Salzburg
8407678,88,Christoph Leitgeb,Amadou Haïdara,RB Salzburg
8407682,65,Veton Berisha,Joelinton,Rapid Wien
8407682,79,Giorgi Kvilitaia,Louis Schaub,Rapid Wien
8407682,88,Mario Pavelić,Thomas Murg,Rapid Wien
8407682,59,Sandro Ingolitsch,Daniel Schütz,SKN St. Pölten
8407682,79,George Davies,Alex Sobczyk,SKN St. Pölten
8407682,83,Dominik Hofbauer,Husein Balic,SKN St. Pölten
8407684,46,Patrick Salomon,Stefan Nutz,SCR Altach
8407684,66,Emanuel Schreiner,Bernard Tekpetey,SCR Altach
8407684,72,Louis NGwat-Mahop,Simon Piesinger,SCR Altach
8407684,46,Daniel Toth,Sasa Kalajdzic,FC Admira Wacker
8407684,73,Marcus Maier,Christoph Knasmüllner,FC Admira Wacker
8407684,78,Patrick Schmidt,Dominik Starkl,FC Admira Wacker
8407688,74,Mihret Topčagić,Issiaka Ouédraogo,Wolfsberger AC
8407688,82,Christopher Wernitznig,Gerald Nutz,Wolfsberger AC
8407688,90,Joshua Steiger,Bernd Gschweidl,Wolfsberger AC
8407688,46,Smail Prevljak,Florian Sittsam,SV Mattersburg
8407688,81,Markus Pink,Andreas Gruber,SV Mattersburg
8407694,73,Philipp Zulechner,Deni Alar,Sturm Graz
8407694,87,Sandi Lovrič,Peter Žulj,Sturm Graz
8407694,90,Oliver Filip,Philipp Huspek,Sturm Graz
8407694,20,Thomas Salamon,Christoph Martschinko,Austria Wien
8407694,60,De Paula,Dominik Prokop,Austria Wien
8407694,75,Kevin Friesenbichler,Ismael Tajouri,Austria Wien
8407702,56,Deni Alar,Philipp Huspek,Sturm Graz
8407702,57,Thorsten Röcher,Fabian Koch,Sturm Graz
8407702,78,Emeka Eze,Philipp Zulechner,Sturm Graz
8407702,72,Fran,Alois Höller,SV Mattersburg
8407702,81,Markus Pink,Andreas Gruber,SV Mattersburg
8407702,87,Stefan Maierhofer,Michael Perlak,SV Mattersburg
8407698,14,Michael Huber,Daniel Petrovic,SKN St. Pölten
8407698,58,Kwang-Ryong Pak,Dominik Hofbauer,SKN St. Pölten
8407698,75,Roope Riski,Martin Rasner,SKN St. Pölten
8407698,63,Alexander Riemann,Bruno Souza,LASK
8407698,78,Thomas Goiginger,Mergim Berisha,LASK
8407698,87,Marko Raguž,René Gartler,LASK
8407704,65,Louis NGwat-Mahop,Hannes Aigner,SCR Altach
8407704,77,Bernhard Janeczek,Benedikt Zech,SCR Altach
8407704,84,Simon Piesinger,Kristijan Dobras,SCR Altach
8407704,46,Dominik Frieser,Stephan Palla,Wolfsberger AC
8407704,67,Mihret Topčagić,Issiaka Ouédraogo,Wolfsberger AC
8407704,90,Daniel Drescher,Nemanja Rnić,Wolfsberger AC
8407700,73,Marin Jakoliš,Dominik Starkl,FC Admira Wacker
8407700,83,Marcel Holzmann,Sasa Kalajdzic,FC Admira Wacker
8407700,90,Pascal Petlach,Lukas Grozurek,FC Admira Wacker
8407700,58,Takumi Minamino,Christoph Leitgeb,RB Salzburg
8407700,68,Marc Rzatkowski,Fredrik Gulbrandsen,RB Salzburg
8407700,80,Hannes Wolf,Xaver Schlager,RB Salzburg
8407712,63,Abdul Kadiri Mohammed,Heiko Westermann,Austria Wien
8407712,76,Christoph Monschein,Jin-hyun Lee,Austria Wien
8407712,86,Manprit Sarkaria,Thomas Salamon,Austria Wien
8407712,66,Veton Berisha,Giorgi Kvilitaia,Rapid Wien
8407712,74,Joelinton,Philipp Schobesberger,Rapid Wien
8407712,81,Maximilian Hofmann,Louis Schaub,Rapid Wien
8407726,63,Joelinton,Giorgi Kvilitaia,Rapid Wien
8407726,73,Philipp Schobesberger,Veton Berisha,Rapid Wien
8407726,88,Thanos Petsos,Thomas Murg,Rapid Wien
8407726,46,Marcus Maier,Dominik Starkl,FC Admira Wacker
8407726,65,Marin Jakoliš,Sasa Kalajdzic,FC Admira Wacker
8407726,83,Marcel Holzmann,Maximilian Sax,FC Admira Wacker
8407718,46,Thomas Goiginger,Reinhold Ranftl,LASK
8407718,46,Mergim Berisha,René Gartler,LASK
8407718,71,Alan Lima Carius,Bruno Souza,LASK
8407718,58,Marco Stark,Heiko Westermann,Austria Wien
8407718,77,Kevin Friesenbichler,Dominik Prokop,Austria Wien
8407718,88,Manprit Sarkaria,Jin-hyun Lee,Austria Wien
8407722,47,Xaver Schlager,Diadie Samassekou,RB Salzburg
8407722,67,Takumi Minamino,Hannes Wolf,RB Salzburg
8407722,86,Reinhold Yabo,Amadou Haïdara,RB Salzburg
8407722,63,Louis NGwat-Mahop,Mathias Honsak,SCR Altach
8407722,71,Stefan Nutz,Bernard Tekpetey,SCR Altach
8407728,55,Stefan Maierhofer,Patrick Bürger,SV Mattersburg
8407728,55,Markus Pink,Andreas Gruber,SV Mattersburg
8407728,90,Fran,René Renner,SV Mattersburg
8407728,75,Michael Ambichl,Martin Rasner,SKN St. Pölten
8407728,80,Husein Balic,Daniel Schütz,SKN St. Pölten
8407720,38,Alexander Ranacher,Gerald Nutz,Wolfsberger AC
8407720,66,Mihret Topčagić,Issiaka Ouédraogo,Wolfsberger AC
8407720,66,Mario Leitgeb,Christoph Rabitsch,Wolfsberger AC
8407720,73,Peter Žulj,Thorsten Röcher,Sturm Graz
8407720,79,Philipp Zulechner,Deni Alar,Sturm Graz
8407720,87,Oliver Filip,Philipp Huspek,Sturm Graz
8407740,78,Philipp Zulechner,Deni Alar,Sturm Graz
8407740,90,Oliver Filip,Philipp Huspek,Sturm Graz
8407740,56,Joelinton,Giorgi Kvilitaia,Rapid Wien
8407740,63,Veton Berisha,Louis Schaub,Rapid Wien
8407740,72,Thanos Petsos,Stefan Schwab,Rapid Wien
8407744,65,Dominik Starkl,Maximilian Sax,FC Admira Wacker
8407744,71,Sasa Kalajdzic,Lukas Grozurek,FC Admira Wacker
8407744,83,Dever Orgill,Mihret Topčagić,Wolfsberger AC
8407744,84,Dominik Frieser,Bernd Gschweidl,Wolfsberger AC
8407750,46,Simon Piesinger,Philipp Netzer,SCR Altach
8407750,60,Bernard Tekpetey,Mathias Honsak,SCR Altach
8407750,74,Louis NGwat-Mahop,Stefan Nutz,SCR Altach
8407750,70,Valentin Grubeck,René Gartler,LASK
8407750,83,Alexander Riemann,Bruno Souza,LASK
8407750,87,Alan Lima Carius,Thomas Goiginger,LASK
8407742,46,Marko Pejić,Thomas Salamon,Austria Wien
8407742,46,Marko Pejić,,Austria Wien
8407742,62,Ibrahim Alhassan Abdullahi,Dominik Prokop,Austria Wien
8407742,80,Christoph Monschein,Raphael Holzhauser,Austria Wien
8407742,26,Andreas Gruber,René Renner,SV Mattersburg
8407742,46,Smail Prevljak,Stefan Maierhofer,SV Mattersburg
8407742,76,Masaya Okugawa,Markus Pink,SV Mattersburg
8407736,63,Roope Riski,Lonsana Doumbouya,SKN St. Pölten
8407736,81,George Davies,Husein Balic,SKN St. Pölten
8407736,89,Alex Sobczyk,Michael Ambichl,SKN St. Pölten
8407736,76,Amadou Haïdara,Marc Rzatkowski,RB Salzburg
8407736,81,Fredrik Gulbrandsen,Takumi Minamino,RB Salzburg
8407736,89,Patrick Farkas,Andreas Ulmer,RB Salzburg
8407764,57,Alexander Riemann,Bruno Souza,LASK
8407764,76,Dominik Reiter,Thomas Goiginger,LASK
8407764,87,Christian Ramsebner,Peter Michorl,LASK
8407764,69,Joelinton,Giorgi Kvilitaia,Rapid Wien
8407764,74,Dejan Ljubicic,Thanos Petsos,Rapid Wien
8407764,77,Philipp Schobesberger,Thomas Murg,Rapid Wien
8407760,64,Philipp Erhardt,Manuel Seidl,SV Mattersburg
8407760,69,Andreas Gruber,Masaya Okugawa,SV Mattersburg
8407760,77,Stefan Maierhofer,Smail Prevljak,SV Mattersburg
8407760,66,Mathias Honsak,Stefan Nutz,SCR Altach
8407760,69,Louis NGwat-Mahop,Kristijan Dobras,SCR Altach
8407760,87,Adrian Grbic,Valentino Müller,SCR Altach
8407762,71,Ibrahim Alhassan Abdullahi,Raphael Holzhauser,Austria Wien
8407762,81,Christoph Monschein,Kevin Friesenbichler,Austria Wien
8407762,86,Manprit Sarkaria,Ismael Tajouri,Austria Wien
8407762,62,Christoph Knasmüllner,Marcel Holzmann,FC Admira Wacker
8407762,78,Marcus Maier,Thomas Ebner,FC Admira Wacker
8407762,84,Sasa Kalajdzic,Maximilian Sax,FC Admira Wacker
8407766,46,Husein Balic,Lukas Thürauer,SKN St. Pölten
8407766,69,Kwang-Ryong Pak,Roope Riski,SKN St. Pölten
8407766,88,Lonsana Doumbouya,Eldis Bajrami,SKN St. Pölten
8407766,75,Mihret Topčagić,Dever Orgill,Wolfsberger AC
8407766,82,Issiaka Ouédraogo,Florian Flecker,Wolfsberger AC
8407766,88,Dominik Frieser,Bernd Gschweidl,Wolfsberger AC
8407758,61,Hee-chan Hwang,Fredrik Gulbrandsen,RB Salzburg
8407758,62,Takumi Minamino,Hannes Wolf,RB Salzburg
8407758,77,Amadou Haïdara,Reinhold Yabo,RB Salzburg
