GameID,Minute,PlayerIn,PlayerOut,Team
2517459,65,Lihué Prichoda,Franco Colela,Banfield
2517459,76,Claudio Villagra,Walter Erviti,Banfield
2517459,81,Thomas Rodríguez,Giovanni Simeone,Banfield
2517459,50,Walter Bou,Jorge Valdez Chamorro,Gimnasia de La Plata
2517459,51,José DAngelo,Matias Noble,Gimnasia de La Plata
2517459,74,Ezequiel Bonifacio,Osvaldo Barsottini,Gimnasia de La Plata
2517466,46,Diego Mendoza,Alejandro Gamarra,Huracán
2517466,46,Cristian Espinoza,Patricio Toranzo,Huracán
2517466,76,Ezequiel Miralles,Mauro Bogado,Huracán
2517466,74,Federico Scoppa,Esteban Orfano,Atlético Rafaela
2517466,80,Ignacio Pussetto,Federico Anselmo,Atlético Rafaela
2517466,90,Bruno Urribarri,Mathías Abero,Atlético Rafaela
2517463,49,Victor Salazar,Cristian Villagra,Rosario Central
2517463,67,Giovani Lo Celso,César Delgado,Rosario Central
2517463,77,Gastón Gil Romero,Franco Cervi,Rosario Central
2517463,63,Santiago García,Jaime Ayoví,Godoy Cruz
2517463,65,Ángel González,Gastón Giménez,Godoy Cruz
2517463,77,Juan Garro,Gabriel Carabajal,Godoy Cruz
2517464,77,Juan Dinenno,Sebastian Penco,Aldosivi
2517464,81,Ismael Quílez,Gastón Díaz,Aldosivi
2517464,83,Nicolás Castro,Martín Rivero,Aldosivi
2517464,80,Francisco Pizzini,Fernando González,Olimpo de Bahía Blanca
2517464,83,Cristian Villanueva,Jean Pierre Barrientos,Olimpo de Bahía Blanca
2517465,46,Lautaro Rinaldi,Juan Cobo,Argentinos Juniors
2517465,56,Luciano Cabral,Facundo Barboza,Argentinos Juniors
2517465,78,Lucas Cano,Nahuel Rodríguez,Argentinos Juniors
2517465,53,Sebastián Rincón,Lucas Janson,Tigre
2517465,65,Carlos Luna,José Correa,Tigre
2517465,76,Alexis Castro,Lucas Wilchez,Tigre
2517458,43,Nicolás Bertocchi,Fernando Telechea,Patronato de Paraná
2517458,46,Ivan Furios,Jonathan Ferrari,Patronato de Paraná
2517458,80,Marcelo Guzmán,Fernando De la Fuente,Patronato de Paraná
2517458,53,Fernando Belluschi,Pedro Franco,San Lorenzo
2517458,53,Franco Mussis,Enzo Kalinski,San Lorenzo
2517458,75,Nicolás Blandi,Leandro Romagnoli,San Lorenzo
2517471,56,Javier Toledo,Joaquín Molina,San Martín de San Juan
2517471,66,Emilio Hernández,Lucas Salas,San Martín de San Juan
2517471,69,Juan Galeano,Marcos Gelabert,San Martín de San Juan
2517471,58,Mauro Fórmica,Denis Rodriguez,Newells Old Boys
2517471,58,Daniel Mancini,Nehuén Paz,Newells Old Boys
2517471,88,Milton Valenzuela,Emanuel Insúa,Newells Old Boys
2517469,38,Gabriel Esparza,Cristian Canuhé,Temperley
2517469,60,Fernando Brandán,Ariel Cólzera,Temperley
2517469,76,Rubén Ramírez,Martín Pérez Guedes,Temperley
2517469,60,Fernando Gago,Marcelo Meli,Boca Juniors
2517469,61,Cristian Pavón,Nicolás Lodeiro,Boca Juniors
2517462,25,Juan Martínez Trejo,Cristian Rodríguez,Independiente
2517462,58,Germán Denis,Juan Martínez Trejo,Independiente
2517462,75,Rodrigo Gómez,Juan Lucero,Independiente
2517462,60,Sebastián Prediger,Fernando Márquez,Belgrano de Córdoba
2517462,69,Claudio Bieler,Iván Óbolo,Belgrano de Córdoba
2517462,74,César Pereyra,Jorge Velázquez,Belgrano de Córdoba
2517468,51,Tomás Cardona,Tomás Martínez,Defensa y Justicia
2517468,56,Maximiliano Calzada,Hernán Fredes,Defensa y Justicia
2517468,70,Mariano Guerreiro,Agustín Bouzat,Defensa y Justicia
2517468,54,Bruno Pittón,Santiago Zurbriggen,Unión de Santa Fe
2517468,56,Martín Rolle,Diego Villar,Unión de Santa Fe
2517468,57,Franco Soldano,Julio César Rodríguez,Unión de Santa Fe
2517460,21,Ismael Benegas,Yamil Garnier,Colón de Santa Fe
2517460,73,Franco Mazurek,Victor Figueroa,Colón de Santa Fe
2517460,85,Nicolás Silva,Mauricio Sperdutti,Colón de Santa Fe
2517460,46,Fernando Luna,Gonzalo Giménez,Arsenal de Sarandí
2517460,46,Federico Lértora,Ramiro Carrera,Arsenal de Sarandí
2517460,68,Joaquín Boghossian,Gonzalo Bazán,Arsenal de Sarandí
2517470,67,Matías Ballini,Emanuel Molina,Atlético Tucumán
2517470,70,José Méndez,Leandro González,Atlético Tucumán
2517470,76,Cristian Menéndez,Fernando Zampedri,Atlético Tucumán
2517470,56,Lisandro López,Lucas Bareiro,Racing Club
2517470,70,Roger Martínez,Gustavo Bou,Racing Club
2517470,74,Francisco Cerro,Ricardo Noir,Racing Club
2517467,83,Gonzalo Bueno,Carlos Auzqui,Estudiantes
2517467,88,Juan Cavallaro,Facundo Sánchez,Estudiantes
2517467,72,Iván Marcone,Víctor Ayala,Lanús
2517467,84,Nicolás Pasquini,Nicolás Aguirre,Lanús
2517467,88,Marcelo Herrera,Diego Braghieri,Lanús
2517461,9,Nicolás Domingo,Éder Balanta,River Plate
2517461,63,Sebastián Driussi,Rodrigo Mora,River Plate
2517461,66,Iván Alonso,Gonzalo Martínez,River Plate
2517461,62,Lucas Pérez Godoy,Fernando Elizari,Quilmes
2517461,62,Emanuel Morales,Matías Morales,Quilmes
2517461,74,Daniel Imperiale,Ezequiel Rescaldani,Quilmes
2517457,66,Kevin Mercado,Nicolás Sánchez,Sarmiento de Junín
2517457,72,Israel Coll,Hamilton Pereira,Sarmiento de Junín
2517457,76,Carlos Bueno,Fabio Álvarez,Sarmiento de Junín
