GameID,Player1Home,Player2Home,Player3Home,Player4Home,Player5Home,Player6Home,Player7Home,Player8Home,Player9Home,Player10Home,Player11Home,Player1Away,Player2Away,Player3Away,Player4Away,Player5Away,Player6Away,Player7Away,Player8Away,Player9Away,Player10Away,Player11Away,Bench1Home,Bench2Home,Bench3Home,Bench4Home,Bench5Home,Bench6Home,Bench7Home,Bench8Home,Bench9Home,Bench10Home,Bench11Home,Bench12Home,Bench1Away,Bench2Away,Bench3Away,Bench4Away,Bench5Away,Bench6Away,Bench7Away,Bench8Away,Bench9Away,Bench10Away,Bench11Away,Bench12Away
8382472,Alex Muralha,Miguel Trauco,Réver,Pará,Rafael Vaz,Willian Arão,Márcio Araújo,Éverton,Matheus Sávio,Paolo Guerrero,Orlando Berrío,Victor,Fábio Santos,Carlos César,Felipe Santana,Gabriel França,Rafael Carioca,Elías,Rómulo Otero,Adílson,Robinho,Fred,Gustavo Cuéllar,Vinicius Júnior,Léo Duarte,Ederson,Juan,Leandro Damião,Lucas Paquetá,Renê,Rodinei,Ronaldo,Thiago da Silva,Felipe Vizeu,Marlone,Danilo Barcelos,Juan Cazares,Giovanni Santos,Maicosuel,Rafael Moura,Rodrigão,Ralph,Yago Severin,None,None,None
8382474,Cássio,Pablo Castro,Fabián Balbuena,Guilherme Arana,Fágner,Gabriel,Maycon,Jádson,Rodriguinho,Jô,Ángel Romero,Jandrei,João Pedro,Reinaldo,Luiz Otávio,Apodi,Victor Ramos,Andrei,Luiz Antônio,Rossi,Wellington Paulista,Arthur,Camacho,Clayton,Pedro Henrique,Leo Jabá,Colin Kâzım-Richards,Marciel,Marquinhos Gabriel,Pedrinho,Paulo Roberto,Léo Santos,Matheus Vidotto,Walter,Fabricio Bruno,Túlio de Melo,Diego Renan,Douglas Grolli,Elias Curzel,Moisés Ribeiro,Artur Moraes,Nádson,Nathan Cardoso,Neném,Niltinho,Osman Júnior
8382471,Diego Cavalieri,Lucas,Henrique,Renato Chaves,Leo,Wendel,Jefferson Orejuela,Junior Sornoza,Henrique Dourado,Wellington Silva,Richarlison,Vanderlei,Victor Ferraz,Lucas Veríssimo,Renato,Lucas Lima,Vitor Bueno,Yuri Oliveira,Thiago Maia,Jean Mota,Ricardo Oliveira,Bruno Henrique,Júlio César,Douglas,Marcos Júnior,Maranhão,Nogueira,Pedro,Pierre,Renato,Gustavo Scarpa,None,None,None,Léo Cittadini,Arthur Gomes,Daniel Guedes,Vladimir Hernández,Leandro Donizete,Rafael Longuine,Fabián Noguera,Thiago Ribeiro,Rodrigão,Kayke Rodrigues,Vladimir,Matheus Ribeiro
8382473,Fernando Prass,Jean,Edu Dracena,Yerry Mina,Tchê Tchê,Zé Roberto,Alejandro Guerra,Felipe Melo,Dudu,Miguel Borja,Willian,Martín Silva,Gilberto,Henrique,Jomar,Rafael Marques,Yago Pikachu,Douglas Luiz,Jean,Nenê,Mateus Vital,Luís Fabiano,Michel Bastos,Antônio Carlos,Egídio,Erik,Fabiano,Roger Guedes,Hyoran,Jaílson Santos,Keno,Thiago Santos,Raphael Veiga,Vinicius Silvestre,Alan Cardoso,Andrés Escobar,Damián Escudero,Gabriel Felix,Bruno Gallo,Guilherme Costa,Kelvin,Mádson,Paulo Vitor,Evander,Wagner,Julio Dos Santos
8382475,Fábio,Léo,Diogo Barbosa,Dedé,Henrique,Giorgian de Arrascaeta,Alisson,Húdson,Lucas Romero,Rafinha,Ramón Ábila,Renan Ribeiro,Rodrigo Caio,Júnior Tavares,Maicon,Christian Cueva,Eder Militão,João Schmidt,Thiago Mendes,Jucilei,Lucas Pratto,Marcinho,Alex Apolinário,Luis Caicedo,Fabrício,Lucas França,Bryan Garcia,John Lennon,Lucas Silva,Rafael,Nonoca,Raniel,None,None,Luiz Araujo,Bruno,Julio Buffarini,Andrés Chávez,Cícero,Edimar,Gilberto,Lucão Cavalcante,Diego Lugano,Thomaz,Sidão,None
8382478,Jean,Tiago,Matheus Reis,Edson,Eduardo Santos,Lucas Fonseca,Juninho,Agustin Allione,Zé Rafael,Régis,Edigar Junio,Wéverton,Jonathan,Cleberson,Sidcley,Zé Ivaldo,Marcão,Bruno Mota,Eduardo,Guilherme,Eduardo,Douglas Coutinho,Anderson,Juninho Capixaba,Éder Ferreira,Feijão,Gustavo,Maikon Leite,Matheus Peixoto,Diego Rosa,Zé Rafael,Matheus Sales,Rafael Santos,None,Cascardo,Crysan,Grafite,João Pedro,Luis Henrique,Nicolas,Nikão,Matheus Rossetto,Santos,Warleson,Yago César,None
8382479,Aranha,Nino Paraíba,Marllon,João Lucas,Kadu,Elton,Ravanelli,Jadson,Naldo,Clayson,Lucca,Magrão,Matheus Ferraz,Evandro,Samuel Xavier,Igor,Rodrigo,Neto,Everton Felipe,Osvaldo,Rogério,André,Fábio,João Carlos,Matheus Cassini,Fernandinho,Jeferson,Matheus Jesus,Lins,Wendel,Xuxa,Yuri,None,None,Adryelson,Agenor,Fábio Matos,Fabrício,Paulo Henrique,Juninho Piaulense,Reinaldo Lenis,Raul Prata,Ronaldo,None,None,None
8382480,Kozlinski,Leandro Silva,Betão,Alemão,Capa,Luan,Marquinhos,Judson,Denilson,Júnior Dutra,Rômulo,Fernando Miguel,Alan Costa,Geferson,Renê,Patric,Willian Farias,Uillian Correia,Cleiton Xavier,Rafaelson,Paulinho,David,Douglas Friedrich,Gustavo Schiavolin,Diego Jardel,João Paulo,Lourenço,Lucas Otávio,Vinícius Pacheco,Gustavo,Wellington Simião,Diego Tavares,Airton,None,Bruno,Caíque,Euller,Flávio,Jhemerson,Vinícius,Jean Pineda,Leonardo Pisculichi,Leandro Salino,None,None,None
8382477,Marcelo Grohe,Geromel,Walter Kannemann,Leó Moura,Marcelo Oliveira,Michel,Ramiro,Arthur,Luan,Lucas Barrios,Pedro Rocha,Roberto Fernández,Victor Luís,Marcelo Benevenuto,Igor Rabello,Emerson Santos,Camilo,Aírton,Bruno Silva,João Paulo,Roger,Rodrigo Pimpão,Matheus Bressan,Bruno Cortês,Bruno Rodrigo,Everton,Gastón Fernández,Fernandinho Silva,Jailson,Kaio,Léo,Machado,Rafael Thyere,Léo Gomes,Fernando Costanza,Fernandes,Renan Fonseca,Gilson,Guilherme Augusto,Helton Leite,Rodrigo Lindoso,Joel Tagueu,Wenderson,None,None,None
8382476,Wilson,Walisson Maia,Werley,William Matheus,Dodô,Alan Santos,Anderson,Matheus Galdezani,Neto Berola,Kléber Gladiador,Henrique Almeida,Kléver,Roger Carvalho,Bruno Pacheco,Ricardo Silva,Eduardo Diniz,Igor,Jorginho,Marcão Silva,Wálter,Walterson,Everaldo,Alecsandro,Tomas Bastos,Bruno Brigido,Edinho,Henrique Gelain,Getterson,Jonas,Thiago Lopes,Marcio,Tiago Real,Léo Santos,None,Andrigo,Bonfim,André Castro,Júnior Viçosa,Marcos Dutra,Luiz Fernando,João Pedro,Silva,Eduardo Bauermann,None,None,None
8382483,Vanderlei,Matheus Ribeiro,David Braz,Lucas Veríssimo,Zeca,Lucas Lima,Vladimir Hernández,Thiago Maia,Leandro Donizete,Ricardo Oliveira,Bruno Henrique,Wilson,Walisson Maia,Werley,William Matheus,Dodô,Matheus Galdezani,Tomas Bastos,Jonas,Neto Berola,Kléber Gladiador,Henrique Almeida,Vitor Bueno,Léo Cittadini,Jonathan Copete,Arthur Gomes,Jean Mota,Rafael Longuine,Cléber Reis,Renato,Thiago Ribeiro,Kayke Rodrigues,Vladimir,Yuri Oliveira,Alecsandro,Bruno Brigido,Edinho,Henrique Gelain,Getterson,Thiago Lopes,Marcio,Tiago Real,Yan Sasse,None,None,None
8382489,Felipe Garcia,Roger Carvalho,André Castro,Bruno Pacheco,Ricardo Silva,Eduardo Diniz,Igor,Jorginho,Marcão Silva,Wálter,Everaldo,Alex Muralha,Miguel Trauco,Réver,Pará,Rafael Vaz,Willian Arão,Márcio Araújo,Ederson,Éverton,Gabriel,Leandro Damião,Andrigo,Luiz Fernando,João Pedro,Jonathan,Júnior Viçosa,Marcos Dutra,Silva,Walterson,Eduardo Bauermann,None,None,None,Paolo Guerrero,Gustavo Cuéllar,Vinicius Júnior,Juan,Federico Mancuello,Lucas Paquetá,Rodinei,Rômulo,Matheus Sávio,Thiago da Silva,None,None
8382490,Jandrei,Reinaldo,Luiz Otávio,Apodi,Victor Ramos,Andrei,Luiz Antônio,Luis Seijas,Rossi,Wellington Paulista,Arthur,Fernando Prass,Juninho,Fabiano,Antônio Carlos,Tchê Tchê,Michel Bastos,Raphael Veiga,Thiago Santos,Roger Guedes,Keno,Willian,Fabricio Bruno,Túlio de Melo,Diego Renan,Moisés Gaúcho,Artur Moraes,Nádson,Neném,Niltinho,Osman Júnior,None,None,None,Egídio,Erik,Hyoran,Matheus Iacovelli,Jaílson Santos,Felipe Melo,Vitinho,None,None,None,None,None
8382482,Martín Silva,Gilberto,Henrique,Rafael Marques,Paulão,Yago Pikachu,Douglas Luiz,Jean,Mateus Vital,Kelvin,Luís Fabiano,Jean,Tiago,Pablo Armero,Edson,Eduardo Santos,Éder Ferreira,Diego Rosa,Juninho,Matheus Sales,Gustavo,Maikon Leite,Andrezinho,Breno,Alan Cardoso,Cosendey,Andrés Escobar,Evander,Gabriel Felix,Bruno Gallo,Guilherme Costa,Muriqui,Nenê,Wagner,Agustin Allione,Anderson,Rodrigo Becão,Juninho Capixaba,Edigar Junio,Feijão,Matheus Peixoto,Matheus Reis,Renê Júnior,Zé Rafael,Rafael Santos,None
8382485,Victor,Marcos Rocha,Fábio Santos,Felipe Santana,Gabriel França,Rafael Carioca,Elías,Juan Cazares,Rómulo Otero,Adílson,Fred,Diego Cavalieri,Lucas,Henrique,Leo,Nogueira,Wendel,Gustavo Scarpa,Jefferson Orejuela,Junior Sornoza,Henrique Dourado,Richarlison,Marlone,Danilo Barcelos,Capixaba,Giovanni Santos,Maicosuel,Matheus Mancini,Rafael Moura,Rodrigão,Ralph,Uilson Oliveira,Yago Severin,Alex Silva,Júlio César,Renato Chaves,Douglas,Marcos Júnior,Maranhão,Marquinho,Pedro,Pierre,Renato,None,None,None
8382486,Wéverton,Jonathan,Sidcley,Paulo André,Thiago Heleno,Otavio,Nikão,Matheus Rossetto,Carlos Alberto,Eduardo,Pablo,Marcelo Grohe,Geromel,Walter Kannemann,Bruno Cortês,Leó Moura,Michel,Ramiro,Arthur,Luan,Lucas Barrios,Pedro Rocha,Cascardo,Douglas Coutinho,Lucho González,Grafite,Guilherme,Eduardo,Zé Ivaldo,João Pedro,Nicolas,Santos,Wanderson,Yago César,Matheus Bressan,Bruno Rodrigo,Everton,Gastón Fernández,Fernandinho Silva,Jailson,Léo,Lincoln,Machado,Rafael Thyere,Kaio,Léo Gomes
8382488,Fernando Miguel,Alan Costa,Geferson,Fred,Willian Farias,Uillian Correia,Cleiton Xavier,Leandro Salino,Rafaelson,Paulinho,David,Cássio,Fabián Balbuena,Guilherme Arana,Fágner,Pedro Henrique,Gabriel,Maycon,Jádson,Rodriguinho,Jô,Ángel Romero,Caíque,Euller,Flávio,Jhemerson,Vinícius,Jean Pineda,Leonardo Pisculichi,Renê,Caique Sá,Thallyson,Junior Todinho,None,Camacho,Clayton,Fellipe Bastos,Leo Jabá,Colin Kâzım-Richards,Marquinhos Gabriel,Pedrinho,Paulo Roberto,Léo Santos,Walter,Warian Ameixa,None
8382481,Roberto Fernández,Joel Carli,Victor Luís,Igor Rabello,Arnaldo,Camilo,Bruno Silva,João Paulo,Rodrigo Lindoso,Roger,Rodrigo Pimpão,Aranha,Nino Paraíba,Marllon,João Lucas,Kadu,Fernando Bob,Elton,Ravanelli,Jadson,Lucca,Lins,Aírton,Dudu Cearense,Fernandes,Matheus Fernandes,Fernando Costanza,Renan Fonseca,Gilson,Guilherme Augusto,Helton Leite,Marcelo Benevenuto,Joel Tagueu,Wenderson,João Carlos,Fernandinho,Jeferson,Naldo,Rodrigo,Wendel,Xuxa,Yuri,Felipe Saraiva,None,None,None
8382487,Magrão,Durval,Matheus Ferraz,Raul Prata,Samuel Xavier,Rithely,Neto,Ronaldo,Diego Souza,Osvaldo,Rogério,Fábio,Léo,Diogo Barbosa,Dedé,Henrique,Giorgian de Arrascaeta,Alisson,Húdson,Lucas Romero,Rafinha,Ramón Ábila,Agenor,Evandro,Everton Felipe,Fabrício,Paulo Henrique,Igor,Juninho Piaulense,Reinaldo Lenis,Marquinhos,Neris,Thallyson,Rodrigo,Alex Apolinário,Ariel Cabral,Luis Caicedo,Fabrício,Lucas França,Bryan Garcia,John Lennon,Lucas Silva,Rafael,Raniel,Rafael Marques,None
8382484,Renan Ribeiro,Rodrigo Caio,Diego Lugano,Julio Buffarini,Júnior Tavares,Cícero,Christian Cueva,Thiago Mendes,Jucilei,Lucas Pratto,Marcinho,Kozlinski,Leandro Silva,Betão,Alemão,Capa,Diego Tavares,Luan,Marquinhos,Judson,Denilson,Rômulo,Luiz Araujo,Bruno,Andrés Chávez,Dênis,Edimar,Lucas Fernandes,Gilberto,Lucão Cavalcante,Maicon,Eder Militão,Thomaz,João Schmidt,Douglas Friedrich,Gustavo Schiavolin,Iury,Diego Jardel,João Paulo,Lourenço,Lucas Otávio,Wellington Simião,Airton,None,None,None
8382492,Martín Silva,Breno,Gilberto,Henrique,Paulão,Yago Pikachu,Douglas Luiz,Jean,Mateus Vital,Kelvin,Luís Fabiano,Diego Cavalieri,Lucas,Henrique,Leo,Nogueira,Wendel,Douglas,Gustavo Scarpa,Jefferson Orejuela,Henrique Dourado,Richarlison,Andrezinho,Alan Cardoso,Cosendey,Andrés Escobar,Evander,Gabriel Felix,Bruno Gallo,Guilherme Costa,Jomar,Muriqui,Nenê,Wagner,Marcos Calazans,Júlio César,Renato Chaves,Marcos Júnior,Luiz Fernando,Maranhão,Marquinho,Pedro,Renato,None,None,None
8382494,Renan Ribeiro,Rodrigo Caio,Lucão Cavalcante,Júnior Tavares,Maicon,Cícero,Christian Cueva,Jucilei,Lucas Pratto,Luiz Araujo,Marcinho,Fernando Prass,Jean,Juninho,Mayke,Yerry Mina,Tchê Tchê,Michel Bastos,Alejandro Guerra,Felipe Melo,Dudu,Willian,Bruno,Andrés Chávez,Douglas,Edimar,Gilberto,Diego Lugano,Eder Militão,Thomaz,João Schmidt,Shaylon,Sidão,Leonardo Natel,Miguel Borja,Antônio Carlos,Egídio,Erik,Fabiano,Roger Guedes,Jaílson Santos,Keno,Thiago Santos,Raphael Veiga,Vinicius Silvestre,None
8382498,Fernando Miguel,Alan Costa,Geferson,Fred,Willian Farias,Uillian Correia,Cleiton Xavier,Leandro Salino,Kieza,Paulinho,David,Wilson,Werley,William Matheus,Marcio,Dodô,Alan Santos,Matheus Galdezani,Tomas Bastos,Neto Berola,Kléber Gladiador,Henrique Almeida,Caíque,Sherman Cardenas,Euller,Jhemerson,Vinícius,Jean Pineda,Leonardo Pisculichi,Rafaelson,Renê,Thallyson,Wallace,Caique Sá,Edinho,Henrique Gelain,Getterson,Jonas,William Menezes,Tiago Real,Rildo,Romércio,Léo,None,None,None
8382495,Victor,Marcos Rocha,Fábio Santos,Felipe Santana,Gabriel França,Rafael Carioca,Elías,Juan Cazares,Adílson,Robinho,Fred,Aranha,Nino Paraíba,Marllon,João Lucas,Kadu,Wendel,Elton,Ravanelli,Naldo,Lucca,Lins,Alex Silva,Marlone,Danilo Barcelos,Frickson Erazo,Giovanni Santos,Leonan,Maicosuel,Rafael Moura,Rómulo Otero,Rodrigão,Uilson Oliveira,Yago Severin,Fábio,João Carlos,Jadson,Jeferson,Rodrigo,Claudinho,Xuxa,Yuri,Léo Artur,None,None,None
8382493,Vanderlei,Victor Ferraz,David Braz,Lucas Veríssimo,Zeca,Renato,Vladimir Hernández,Vitor Bueno,Thiago Maia,Ricardo Oliveira,Bruno Henrique,Fábio,Léo,Diogo Barbosa,Dedé,Ariel Cabral,Henrique,Giorgian de Arrascaeta,Alisson,Húdson,Lucas Romero,Rafael Marques,Léo Cittadini,Jonathan Copete,Arthur Gomes,Jean Mota,Rafael Longuine,Cléber Reis,Thiago Ribeiro,Rodrigão,Kayke Rodrigues,Vladimir,Yuri Oliveira,Matheus Ribeiro,Ramón Ábila,Luis Caicedo,Élber,Fabrício,Lucas França,Bryan Garcia,John Lennon,Rafael,Nonoca,Raniel,Thiago Neves,None
8382496,Wéverton,Jonathan,Sidcley,Paulo André,Thiago Heleno,Lucho González,Otavio,Nikão,Matheus Rossetto,Grafite,Pablo,Alex Muralha,Renê,Réver,Pará,Rafael Vaz,Willian Arão,Márcio Araújo,Federico Mancuello,Gustavo Cuéllar,Matheus Sávio,Paolo Guerrero,Cascardo,Douglas Coutinho,Éderson,Eduardo,Guilherme,Bruno Guimarães,Eduardo,Nicolas,Santos,Wanderson,Yago César,None,Cafu,Juan,Vinicius Júnior,Leandro Damião,Lucas Paquetá,Rodinei,Rômulo,Ronaldo,Thiago Santos,Miguel Trauco,Felipe Vizeu,Thiago da Silva
8382499,Felipe Garcia,Roger Carvalho,Bruno Pacheco,Ricardo Silva,Eduardo Diniz,Luiz Fernando,Igor,Jorginho,Marcão Silva,Wálter,Everaldo,Cássio,Pablo Castro,Guilherme Arana,Fágner,Pedro Henrique,Gabriel,Maycon,Jádson,Rodriguinho,Jô,Ángel Romero,Andrigo,Guilherme Borges,André Castro,João Pedro,Júnior Viçosa,Kléver,Silva,Walterson,Eduardo Bauermann,None,None,None,Camacho,Clayson,Clayton,Fellipe Bastos,Colin Kâzım-Richards,Marquinhos Gabriel,Moisés,Pedrinho,Paulo Roberto,Léo Santos,Walter,None
8382497,Magrão,Durval,Eugenio Mena,Matheus Ferraz,Anselmo,Rithely,Fabrício,Everton Felipe,Osvaldo,Rogério,André,Léo,Bruno Rodrigo,Matheus Bressan,Rafael Thyere,Machado,Jailson,Kaio,Nicolas Careca,Conrado,Everton,Fernandinho Silva,Agenor,Elias,Evandro,Oswaldo Henriquez,Indio,Reinaldo Lenis,Marquinhos,Neto,Neris,Leandro Pereira,Thallyson,Rodrigo,Pepê,Jadson,Luiz da Silva,Denilson,Dida,Ezequiel Esperon,Bruno Grassi,Vinícius Lima,Raul,None,None,None
8382491,Roberto Fernández,Victor Luís,Marcelo Benevenuto,Igor Rabello,Arnaldo,Camilo,Bruno Silva,João Paulo,Rodrigo Lindoso,Joel Tagueu,Rodrigo Pimpão,Jean,Tiago,Matheus Reis,Edson,Eduardo Santos,Lucas Fonseca,Agustin Allione,Zé Rafael,Régis,Renê Júnior,Edigar Junio,Aírton,Dudu Cearense,Fernandes,Matheus Fernandes,Fernando Costanza,Renan Fonseca,Gilson,Guilherme Augusto,Helton Leite,Roger,Emerson Santos,Wenderson,Anderson,Rodrigo Becão,Juninho Capixaba,Éder Ferreira,Feijão,Gustavo,Juninho,Maikon Leite,João Paulo,Diego Rosa,Matheus Sales,None
8382500,Jandrei,Reinaldo,Luiz Otávio,Apodi,Victor Ramos,Andrei,Luiz Antônio,Luis Seijas,Rossi,Wellington Paulista,Arthur,Kozlinski,Leandro Silva,Betão,Alemão,Capa,Luan,Marquinhos,Judson,Denilson,Júnior Dutra,Rômulo,Fabricio Bruno,Túlio de Melo,Diego Renan,Douglas Grolli,Elias Curzel,Moisés Gaúcho,Lucas Marques,Bryan Mascarenhas,Artur Moraes,Nádson,Neném,Niltinho,Douglas Friedrich,Gustavo Schiavolin,Iury,João Paulo,Lourenço,Lucas Otávio,Vinícius Pacheco,Diego Tavares,Airton,None,None,None
8382506,Wilson,Werley,William Matheus,Marcio,Dodô,Alan Santos,Matheus Galdezani,Tomas Bastos,Neto Berola,Kléber Gladiador,Henrique Almeida,Wéverton,Jonathan,Sidcley,Paulo André,Thiago Heleno,Lucho González,Otavio,Nikão,Matheus Rossetto,Grafite,Pablo,Alecsandro,Bruno Brigido,Thiago Carleto,Edinho,Getterson,Jonas,William Menezes,Tiago Real,Rildo,Romércio,Yan Sasse,Léo,Cascardo,Douglas Coutinho,Éderson,Eduardo,Felipe Gedoz,Bruno Guimarães,Eduardo,Zé Ivaldo,Nicolas,Santos,Wanderson,Yago César
8382501,Júlio César,Lucas,Henrique,Reginaldo,Leo,Renato,Wendel,Gustavo Scarpa,Jefferson Orejuela,Henrique Dourado,Richarlison,Fernando Miguel,Alan Costa,Renê,Fred,Patric,Thallyson,Uillian Correia,Cleiton Xavier,Leandro Salino,Kieza,Paulinho,Marcos Calazans,Diego Cavalieri,Marcos Júnior,Luiz Fernando,Maranhão,Matheus Alessandro,Nogueira,Pedro,Robert,None,None,None,Caíque,David,Euller,Geferson,Jhemerson,Kanu,Neilton,Junior Todinho,Wallace,Gabriel Xavier,None,None
