GameID,Player1Home,Player2Home,Player3Home,Player4Home,Player5Home,Player6Home,Player7Home,Player8Home,Player9Home,Player10Home,Player11Home,Player1Away,Player2Away,Player3Away,Player4Away,Player5Away,Player6Away,Player7Away,Player8Away,Player9Away,Player10Away,Player11Away,Bench1Home,Bench2Home,Bench3Home,Bench4Home,Bench5Home,Bench6Home,Bench7Home,Bench8Home,Bench9Home,Bench10Home,Bench11Home,Bench12Home,Bench1Away,Bench2Away,Bench3Away,Bench4Away,Bench5Away,Bench6Away,Bench7Away,Bench8Away,Bench9Away,Bench10Away,Bench11Away,Bench12Away
8637536,Fábio,Dedé,Edílson,Egídio,Léo,Ariel Cabral,Giorgian de Arrascaeta,Henrique,Robinho,Thiago Neves,Rafael Sóbis,Marcelo Grohe,Bruno Cortês,Walter Kannemann,Paulo Miranda,Leó Moura,Arthur,Cícero,Maicon,Ramiro,André,Everton,Bruno Silva,Digão,Lucas França,Lucas Silva,Federico Mancuello,Manoel,Marcelo Hermes,Rafael,Rafael Marques,Sassá,Vitinho,None,Alisson,Thonny Anderson,Matheus Bressan,Jael,Jailson,Vinícius Lima,Mádson,Maicosuel,Marcelo Oliveira,Michel,Paulo Victor,None
8637539,Caíque,Kanu,Ramon,Willian Farias,Uillian Correia,Pedro Botelho,Yago,Alexander Baumjohann,Rodrigo Andrade,Rhayner,Denilson,Diego Alves,Juan,Renê,Réver,Rodinei,Gustavo Cuéllar,Diego,Lucas Paquetá,Éverton Ribeiro,Henrique Dourado,Vinicius Júnior,Jonatas,Bruno,Fernando Miguel,Guilherme Costa,Jeferson,José Welison,Juninho,Lucas,Walisson Maia,Lucas Marques,Nickson,Ronaldo,César,Léo Duarte,Geuvânio,Jean Lucas,Jonas,Lincoln,Marlos Moreno,Pará,Thiago da Silva,Thuler,Miguel Trauco,Willian Arão
8637543,Vanderlei,David Braz,Dodô,Lucas Veríssimo,Daniel Guedes,Alison,Léo Cittadini,Jean Mota,Gabriel Barbosa,Eduardo Sasha,Rodrygo,Everson,Valdo,Luiz Otávio,Ernandes,Rafael Carioca,Ricardinho,Juninho,Wescley,Pio,Felipe Azevedo,Arthur,Vitor Bueno,Jonathan Copete,Diogo,Victor Ferraz,Arthur Gomes,Gustavo Henrique,Luiz Felipe,Diego Pituca,Renato,Emiliano Vecchio,Vladimir,Yuri Alberto,Arnaldo,Douglas Coutinho,Élton,Fernando Henrique,Naldo,Rafael Pereira,Javier Reina,Roberto,None,None,None,None
8637538,Jory dos Anjos,Carlinhos,Rafael Lima,Messias,Norberto Neto,Juninho,Christian Sávio,Serginho,Aylon,Rafael Moura,Luan,Agenor,Cláudio Winck,Ernando,Raul Prata,Leo Ortiz,Ferreira,Fellipe Bastos,Andrigo,Anselmo,Marlone,Hygor,Aderlan Silva,Capixaba,Matheus Ferraz,Gerson Magrão,Judivan,Fernando Leal,Lima,Marquinhos,Glauco Passos,Ruy,Wesley,Zé Ricardo,Ronaldo Alves,Everton Felipe,Mailson Tenório,Max,Neto,Nonoca,Pablo Pardal,Sander,Gabriel,None,None,None
8637540,Martín Silva,Rafael Galhardo,Paulão,Henrique,Werley,Yago Pikachu,Leandro Desábato,Evander,Wagner,Wellington,Duvier Riascos,Victor,Gabriel França,Fábio Santos,Bremer,Patric,Elías,Juan Cazares,Rómulo Otero,Gustavo Blanco,Ricardo Oliveira,Luan,Andrey,Fabrício,Gabriel Felix,Thiago Galhardo,Ricardo Graça,Luiz Gustavo,Caio Monteiro,Paulo Vitor,Rildo,Andrés Ríos,Bruno Silva,None,Alerrandro,Tomás Andrade,Arouca,Lucas Cândido,Cleiton,Erik,Roger Guedes,Kevin,Michael,Felipe Santana,Samuel Xavier,Yago Severin
8637544,Cássio,Fabián Balbuena,Fágner,Henrique,Sidcley,Ralf,Renê Júnior,Rodriguinho,Mateus Vital,Clayson,Ángel Romero,Júlio César,Renato Chaves,Gilberto,Gum,Ibañez,Ayrton,Jadson,Richard,Junior Sornoza,Pedro,Pablo Dyego,Danilo,Caíque,Gabriel,Pedro Henrique,Júnior Dutra,Mantuan,Marquinhos Gabriel,Matheus Ferreira,Maycon,Pedrinho,Léo Santos,Emerson Sheik,João Carlos,Douglas,Frazan,Marcos Júnior,Marlon,Mateus Norton,Matheus Alessandro,Léo,Rodolfo,None,None,None
8637545,Marcelo Lomba,Víctor Cuesta,Fabiano,Iago,Rodrigo Moledo,Rodrigo Dourado,Edenilson,Patrick Bezerra,Andrés DAlessandro,William Pottker,Rossi,Douglas Friedrich,Gregore,Douglas Grolli,Nino Paraíba,Leo,Tiago,Marco Antonio,Elton,Vinicius,Zé Rafael,Edigar Junio,Juan Alano,Brenner,Camilo,Charles,Daniel,Gabriel Dias,Willian Klaus,Nicolás López,Marcinho,Uendel,Wellington Silva,None,Agustin Allione,Anderson,Rodrigo Becão,Edson,Élber,Flávio,João Pedro,Júnior Brumado,Eugenio Mena,Nílton,Régis,Everson
8637537,Santos,Thiago Carleto,Zé Ivaldo,Jonathan,Camacho,Nikão,Esteban Pavez,Matheus Rossetto,Bruno Guimarães,Pablo,Ribamar,Jandrei,Apodi,Douglas,Bruno Pacheco,Rafael Thyere,Amaral,Héctor Canteros,Márcio Araújo,Arthur,Wellington Paulista,Vinícius,Felipe Alves,Matheus Anjos,Bérgson,Deivid,Demethryus,Éderson,Felipe Gedoz,Renan Lodi,Marcinho,Raphael Veiga,Yago César,Leo,Eduardo Santos,Elias Curzel,Elicarlos,Vinícius Freitas,Guilherme Augusto,Júnior Santos,Luiz Antônio,Nádson,Neném,Luiz Otávio,Alan Ruschel,None
8637541,Roberto Fernández,Joel Carli,Gilson,Marcinho,Igor Rabello,Gustavo Bochecha,Matheus Fernandes,Rodrigo Lindoso,Leonardo Valencia,Brenner Marlos,Leandro Carvalho,Jaílson Santos,Diogo Barbosa,Antônio Carlos,Thiago Martins,Marcos Rocha,Bruno Henrique,Lucas Lima,Felipe Melo,Dudu,Keno,Willian,Dudu Cearense,Ezequiel,Jean,Jefferson,Jonathan,Kieza,Luiz Ricardo,Marcelo Benevenuto,Pachu,Rodrigo Pimpão,Marcos Vinicius,Yago,Michel Bastos,Edu Dracena,Luan Garcia,Alejandro Guerra,Mayke,Moisés Mineiro,Fernando Prass,Thiago Santos,Tchê Tchê,Victor Luís,Wéverton,Deyverson
8637542,Sidão,Rodrigo Caio,Régis Souza,Bruno Alves,Jucilei,Christian Cueva,Lucas Fernandes,Eder Militão,Húdson,Marcos Guilherme,Brenner,Richard,Jesiel,Mansur,Rayan,Alemão,Diego Gonçalves,Carlos Eduardo,Caio Henrique,Leandro Vilela,Wesley,Silvinho,Felipe Araruna,Paulo Bóia,Bruno,Caique,Edimar,Hélio Júnio,Jean,Anderson Martins,Nenê,Shaylon,Júnior Tavares,Valdivia,Raphael,Alex Santana,Marcelo Báez,Jorge González,Léo Itaperuna,Luis Carlos,Matheus Pereira,Cléber Reis,Tiago,None,None,None
