GameID,Minute,PlayerIn,PlayerOut,Team
1441080,56,Juan Cazares,Manuel Lanzini,River Plate
1441080,64,Daniel Villalba,Carlos Sánchez,River Plate
1441080,74,Héctor Villalba,Emiliano Tellechea,San Lorenzo
1441080,84,Juan Mercier,Luís Aguiar,San Lorenzo
1441080,86,Augusto Álvarez,Franco Jara,San Lorenzo
1441079,60,Marcos Gelabert,Leandro Benítez,Estudiantes
1441079,72,Carlos Auzqui,Leonardo Jara,Estudiantes
1441079,72,Gabriel Graciani,Lucas Mugni,Colón de Santa Fe
1441079,75,Jorge Achucarro,Facundo Curuchet,Colón de Santa Fe
1441079,88,Ricardo Gómez,Lucas Alario,Colón de Santa Fe
1441091,68,Ángel Vildozo,Mauro Matos,All Boys
1441091,75,Patricio Toranzo,Martín Morel,All Boys
1441091,90,Jonathan Ferrari,Carlos Soto,All Boys
1441091,53,Alexis Fernández,Marcelo Sarmiento,Unión de Santa Fe
1441091,54,Juan Cavallaro,Brahian Alemán,Unión de Santa Fe
1441091,81,Pablo Magnín,Andrés Franzoia,Unión de Santa Fe
1441093,63,Ignacio Scocco,Victor Figueroa,Newells Old Boys
1441093,63,Maximiliano Urruti,Mauricio Sperdutti,Newells Old Boys
1441093,82,Martín Tonso,Marcos Pérez,Newells Old Boys
1441093,59,Marcos Gelabert,Maximiliano Núñez,Estudiantes
1441093,73,Jonathan Silva,Raúl Iberbia,Estudiantes
1441093,82,Matías Sánchez,Gastón Fernández,Estudiantes
1441086,64,Darío Benedetto,Juan Caffa,Arsenal de Sarandí
1441086,64,Gonzalo Espinoza,Pablo Lugüercio,Arsenal de Sarandí
1441086,80,Víctor Cuesta,Lucas Kruspzky,Arsenal de Sarandí
1441086,67,Bruno Vides,Guido Pizarro,Lanús
1441084,19,Juan Sills,Francisco Cerro,Vélez Sarsfield
1441084,60,Facundo Ferreyra,Jonathan Copete,Vélez Sarsfield
1441084,82,Iván Bella,Federico Insúa,Vélez Sarsfield
1441084,57,César Mansanelli,César Carranza,Belgrano de Córdoba
1441084,69,Víctor Aquino,Lucas Melano,Belgrano de Córdoba
1441084,75,César Pereyra,Lucas Pittinari,Belgrano de Córdoba
1441088,51,Matías Escobar,Matías Pérez García,Tigre
1441088,77,Federico Santander,Ezequiel Maggiolo,Tigre
1441088,60,Martín Rolle,Matias Mirabaje,San Lorenzo
1441088,77,Julio Furch,Denis Stracqualursi,San Lorenzo
1441088,86,Juan Mercier,Luís Aguiar,San Lorenzo
1441090,60,Leandro Paredes,Cristian Chávez,Boca Juniors
1441090,72,Christian Cellay,Walter Erviti,Boca Juniors
1441090,84,Nicolás Blandi,Santiago Silva,Boca Juniors
1441090,55,Jonathan López,Sébastien Grazzini,Atlético Rafaela
1441090,68,Walter Serrano,César Carignano,Atlético Rafaela
1441087,50,Sebastián Torrico,Nelson Ibáñez,Godoy Cruz
1441087,67,Federico Lértora,Emanuel Insúa,Godoy Cruz
1441087,76,Diego Sevillano,Facundo Castillón,Godoy Cruz
1441087,45,Lucas Villalba,Cristian Tula,Independiente
1441087,57,Fabián Monserrat,Hernán Fredes,Independiente
1441087,79,Luciano Leguizamón,Ernesto Farías,Independiente
1441092,67,Rubén Ramírez,Facundo Curuchet,Colón de Santa Fe
1441092,73,Ricardo Gómez,Lucas Mugni,Colón de Santa Fe
1441092,84,Hernán Bernardello,Adrián Bastía,Colón de Santa Fe
1441092,55,Ariel Rojas,Juan Cazares,River Plate
1441092,62,Martín Aguirre,Cristian Ledesma,River Plate
1441092,70,Rodrigo Mora,Carlos Sánchez,River Plate
1441089,66,Fernando Telechea,Facundo Diz,Quilmes
1441089,75,Jacobo Mansilla,Pablo Lima,Quilmes
1441089,80,Cristian Insaurralde,Sebastián Romero,Quilmes
1441089,63,Gustavo Oberman,Fabio Vázquez,Argentinos Juniors
1441089,75,Pablo Hernández,Leandro Barrera,Argentinos Juniors
1441089,90,Leandro Caruso,Leonel Núñez,Argentinos Juniors
1441085,71,Martín Pérez Guedes,Diego Villar,Racing Club
1441085,81,Luis Fariña,Ricardo Centurión,Racing Club
1441085,85,Javier Cámpora,Luciano Vietto,Racing Club
1441085,70,Leandro Velàzquez,Reinaldo Alderete,San Martín de San Juan
1441085,80,Damian Canuto,Mauro Bogado,San Martín de San Juan
1441085,89,Sebastian Penco,Diego Sosa,San Martín de San Juan
1441097,59,Luis Ardente,Luciano Pocrnjic,San Martín de San Juan
1441097,77,Diego Sosa,Cristian Grabinski,San Martín de San Juan
1441097,85,Federico Poggi,Mauro Bogado,San Martín de San Juan
1441097,34,Víctor Cuesta,Juan Caffa,Arsenal de Sarandí
1441097,46,Brian Sarmiento,Lucas Kruspzky,Arsenal de Sarandí
1441097,69,Juan Ignacio González,Emilio Zelaya,Arsenal de Sarandí
1441103,53,Walter Serrano,Raúl Ferro,Atlético Rafaela
1441103,67,Jonathan López,César Carignano,Atlético Rafaela
1441103,77,Matías Fissore,Sébastien Grazzini,Atlético Rafaela
1441103,59,Patricio Toranzo,Fernando Sánchez,All Boys
1441103,68,Elvio Fredrich,Martín Morel,All Boys
1441103,72,Ángel Vildozo,Oscar Ahumada,All Boys
1441099,61,Carlos Auzqui,Maximiliano Núñez,Estudiantes
1441099,71,Leonardo Jara,Marcos Gelabert,Estudiantes
1441099,83,Mauro Fernández,Gastón Fernández,Estudiantes
1441099,71,Ezequiel Rescaldani,Iván Bella,Vélez Sarsfield
1441099,82,Brian Ferreira,Ariel Cabral,Vélez Sarsfield
1441099,82,Lucas Romero,Federico Insúa,Vélez Sarsfield
1441101,79,Gonzalo Verón,Juan Mercier,San Lorenzo
1441101,88,Emiliano Tellechea,Julio Buffarini,San Lorenzo
1441101,90,Santiago Gentiletti,Ignacio Piatti,San Lorenzo
1441101,70,Gabriel Graciani,Adrián Bastía,Colón de Santa Fe
1441101,76,Hernán Bernardello,Bruno Urribarri,Colón de Santa Fe
1441101,81,Carlos Luque,Emmanuel Gigliotti,Colón de Santa Fe
1441094,36,Franco Flores,Juan Sabiá,Argentinos Juniors
1441094,67,Nicolás Batista,Leandro Barrera,Argentinos Juniors
1441094,75,Juan Luis Anangonó,Leonel Núñez,Argentinos Juniors
1441094,71,Orlando Gaona,Cristian Chávez,Boca Juniors
1441094,81,Nicolás Colazo,Leandro Somoza,Boca Juniors
1441098,62,César Mansanelli,César Carranza,Belgrano de Córdoba
1441098,72,Víctor Aquino,Lucas Melano,Belgrano de Córdoba
1441098,90,Sergio Rodríguez,Jorge Velázquez,Belgrano de Córdoba
1441098,62,Luciano Vietto,Agustín Pelletieri,Racing Club
1441098,74,Luciano Aued,Matías Cahais,Racing Club
1441098,75,Javier Cámpora,Mauro Camoranesi,Racing Club
1441095,58,Hernán Fredes,Paulo Rosales,Independiente
1441095,68,Martín Benítez,Víctor Zapata,Independiente
1441095,77,Fernando Godoy,Luciano Leguizamón,Independiente
1441095,78,Fernando Telechea,Pablo Lima,Quilmes
1441095,85,Gervasio Núñez,Sebastián Romero,Quilmes
1441095,89,Facundo Diz,Miguel Caneo,Quilmes
1441100,37,Martín Aguirre,Gabriel Mercado,River Plate
1441100,79,Daniel Villalba,Rodrigo Mora,River Plate
1441100,83,Manuel Lanzini,Ariel Rojas,River Plate
1441100,46,Cristian Díaz,Milton Casco,Newells Old Boys
1441100,58,Lucas Bernardi,Víctor López,Newells Old Boys
1441100,59,Martín Tonso,Victor Figueroa,Newells Old Boys
1441102,15,Diego Galván,Fausto Montero,Unión de Santa Fe
1441102,46,Cristian Núñez,Juan Cavallaro,Unión de Santa Fe
1441102,61,Andrés Franzoia,Mauro Maidana,Unión de Santa Fe
1441102,57,Gastón Díaz,Matías Pérez García,Tigre
1441102,67,Diego Ferreira,Diego Ftacla,Tigre
1441102,75,Javier Malagueño,Matías Escobar,Tigre
1441096,67,Diego González,Óscar Benítez,Lanús
1441096,75,Diego Valeri,Mauricio Pereyra,Lanús
1441096,87,Andrés Sena,Mario Regueiro,Lanús
1441096,65,Federico Lértora,Washington Camacho,Godoy Cruz
1441096,65,Diego Sevillano,Lucas Ceballos,Godoy Cruz
1441096,71,Jorge Córdoba,Iván Óbolo,Godoy Cruz
1441108,32,Federico Santander,Ezequiel Maggiolo,Tigre
1441108,36,Rubén Botta,Ramiro Leone,Tigre
1441108,65,Matías Pérez García,Gastón Díaz,Tigre
1441108,73,Jorge Achucarro,Emmanuel Gigliotti,Colón de Santa Fe
1441108,76,Ricardo Gómez,Gabriel Graciani,Colón de Santa Fe
1441108,87,Carlos Luque,Lucas Mugni,Colón de Santa Fe
1441111,76,Juan Careaga,Martín Morel,All Boys
1441111,80,Ángel Vildozo,Iván Borghello,All Boys
1441111,84,Elvio Fredrich,Patricio Toranzo,All Boys
1441111,66,Juan Luis Anangonó,Leonel Núñez,Argentinos Juniors
1441111,74,Gustavo Oberman,Leandro Barrera,Argentinos Juniors
1441111,83,Pablo Hernández,Santiago Nagüel,Argentinos Juniors
1441107,38,Eduardo Ledesma,Nicolás Castro,Godoy Cruz
1441107,71,Federico Lértora,Facundo Castillón,Godoy Cruz
1441107,86,Jorge Curbelo,David Ramírez,Godoy Cruz
1441107,46,Jorge Luna,Maximiliano Bustos,San Martín de San Juan
1441107,64,Guillermo Suárez,Cristian Grabinski,San Martín de San Juan
1441107,73,Sebastian Penco,Gastón Caprari,San Martín de San Juan
1441105,61,Luciano Vietto,Gabriel Hauche,Racing Club
1441105,62,Luciano Aued,Claudio Corvalán,Racing Club
1441105,65,Javier Cámpora,José Sand,Racing Club
1441105,81,Mariano González,Gastón Fernández,Estudiantes
1441105,84,Leonardo Jara,Rodrigo Braña,Estudiantes
1441105,84,Matías Sánchez,Marcos Gelabert,Estudiantes
1441110,79,Nicolás Colazo,Clemente Rodríguez,Boca Juniors
1441110,88,Lautaro Acosta,Santiago Silva,Boca Juniors
1441110,53,Samuel Cáceres,Cristian Tula,Independiente
1441110,57,Fabián Vargas,Paulo Rosales,Independiente
1441110,69,Patricio Vidal,Hernán Fredes,Independiente
1441113,76,Martín Tonso,Mauricio Sperdutti,Newells Old Boys
1441113,90,Diego Mateo,Ignacio Scocco,Newells Old Boys
1441113,90,Maximiliano Urruti,Raúl Villalba,Newells Old Boys
1441113,53,Juan Mercier,Emiliano Tellechea,San Lorenzo
1441113,63,Matias Mirabaje,Luís Aguiar,San Lorenzo
1441113,84,Julio Furch,Santiago Gentiletti,San Lorenzo
1441106,12,Darío Benedetto,Emilio Zelaya,Arsenal de Sarandí
1441106,61,Diego Torres,Lucas Kruspzky,Arsenal de Sarandí
1441106,75,Brian Sarmiento,Hugo Nervo,Arsenal de Sarandí
1441106,46,Esteban González,Lucas Pittinari,Belgrano de Córdoba
1441106,76,César Pereyra,César Carranza,Belgrano de Córdoba
1441106,85,Fernando Márquez,Lucas Melano,Belgrano de Córdoba
1441104,71,Mariano Bíttolo,Federico Insúa,Vélez Sarsfield
1441104,90,Ezequiel Rescaldani,Facundo Ferreyra,Vélez Sarsfield
