GameID,Minute,PlayerIn,PlayerOut,Team
8382472,61,Renê,Matheus Sávio,Flamengo RJ
8382472,75,Ederson,Miguel Trauco,Flamengo RJ
8382472,83,Vinicius Júnior,Orlando Berrío,Flamengo RJ
8382472,46,Juan Cazares,Rómulo Otero,Atlético Mineiro
8382472,79,Maicosuel,Robinho,Atlético Mineiro
8382472,80,Rafael Moura,Fred,Atlético Mineiro
8382474,44,Pedro Henrique,Pablo Castro,Corinthians SP
8382474,69,Leo Jabá,Ángel Romero,Corinthians SP
8382474,78,Colin Kâzım-Richards,Gabriel,Corinthians SP
8382474,75,Osman Júnior,Wellington Paulista,Chapecoense
8382474,78,Nádson,Luiz Antônio,Chapecoense
8382474,85,Neném,Rossi,Chapecoense
8382471,65,Marcos Júnior,Wellington Silva,Fluminense RJ
8382471,84,Pierre,Richarlison,Fluminense RJ
8382471,86,Gustavo Scarpa,Junior Sornoza,Fluminense RJ
8382471,63,Vladimir Hernández,Vitor Bueno,Santos FC
8382471,64,Kayke Rodrigues,Ricardo Oliveira,Santos FC
8382471,79,Léo Cittadini,Jean Mota,Santos FC
8382473,65,Fabiano,Willian,SE Palmeiras
8382473,82,Roger Guedes,Alejandro Guerra,SE Palmeiras
8382473,82,Keno,Dudu,SE Palmeiras
8382473,58,Paulo Vitor,Jean,Vasco da Gama
8382473,62,Kelvin,Luís Fabiano,Vasco da Gama
8382473,71,Bruno Gallo,Gilberto,Vasco da Gama
8382475,66,Lucas Silva,Rafinha,Cruzeiro EC
8382475,71,John Lennon,Lucas Romero,Cruzeiro EC
8382475,83,Raniel,Ramón Ábila,Cruzeiro EC
8382475,46,Luiz Araujo,Christian Cueva,São Paulo FC
8382475,51,Thomaz,Eder Militão,São Paulo FC
8382475,71,Gilberto,Marcinho,São Paulo FC
8382478,55,Diego Rosa,Régis,EC Bahia
8382478,68,Gustavo,Zé Rafael,EC Bahia
8382478,78,Maikon Leite,Edigar Junio,EC Bahia
8382478,55,Matheus Rossetto,Bruno Mota,Atlético Paranaense
8382478,73,João Pedro,Jonathan,Atlético Paranaense
8382478,74,Nikão,Douglas Coutinho,Atlético Paranaense
8382479,68,Xuxa,Ravanelli,Ponte Preta
8382479,77,Wendel,Jadson,Ponte Preta
