GameID,Minute,Scorer,Team
8637536,55,André,Grêmio Porto Alegre
8637539,13,Yago,EC Vitória BA
8637539,76,Denilson,EC Vitória BA
8637539,1,Lucas Paquetá,Flamengo RJ
8637539,72,Réver,Flamengo RJ
8637543,50,Rodrygo,Santos FC
8637543,43,Pio,Ceará SC
8637538,1,Serginho,América MG
8637538,38,Carlinhos,América MG
8637538,41,Serginho,América MG
8637540,87,Wagner,Vasco da Gama
8637540,90,Yago Pikachu,Vasco da Gama
8637540,13,Rómulo Otero,Atlético Mineiro
8637544,45,Rodriguinho,Corinthians SP
8637544,86,Rodriguinho,Corinthians SP
8637544,49,Richard,Fluminense RJ
8637545,38,Nicolás López,Internacional
8637545,61,Nicolás López,Internacional
8637537,52,Pablo,Atlético Paranaense
8637537,58,Nikão,Atlético Paranaense
8637537,68,Thiago Carleto,Atlético Paranaense
8637537,88,Matheus Rossetto,Atlético Paranaense
8637537,90,Éderson,Atlético Paranaense
8637537,48,Wellington Paulista,Chapecoense
8637541,82,Igor Rabello,Botafogo RJ
8637541,54,Alejandro Guerra,SE Palmeiras
8637542,37,Bruno Alves,São Paulo FC
8637549,90,Júnior Brumado,EC Bahia
8637551,28,Henrique Dourado,Flamengo RJ
8637551,35,Henrique Dourado,Flamengo RJ
8637547,25,Rodriguinho,Corinthians SP
8637547,27,Sidcley,Corinthians SP
8637547,80,Clayson,Corinthians SP
8637547,86,Gabriel,Corinthians SP
8637546,20,Ricardo Oliveira,Atlético Mineiro
8637546,73,Roger Guedes,Atlético Mineiro
8637546,88,Gabriel França,Atlético Mineiro
8637548,19,Wellington Paulista,Chapecoense
8637548,54,Andrés Ríos,Vasco da Gama
8637550,49,Pedro,Fluminense RJ
8637554,40,Dudu,SE Palmeiras
8637553,86,Everton Felipe,Sport Club Recife
8637553,90,Rodrigo Lindoso,Botafogo RJ
8637561,36,Brenner Marlos,Botafogo RJ
8637561,38,Igor Rabello,Botafogo RJ
8637561,90,Gilson,Botafogo RJ
8637556,87,Roger Guedes,Atlético Mineiro
8637557,90,Jhonny Lucas,Paraná Clube
8637557,8,Rogério,Sport Club Recife
8637557,49,Marlone,Sport Club Recife
8637560,89,Pedro,Fluminense RJ
8637560,23,Eder Militão,São Paulo FC
8637562,42,Vinicius Júnior,Flamengo RJ
8637562,53,Vinicius Júnior,Flamengo RJ
8637562,71,Diego,Flamengo RJ
8637558,7,Marquinhos,América MG
8637558,35,Rafael Moura,América MG
8637558,76,Pedro Botelho,EC Vitória BA
8637570,57,Cosendey,Vasco da Gama
8637570,63,Caio Monteiro,Vasco da Gama
8637570,79,Andrés Ríos,Vasco da Gama
8637570,90,Kelvin,Vasco da Gama
8637570,32,Rafael Moura,América MG
8637572,25,Éverton,São Paulo FC
8637572,82,Diego Souza,São Paulo FC
8637572,71,Roger Guedes,Atlético Mineiro
8637572,78,Ricardo Oliveira,Atlético Mineiro
8637574,40,Henrique,Corinthians SP
8637574,9,Wescley,Ceará SC
8637566,72,Dedé,Cruzeiro EC
8637567,90,Pablo,Atlético Paranaense
8637567,44,Bruno Henrique,SE Palmeiras
8637567,60,Marcos Rocha,SE Palmeiras
8637567,85,Willian,SE Palmeiras
8637569,21,Neilton,EC Vitória BA
8637569,73,Pablo Dyego,Fluminense RJ
8637569,86,Gilberto,Fluminense RJ
8637571,71,Lucas Paquetá,Flamengo RJ
8637571,87,Éverton Ribeiro,Flamengo RJ
8637573,49,Cláudio Winck,Sport Club Recife
8637573,44,Douglas Friedrich,EC Bahia
8637575,31,Maicon,Grêmio Porto Alegre
8637575,45,Everton,Grêmio Porto Alegre
8637575,55,Maicon,Grêmio Porto Alegre
8637575,70,André,Grêmio Porto Alegre
8637575,80,Arthur,Grêmio Porto Alegre
8637575,33,Jean Mota,Santos FC
8637568,63,Arthur,Chapecoense
8637568,68,Carlos,Paraná Clube
8637576,45,Dedé,Cruzeiro EC
8637576,56,Giorgian de Arrascaeta,Cruzeiro EC
8637577,31,Pablo,Atlético Paranaense
8637577,54,Bremer,Atlético Mineiro
8637577,65,Roger Guedes,Atlético Mineiro
8637578,23,Héctor Canteros,Chapecoense
8637578,69,Guilherme Augusto,Chapecoense
8637578,90,Leandro Pereira,Chapecoense
8637578,49,Paolo Guerrero,Flamengo RJ
8637578,78,Vinicius Júnior,Flamengo RJ
8637579,12,Edigar Junio,EC Bahia
8637579,38,Edigar Junio,EC Bahia
8637579,31,Santiago Tréllez,São Paulo FC
8637579,90,Shaylon,São Paulo FC
8637580,40,Yago Pikachu,Vasco da Gama
8637580,76,Werley,Vasco da Gama
8637580,83,Andrés Ríos,Vasco da Gama
8637580,17,André Lima,EC Vitória BA
8637580,71,Lucas Fernandes,EC Vitória BA
8637584,38,Rodriguinho,Corinthians SP
8637583,47,Rodrygo,Santos FC
8637583,59,Gabriel Barbosa,Santos FC
8637583,76,Gabriel Barbosa,Santos FC
8637583,90,Silvinho,Paraná Clube
8637581,27,Rodrigo Lindoso,Botafogo RJ
8637581,64,Kieza,Botafogo RJ
8637581,34,Pedro,Fluminense RJ
8637582,38,Élton,Ceará SC
8637582,90,Pio,Ceará SC
8637582,3,Giovanni,América MG
8637582,30,Giovanni,América MG
8637586,61,Roger Guedes,Atlético Mineiro
8637591,14,Vinicius Júnior,Flamengo RJ
8637591,18,Wagner,Vasco da Gama
8637594,3,Willian,SE Palmeiras
8637594,33,Antônio Carlos,SE Palmeiras
8637594,42,Miguel Borja,SE Palmeiras
8637589,21,Wallyson,EC Vitória BA
8637589,85,Neilton,EC Vitória BA
8637589,75,Wescley,Ceará SC
8637588,78,Juninho,América MG
8637592,56,Diego Souza,São Paulo FC
8637593,63,Carlos Henrique,Sport Club Recife
8637593,55,Roger,Corinthians SP
8637590,36,Marcos Júnior,Fluminense RJ
8637590,23,Thiago Heleno,Atlético Paranaense
8637595,39,Lucca,Internacional
8637595,60,Rodrigo Moledo,Internacional
8637595,84,Patrick Bezerra,Internacional
8637600,22,Pedro,Fluminense RJ
8637600,26,Marcos Júnior,Fluminense RJ
8637600,87,Pedro,Fluminense RJ
8637600,50,Arthur,Chapecoense
8637604,33,Keno,SE Palmeiras
8637604,82,Hyoran,SE Palmeiras
8637604,51,Anselmo,Sport Club Recife
8637604,73,Anselmo,Sport Club Recife
8637604,87,Rafael Marques,Sport Club Recife
8637596,80,Éverton Ribeiro,Flamengo RJ
8637599,67,Élber,EC Bahia
8637599,90,Zé Rafael,EC Bahia
8637599,90,Régis,EC Bahia
8637601,44,Kieza,Botafogo RJ
8637601,38,Denilson,EC Vitória BA
8637603,75,Bruno Silva,Cruzeiro EC
8637605,64,Leandro Damião,Internacional
8637605,90,Rossi,Internacional
8637605,5,Mateus Vital,Corinthians SP
8637598,12,Rafael Moura,América MG
8637598,8,Diego Souza,São Paulo FC
8637598,45,Nenê,São Paulo FC
8637598,61,Nenê,São Paulo FC
8637602,81,Thonny Anderson,Grêmio Porto Alegre
8637609,40,Aderllan,EC Vitória BA
8637609,45,Wallyson,EC Vitória BA
8637609,59,Aderllan,EC Vitória BA
8637609,25,Patrick Bezerra,Internacional
8637609,90,Nicolás López,Internacional
8637610,44,Yago Pikachu,Vasco da Gama
8637613,30,Rogério,Sport Club Recife
8637613,68,Gabriel,Sport Club Recife
8637613,72,Michel Bastos,Sport Club Recife
8637613,49,Juan Cazares,Atlético Mineiro
8637613,66,Ricardo Oliveira,Atlético Mineiro
8637608,63,Arthur,Chapecoense
8637608,79,Héctor Canteros,Chapecoense
8637612,20,Nenê,São Paulo FC
8637612,31,Diego Souza,São Paulo FC
8637612,45,Éverton,São Paulo FC
8637612,16,Leonardo Valencia,Botafogo RJ
8637612,83,Rodrigo Pimpão,Botafogo RJ
8637606,69,Rafael Sóbis,Cruzeiro EC
8637611,42,Diego,Flamengo RJ
8637611,45,Lucas Paquetá,Flamengo RJ
8637614,50,Jádson,Corinthians SP
8637607,18,Thiago Heleno,Atlético Paranaense
8637607,54,Guilherme,Atlético Paranaense
8637616,21,Ricardo Oliveira,Atlético Mineiro
8637616,36,Fábio Santos,Atlético Mineiro
8637616,59,Roger Guedes,Atlético Mineiro
8637616,20,Leandro Pereira,Chapecoense
8637616,45,Arthur,Chapecoense
8637616,64,Wellington Paulista,Chapecoense
8637620,53,Andrey,Vasco da Gama
8637620,4,Kieza,Botafogo RJ
8637620,35,Igor Rabello,Botafogo RJ
8637624,30,Edu Dracena,SE Palmeiras
8637624,55,Willian,SE Palmeiras
8637624,68,Willian,SE Palmeiras
8637624,70,Dudu,SE Palmeiras
8637618,40,Serginho,América MG
8637618,76,Serginho,América MG
8637618,90,Ademir Santos,América MG
8637618,38,Thiago Carleto,Atlético Paranaense
8637619,11,Maicon,Grêmio Porto Alegre
8637619,90,Thaciano,Grêmio Porto Alegre
8637621,80,Felipe Vizeu,Flamengo RJ
8637623,22,Rodrygo,Santos FC
8637623,26,Rodrygo,Santos FC
8637623,31,Rodrygo,Santos FC
8637623,45,Renato,Santos FC
8637623,74,Gabriel Barbosa,Santos FC
8637623,63,Neilton,EC Vitória BA
8637623,84,Ramon,EC Vitória BA
8637622,19,Sassá,Cruzeiro EC
8637617,53,Tiago,Paraná Clube
8637617,88,Guilherme Biteco,Paraná Clube
8637617,90,Pablo Dyego,Fluminense RJ
8637629,62,Neilton,EC Vitória BA
8637633,46,Fellipe Bastos,Sport Club Recife
8637634,52,Roger,Corinthians SP
8637634,75,Victor Ferraz,Santos FC
8637626,61,Raniel,Cruzeiro EC
8637626,22,Andrey,Vasco da Gama
8637635,67,Willian,SE Palmeiras
8637635,87,Willian,SE Palmeiras
8637627,66,Silvinho,Paraná Clube
8637630,30,Henrique Dourado,Flamengo RJ
8637630,79,Felipe Vizeu,Flamengo RJ
8637628,52,Messias,América MG
8637628,12,Ricardo Oliveira,Atlético Mineiro
8637628,40,Juan Cazares,Atlético Mineiro
8637628,89,Tomás Andrade,Atlético Mineiro
8637637,62,Nenê,São Paulo FC
8637638,80,Bruno,Chapecoense
8637638,90,Elicarlos,Chapecoense
8637640,19,Yago Pikachu,Vasco da Gama
8637640,43,Paulão,Vasco da Gama
8637640,45,Yago Pikachu,Vasco da Gama
8637640,90,Ramon,Vasco da Gama
