GameID,Minute,Scorer,Team
1730151,33,Thiago Mendes,Goiás EC
1730161,45,Alex,Coritiba FC
1730161,10,Maxi Biancucchi,EC Vitória BA
1730167,77,Fred,Fluminense RJ
1730179,80,Bernard,Atlético Mineiro
1730179,85,Éverton,Atlético Paranaense
1730179,87,Éderson,Atlético Paranaense
1730183,68,Bruno Henrique,Portuguesa (SP)
1730183,90,Elton,Criciúma EC
1730181,23,Lincoln,Coritiba FC
1730181,26,Robinho,Coritiba FC
1730181,55,Alex,Coritiba FC
1730181,57,Lincoln,Coritiba FC
1730181,87,Robinho,Coritiba FC
1730181,3,William Souza,Ponte Preta
1730181,46,Baraka,Ponte Preta
1730181,48,William Souza,Ponte Preta
1730169,33,Emerson Sheik,Corinthians SP
1730169,80,Alexandre Pato,Corinthians SP
1730171,28,Fernandão,EC Bahia
1730171,45,Wallyson,EC Bahia
1730171,76,Marquinhos Gabriel,EC Bahia
1730165,31,Vitinho,Botafogo RJ
1730165,81,Elias,Botafogo RJ
1730175,88,Wálter,Goiás EC
1730175,15,Pedro Ken,Vasco da Gama
1730177,72,Aloísio,São Paulo FC
1730173,75,Andrés DAlessandro,Internacional
1730173,27,Thiago Ribeiro,Santos FC
1730173,66,Renato,Santos FC
1730189,14,Aloísio,São Paulo FC
1730189,63,Anderson Talisca,EC Bahia
1730189,87,Fahel,EC Bahia
1730199,13,Luan,Cruzeiro EC
1730187,7,Nixon,Flamengo RJ
1730187,13,Elías,Flamengo RJ
1730187,75,Paulinho,Flamengo RJ
1730193,18,Hernán Barcos,Grêmio Porto Alegre
1730193,20,Leandro Damião,Internacional
1730195,85,William Souza,Ponte Preta
1730195,49,Gum,Fluminense RJ
1730197,9,Renato Augusto,Corinthians SP
1730197,23,Paolo Guerrero,Corinthians SP
1730201,43,Dellatorre,Atlético Paranaense
1730201,90,Éderson,Atlético Paranaense
1730185,45,André,Vasco da Gama
1730185,47,André,Vasco da Gama
1730185,23,Rafael Marques,Botafogo RJ
1730185,30,Clarence Seedorf,Botafogo RJ
1730185,48,Rafael Marques,Botafogo RJ
1730191,70,Tarracha,EC Vitória BA
1730191,85,Fabrício,EC Vitória BA
1730191,63,Marcelo Cañete,Portuguesa (SP)
1730203,85,Cícero,Santos FC
1730203,83,Maikon Leite,Clube Náutico
1730209,13,Leandro Damião,Internacional
1730211,5,Maxi Biancucchi,EC Vitória BA
1730211,83,Fred,Fluminense RJ
1730217,71,Bruno Lopes,Criciúma EC
1730217,25,Vinícius Araújo,Cruzeiro EC
1730217,85,Ricardo Goulart,Cruzeiro EC
1730207,67,João Paulo,Flamengo RJ
1730207,90,Lauro,Portuguesa (SP)
1730221,80,Paulo Baier,Atlético Paranaense
1730215,26,Wálter,Goiás EC
1730215,52,Wálter,Goiás EC
1730215,34,Auremir,Clube Náutico
1730219,28,Ronaldinho,Atlético Mineiro
1730219,90,Luan,Atlético Mineiro
1730219,14,Elias,Botafogo RJ
1730219,58,Nicolás Lodeiro,Botafogo RJ
1730223,55,Willian José,Santos FC
1730223,3,Paulo André,Corinthians SP
1730205,56,André,Vasco da Gama
1730205,84,William Souza,Ponte Preta
1730213,9,Deivid,Coritiba FC
1730225,53,Rafael Marques,Botafogo RJ
1730225,69,André Bahia,Botafogo RJ
1730227,18,Rafael Sóbis,Fluminense RJ
1730227,90,Rafael Sóbis,Fluminense RJ
1730227,27,Elías,Flamengo RJ
1730227,33,Hernane Brocador,Flamengo RJ
1730227,82,Hernane Brocador,Flamengo RJ
1730229,7,Ralf,Corinthians SP
1730229,52,Alexandre Pato,Corinthians SP
1730249,5,Pedro Ken,Vasco da Gama
1730231,69,Ramiro,Grêmio Porto Alegre
1730231,79,Maxi Rodríguez,Grêmio Porto Alegre
1730231,90,Guilherme Biteco,Grêmio Porto Alegre
1730233,14,Juan,Internacional
1730233,87,Otávio,Internacional
1730233,1,João Paulo,Atlético Paranaense
1730233,74,Éderson,Atlético Paranaense
1730235,6,William Souza,Ponte Preta
1730235,29,Artur,Ponte Preta
1730235,61,Éverton Santos,Ponte Preta
1730235,55,Lins,Criciúma EC
1730251,37,Diogo,Portuguesa (SP)
1730251,78,Diogo,Portuguesa (SP)
1730251,46,Lucas Evangelista,São Paulo FC
1730265,10,João Vitor,Criciúma EC
1730265,31,Marlon,Criciúma EC
1730265,39,Leonardo,Criciúma EC
1730267,20,Leonardo Silva,Atlético Mineiro
1730267,57,Alecsandro,Atlético Mineiro
1730271,78,Edu Dracena,Santos FC
1730271,90,Rafael Vaz,Vasco da Gama
1730259,52,Pedro Oldoni,EC Vitória BA
1730259,62,Vander,EC Vitória BA
1730259,87,Marquinhos,EC Vitória BA
1730259,22,William Souza,Ponte Preta
1730269,90,Bill,Coritiba FC
1730269,58,Gilberto,Portuguesa (SP)
1730261,59,Werley,Grêmio Porto Alegre
1730261,62,Hernán Barcos,Grêmio Porto Alegre
1730261,74,Kléber Gladiador,Grêmio Porto Alegre
1730261,68,Nílton,Cruzeiro EC
1730263,16,Wálter,Goiás EC
1730263,52,Chicão,Flamengo RJ
1730257,17,Rodrigo Caio,São Paulo FC
1730257,37,Paulo Baier,Atlético Paranaense
1730253,9,Vitinho,Botafogo RJ
1730253,64,Clarence Seedorf,Botafogo RJ
1730253,74,Vitinho,Botafogo RJ
1730253,32,Ignacio Scocco,Internacional
1730253,33,Ignacio Scocco,Internacional
1730253,90,Fabrício,Internacional
1730285,70,Samuel Rosa,Fluminense RJ
1730287,12,Léo,Cruzeiro EC
1730287,60,Mayke,Cruzeiro EC
1730287,75,Borges,Cruzeiro EC
1730287,80,Ricardo Goulart,Cruzeiro EC
1730287,85,Vinícius Araújo,Cruzeiro EC
1730287,70,Dinei,EC Vitória BA
1730273,86,André,Vasco da Gama
1730273,5,Hernán Barcos,Grêmio Porto Alegre
1730273,25,Alex Telles,Grêmio Porto Alegre
1730273,36,Ramiro,Grêmio Porto Alegre
1730273,50,Hernán Barcos,Grêmio Porto Alegre
1730277,90,Paolo Guerrero,Corinthians SP
1730283,17,Wálter,Goiás EC
1730291,71,Luiz Ricardo,Portuguesa (SP)
1730291,65,Bolívar,Botafogo RJ
1730291,72,Rafael Marques,Botafogo RJ
1730291,77,Elias,Botafogo RJ
1730289,62,Paulo Baier,Atlético Paranaense
1730289,72,Éderson,Atlético Paranaense
1730289,44,Sueliton,Criciúma EC
1730295,7,Pará,Grêmio Porto Alegre
1730303,22,Dedé,Cruzeiro EC
1730303,71,Borges,Cruzeiro EC
1730311,8,Gabriel Barbosa,Santos FC
1730311,55,Cícero,Santos FC
1730305,34,Sueliton,Criciúma EC
1730305,35,Fabinho,Criciúma EC
1730305,60,Júlio César,Coritiba FC
1730293,55,André,Vasco da Gama
1730293,4,Paolo Guerrero,Corinthians SP
1730297,27,Luís Fabiano,São Paulo FC
1730297,45,Reinaldo,São Paulo FC
1730297,90,Eduardo Teixeira,Fluminense RJ
1730299,58,Hélder,EC Bahia
1730299,78,Fernandão,EC Bahia
1730307,54,Diego Tardelli,Atlético Mineiro
1730307,88,Jesús Dátolo,Atlético Mineiro
1730307,35,Bruno Henrique,Portuguesa (SP)
1730301,27,Andrés DAlessandro,Internacional
1730301,85,Leandro Damião,Internacional
1730301,36,Renan Oliveira,Goiás EC
1730301,72,William Matheus,Goiás EC
1730301,75,Ramón,Goiás EC
1730301,77,Dudu Cearense,Goiás EC
1730309,46,Éderson,Atlético Paranaense
1730309,56,Éderson,Atlético Paranaense
1730321,60,Kléber Gladiador,Grêmio Porto Alegre
1730325,41,Juan Olivera,Clube Náutico
1730325,4,Léo,Atlético Paranaense
1730325,18,Éverton,Atlético Paranaense
1730325,79,Éderson,Atlético Paranaense
1730325,89,Éderson,Atlético Paranaense
1730331,1,Moisés,Portuguesa (SP)
1730331,4,Gilberto,Portuguesa (SP)
1730331,6,Gilberto,Portuguesa (SP)
1730331,59,Bérgson,Portuguesa (SP)
1730331,55,Fernandão,EC Bahia
1730331,72,Wallyson,EC Bahia
1730315,12,Thiago Ribeiro,Santos FC
1730315,28,Cícero,Santos FC
1730317,24,Alexandre Pato,Corinthians SP
1730317,34,Alexandre Pato,Corinthians SP
1730317,74,Romarinho,Corinthians SP
1730317,83,Paolo Guerrero,Corinthians SP
1730319,16,Marcel,Criciúma EC
1730327,1,Willian,Cruzeiro EC
1730327,31,Lucas Silva,Cruzeiro EC
1730327,38,Júlio Baptista,Cruzeiro EC
1730327,67,Lucas Silva,Cruzeiro EC
1730327,86,Vinícius Araújo,Cruzeiro EC
1730327,18,Willie,Vasco da Gama
1730327,40,André,Vasco da Gama
1730327,42,Willie,Vasco da Gama
1730343,13,Wálter,Goiás EC
1730343,70,Wálter,Goiás EC
1730335,22,Hernane Brocador,Flamengo RJ
1730335,44,Hernane Brocador,Flamengo RJ
1730335,90,Juan,EC Vitória BA
1730349,6,Marcelo Cirino,Atlético Paranaense
1730349,37,Marco Antonio,Atlético Paranaense
1730349,86,Emerson,Santos FC
1730351,40,Gilberto,Portuguesa (SP)
1730351,48,Gilberto,Portuguesa (SP)
1730351,90,Adrianinho,Ponte Preta
1730339,68,Fahel,EC Bahia
1730339,24,Borges,Cruzeiro EC
1730339,39,Éverton Ribeiro,Cruzeiro EC
1730339,89,Júlio Baptista,Cruzeiro EC
1730341,53,Andrés DAlessandro,Internacional
1730347,45,Ronaldinho,Atlético Mineiro
1730347,82,Ronaldinho,Atlético Mineiro
1730347,13,Wagner,Fluminense RJ
1730347,72,Rhayner,Fluminense RJ
1730333,13,Rafael Marques,Botafogo RJ
1730333,39,Hyuri,Botafogo RJ
1730333,49,Hyuri,Botafogo RJ
1730333,57,Alex,Coritiba FC
1730337,69,Aloísio,São Paulo FC
1730337,22,Marcel,Criciúma EC
1730337,42,Lins,Criciúma EC
1730345,47,Willie,Vasco da Gama
1730345,51,Marlone,Vasco da Gama
1730345,90,Marlone,Vasco da Gama
1730355,65,Biro Biro,Fluminense RJ
1730359,16,Marquinhos,EC Vitória BA
1730359,86,Neto Berola,Atlético Mineiro
1730363,25,William Souza,Ponte Preta
1730363,30,Juan,Internacional
1730363,61,Andrés DAlessandro,Internacional
1730363,71,Ignacio Scocco,Internacional
1730371,49,Thiago Ribeiro,Santos FC
1730361,51,Hernán Barcos,Grêmio Porto Alegre
1730361,58,Zé Roberto,Grêmio Porto Alegre
1730361,70,Rhodolfo,Grêmio Porto Alegre
1730361,87,Kléber Gladiador,Grêmio Porto Alegre
1730361,78,Luiz Ricardo,Portuguesa (SP)
1730367,53,Ricardo Goulart,Cruzeiro EC
1730369,31,Alex,Coritiba FC
1730369,45,Alex,Coritiba FC
1730365,3,Lins,Criciúma EC
1730365,53,Octávio,Botafogo RJ
1730365,90,Elias,Botafogo RJ
1729988,16,Éderson,Atlético Paranaense
1729988,45,Rafael Sóbis,Fluminense RJ
1729998,8,Feijão,EC Bahia
1729998,72,Fernandão,EC Bahia
1729998,85,Obina,EC Bahia
1729998,34,Lins,Criciúma EC
1730000,27,Renan Oliveira,Goiás EC
1730000,38,Willian,Cruzeiro EC
1730000,71,Willian,Cruzeiro EC
1729986,11,Corrêa,Portuguesa (SP)
1729986,75,Gilberto,Portuguesa (SP)
1729990,89,Hyuri,Botafogo RJ
1729994,25,Hernán Barcos,Grêmio Porto Alegre
1729994,80,Paulinho Moccelin,Grêmio Porto Alegre
1729992,26,Andrés DAlessandro,Internacional
1729992,28,Andrés DAlessandro,Internacional
1729992,7,Luis Cáceres,EC Vitória BA
1729992,72,Luis Cáceres,EC Vitória BA
1729996,47,Luís Fabiano,São Paulo FC
1730002,23,Jô,Atlético Mineiro
1730002,26,Jô,Atlético Mineiro
1730002,40,Jô,Atlético Mineiro
1730004,20,Leó Moura,Flamengo RJ
1730004,55,Hernane Brocador,Flamengo RJ
1730004,57,Cícero,Santos FC
1730022,35,Nílton,Cruzeiro EC
1730024,60,Rafael Sóbis,Fluminense RJ
1730024,72,Wagner,Fluminense RJ
1730024,34,Diogo,Portuguesa (SP)
1730008,67,Artur,Ponte Preta
1730008,86,André Santos,Flamengo RJ
1730010,31,Rodrigo Caio,São Paulo FC
1730010,71,Antônio Carlos,São Paulo FC
1730012,90,Alex,Coritiba FC
1730012,21,Wallyson,EC Bahia
1730012,53,William Barbio,EC Bahia
1730012,65,Titi,EC Bahia
1730014,51,Otávio,Internacional
1730016,77,Alexandre Pato,Corinthians SP
1730016,57,Hugo,Goiás EC
1730016,84,Amaral,Goiás EC
1730006,66,Cícero,Santos FC
1730006,38,Elias,Botafogo RJ
1730006,56,Elias,Botafogo RJ
1730018,19,Dinei,EC Vitória BA
1730018,70,Dinei,EC Vitória BA
1730018,13,Hugo Cabral,Clube Náutico
1730020,61,Fernandinho Silva,Atlético Mineiro
1730032,7,André,Vasco da Gama
1730032,80,Alemão,EC Vitória BA
1730032,89,Marquinhos,EC Vitória BA
1730044,72,Elano,Grêmio Porto Alegre
1730044,84,Willian José,Santos FC
1730028,38,Lins,Criciúma EC
1730028,44,Bruno,Fluminense RJ
1730028,70,Bruno,Fluminense RJ
1730036,6,Lincoln,Coritiba FC
1730036,73,Robinho,Coritiba FC
1730036,37,Roni,Goiás EC
1730036,69,Eduardo Sasha,Goiás EC
1730026,45,Nílton,Cruzeiro EC
1730026,81,Júlio Baptista,Cruzeiro EC
1730026,87,Júlio Baptista,Cruzeiro EC
1730030,87,Fellipe Bastos,Ponte Preta
1730030,90,Adaílton,Ponte Preta
1730040,26,Welliton,São Paulo FC
1730042,1,Hernane Brocador,Flamengo RJ
1730042,8,Luiz Antônio,Flamengo RJ
1730042,19,Fran Mérida,Atlético Paranaense
1730042,52,Dellatorre,Atlético Paranaense
1730042,77,Marcelo Cirino,Atlético Paranaense
1730042,81,Roger,Atlético Paranaense
1730034,51,Feijão,EC Bahia
1730034,88,Fernandão,EC Bahia
1730038,7,Moisés,Portuguesa (SP)
1730038,34,Gilberto,Portuguesa (SP)
1730038,40,Bruno Henrique,Portuguesa (SP)
1730062,51,Gum,Fluminense RJ
1730062,31,Lincoln,Coritiba FC
1730050,90,Rodrigo,Goiás EC
1730052,30,Edílson,Botafogo RJ
1730052,81,Fernandão,EC Bahia
1730052,85,Obina,EC Bahia
1730064,85,Wanderson,Portuguesa (SP)
1730046,2,Fernandinho Silva,Atlético Mineiro
1730046,18,Ronaldinho,Atlético Mineiro
1730046,72,Dakson,Vasco da Gama
1730056,10,Paulo Baier,Atlético Paranaense
1730058,19,Thiago Ribeiro,Santos FC
1730058,41,Willian José,Santos FC
1730058,78,Tony Ewerton,Criciúma EC
1730068,36,William Matheus,Goiás EC
1730068,52,Jean,Fluminense RJ
1730068,84,Rafael Sóbis,Fluminense RJ
1730082,50,Juan Olivera,Clube Náutico
1730082,76,Maikon Leite,Clube Náutico
1730082,83,Maikon Leite,Clube Náutico
1730076,42,Elias,Ponte Preta
1730070,8,Gilberto,Portuguesa (SP)
1730070,13,Gilberto,Portuguesa (SP)
1730070,31,Gilberto,Portuguesa (SP)
1730070,79,Wanderson,Portuguesa (SP)
1730074,69,Eduardo Vargas,Grêmio Porto Alegre
1730078,5,Hernane Brocador,Flamengo RJ
1730078,18,Wallace Reis,Flamengo RJ
1730078,24,Hernane Brocador,Flamengo RJ
1730078,78,Elías,Flamengo RJ
1730078,45,Daniel Carvalho,Criciúma EC
1730072,56,Éderson,Atlético Paranaense
1730072,62,Éderson,Atlético Paranaense
1730072,68,Roger,Atlético Paranaense
1730072,17,Renato Cajá,EC Vitória BA
1730072,29,Ayrton,EC Vitória BA
1730072,43,Dinei,EC Vitória BA
1730072,82,William Henrique,EC Vitória BA
1730072,85,Ayrton,EC Vitória BA
1730080,6,Otávio,Internacional
1730080,5,Nílton,Cruzeiro EC
1730080,52,Willian,Cruzeiro EC
1730084,18,Luan,Atlético Mineiro
1730084,37,Marcos Rocha,Atlético Mineiro
1730084,88,Alecsandro,Atlético Mineiro
1730084,15,Cicinho,Santos FC
1730100,42,Lins,Criciúma EC
1730100,41,Luan,Atlético Mineiro
1730098,45,William Souza,Ponte Preta
1730098,80,Hugo Cabral,Clube Náutico
1730098,90,Maikon Leite,Clube Náutico
1730102,44,Cristian Riveros,Grêmio Porto Alegre
1730104,6,Éverton Ribeiro,Cruzeiro EC
1730104,16,Borges,Cruzeiro EC
1730104,28,Willian,Cruzeiro EC
1730104,30,Borges,Cruzeiro EC
1730086,2,Biro Biro,Fluminense RJ
1730086,13,Bolívar,Botafogo RJ
1730096,16,Damián Escudero,EC Vitória BA
1730096,88,William Henrique,EC Vitória BA
1730096,35,Pedro Henrique,Goiás EC
1730088,45,André Santos,Flamengo RJ
1730088,50,Wallace Reis,Flamengo RJ
1730090,23,Edu Dracena,Santos FC
1730090,60,Thiago Ribeiro,Santos FC
1730090,90,Léo,Santos FC
1730092,20,Paolo Guerrero,Corinthians SP
1730092,41,Cléber Reis,Corinthians SP
1730094,9,Edmilson,Vasco da Gama
1730094,42,André,Vasco da Gama
1730094,74,Willie,Vasco da Gama
1730094,18,Jorge Henrique,Internacional
1730114,38,Alex Telles,Grêmio Porto Alegre
1730112,5,Antônio Carlos,São Paulo FC
1730112,66,Luís Fabiano,São Paulo FC
1730112,87,Antônio Carlos,São Paulo FC
1730112,34,Juan,EC Vitória BA
1730112,69,Dinei,EC Vitória BA
1730106,34,Hernane Brocador,Flamengo RJ
1730106,54,Willie,Vasco da Gama
1730108,80,Leandro Damião,Internacional
1730120,29,Maikon Leite,Clube Náutico
1730120,10,Ricardo Goulart,Cruzeiro EC
1730120,53,Ricardo Goulart,Cruzeiro EC
1730120,58,Éverton Ribeiro,Cruzeiro EC
1730120,77,Mayke,Cruzeiro EC
1730122,42,Paulo Baier,Atlético Paranaense
1730122,45,Paulo Baier,Atlético Paranaense
1730122,30,Júlio César,Coritiba FC
1730116,34,Fernandão,EC Bahia
