GameID,Player1Home,Player2Home,Player3Home,Player4Home,Player5Home,Player6Home,Player7Home,Player8Home,Player9Home,Player10Home,Player11Home,Player1Away,Player2Away,Player3Away,Player4Away,Player5Away,Player6Away,Player7Away,Player8Away,Player9Away,Player10Away,Player11Away,Bench1Home,Bench2Home,Bench3Home,Bench4Home,Bench5Home,Bench6Home,Bench7Home,Bench8Home,Bench9Home,Bench10Home,Bench11Home,Bench12Home,Bench1Away,Bench2Away,Bench3Away,Bench4Away,Bench5Away,Bench6Away,Bench7Away,Bench8Away,Bench9Away,Bench10Away,Bench11Away,Bench12Away
2517459,Hilario Navarro,Alexis Soto,Gonzalo Bettini,Claudio Pérez,Carlos Matheu,Iván Rossi,Walter Erviti,Brian Sarmiento,Franco Colela,Santiago Silva,Giovanni Simeone,Enrique Bologna,Osvaldo Barsottini,Facundo Oreja,Lucas Licht,Mauricio Romero,Álvaro Fernández,Jorge Valdez Chamorro,Matias Noble,Luciano Perdomo,Facundo Castillón,Franco Niell,Agustin Fontana,Mauricio Arboleda,Lihué Prichoda,Jorge Rodriguez,Thomas Rodríguez,Enzo Trinidad,Claudio Villagra,None,None,None,None,None,Ezequiel Bonifacio,Yair Bonnín,Walter Bou,José DAngelo,Lorenzo Faravelli,Manuel Guanini,Omar Pouso,None,None,None,None,None
2517466,Marcos Díaz,Federico Mancinelli,Luciano Balbi,Mario Risso,Carlos Araujo,Matías Fritzler,Daniel Montenegro,Alejandro Gamarra,Patricio Toranzo,Mauro Bogado,Ramón Ábila,Germán Montoya,Norberto Paparatto,Víctor López,Gabriel Graciani,Nelson Benítez,Mathías Abero,Matías Catalán,Agustín Díaz,Esteban Orfano,Emiliano Romero,Federico Anselmo,Cristian Espinoza,Matías Giordano,Diego Mendoza,Ezequiel Miralles,Hugo Nervo,José San Román,Lucas Villarruel,None,None,None,None,None,Sebastián Martínez,Gabriel Morales,Facundo Parra,Ignacio Pussetto,Federico Scoppa,Bruno Urribarri,Axel Werner,None,None,None,None,None
2517463,Manuel García,Alejandro Donatti,Pablo Álvarez,Cristian Villagra,Javier Pinola,Damián Musto,Walter Montoya,Franco Cervi,José Fernandez,Marcelo Larrondo,César Delgado,Rodrigo Rey,Lucas Ceballos,Diego Viera,Danilo Ortiz,Fabricio Angileri,Luciano Abecasis,Pol Fernández,Fernando Godoy,Gastón Giménez,Gabriel Carabajal,Jaime Ayoví,Jonás Aguirre,Gustavo Colman,Germán Herrera,Giovani Lo Celso,Victor Salazar,Sebastián Sosa,Gastón Gil Romero,None,None,None,None,None,Juan Alvacete,Emanuel García,Santiago García,Juan Garro,Ángel González,Sebastián Moyano,Sebastián Olivares,None,None,None,None,None
2517464,Pablo Campodónico,Guillermo Ortíz,Jonathan Galván,Franco Canever,Hernán Lamberti,Santiago Rosales,Gastón Díaz,Cristian Llama,Martín Rivero,Pablo Lugüercio,Sebastian Penco,Nereo Champagne,Nicolás Figal,Néstor Moiraghi,Ezequiel Parnisari,Fernando González,Joel Amoroso,Jean Pierre Barrientos,Pablo Miguez,Jonathan Blanco,Elías Borrego,Walter Acuña,Ramiro Arias,Juan Dinenno,Damián Ledesma,Ismael Quílez,Matías Rosso,Matías Vega,None,None,None,None,None,None,Brian Ferreira,Orlando Gaona,Francisco Pizzini,Juan Sills,David Vega,Cristian Villanueva,Ezequiel Viola,None,None,None,None,None
2517465,Camilo Vargas,Guillermo Benítez,Nicolás Freire,Matías Martínez,Facundo Barboza,Juan Cobo,Nahuel Rodríguez,Federico Insúa,Damián Batallini,Cristian Ledesma,Emilio Zelaya,Javier García,Érik Godoy,Juan Blengio,Leandro Marín,Rodrigo Erramuspe,Lucas Wilchez,Lucas Pittinari,Sebastián Balmaceda,Lucas Menossi,Lucas Janson,José Correa,Luciano Cabral,Lucas Cano,Matías García,Federico Lanzillota,Joaquin Laso,Lautaro Rinaldi,Lucas Rodríguez,None,None,None,None,None,Ignacio Bonadio,Alexis Castro,Adrián Gabbarini,Carlos Luna,Alejandro Rébola,Fernando Redondo,Sebastián Rincón,None,None,None,None,None
2517458,Sebastián Bertoli,Walter Andrade,Lautaro Geminiani,Abel Masuero,Jonathan Ferrari,Matías Garrido,Fernando Telechea,Fernando De la Fuente,Lautaro Comas,Damián Lemos,Mauricio Carrasco,Sebastián Torrico,Pedro Franco,Gonzalo Prósperi,Matías Caruzzo,Rodrigo Tapia,Enzo Kalinski,Leandro Romagnoli,Néstor Ortigoza,Sebastián Blanco,Martín Cauteruccio,Ezequiel Cerutti,Leonardo Acosta,Alejandro Almada,Nicolás Bertocchi,Agustín Bossio,Ivan Furios,Marcelo Guzmán,Marcos Quiroga,None,None,None,None,None,Ezequiel Ávila,Fernando Belluschi,Nicolás Blandi,José Devecchi,Franco Mussis,Facundo Quignón,Héctor Villalba,None,None,None,None,None
2517471,Luis Ardente,Juan Mattia,Franco Lazzaroni,Pablo Aguilar,Mauricio Casierra,Marcos Gelabert,Matías Fissore,Lucas Salas,Joaquín Molina,Emanuel Dening,Ezequiel Montagna,Luis Unsain,Emanuel Insúa,Marcos Cáceres,Sebastián Domínguez,Nehuén Paz,Franco Escobar,Maxi Rodriguez,Luis Advíncula,Denis Rodriguez,Lucas Boyé,Ignacio Scocco,Leonardo Corti,Matías Escudero,Juan Galeano,Daniel González,Emilio Hernández,Matias Sarulyte,Javier Toledo,None,None,None,None,None,Mauro Fórmica,Emiliano Franco,Daniel Mancini,Diego Mateo,Luciano Pocrnjic,Braian Rivero,Milton Valenzuela,None,None,None,None,None
2517469,Federico Crivelli,Patricio Romero,Cristian Chimino,Gastón Aguirre,Gastón Bojanich,Matías Sánchez,Adrián Arregui,Martín Pérez Guedes,Cristian Canuhé,Ariel Cólzera,Marcos Figueroa,Agustín Orión,Cata Díaz,Jonathan Silva,Gino Peruzzi,Fernando Tobio,Pablo Pérez,Nicolás Lodeiro,Marcelo Meli,Andrés Cubas,Carlos Tévez,Andrés Chávez,Ignacio Boggino,Fernando Brandán,Leonardo Di Lorenzo,Gabriel Esparza,Rubén Ramírez,Cristian Tarragona,Leandro de Bortolí,None,None,None,None,None,Nicolás Colazo,Frank Fabra,Fernando Gago,Juan Insaurralde,Sebastián Palacios,Cristian Pavón,Guillermo Sara,None,None,None,None,None
2517462,Diego Rodríguez,Nicolás Tagliafico,Víctor Cuesta,Gustavo Toledo,Emanuel Aguilera,Cristian Rodríguez,Diego Rodríguez,Claudio Aquino,Juan Lucero,Emiliano Rigoni,Saúl Nelle,Juan Olave,Federico Álvarez,Renzo Saravia,Christian Lema,José Rojas,Guillermo Farré,Iván Etevenaux,Jorge Velázquez,Mario Bolatti,Fernando Márquez,Iván Óbolo,Martín Campaña,Germán Denis,Rodrigo Gómez,Juan Martínez Trejo,Rodrigo Moreira,Ezequiel Vidal,Julián Vitale,None,None,None,None,None,Gastón Álvarez Suárez,Pier Barrios,Claudio Bieler,Esteban Espíndola López,Pablo Heredia,César Pereyra,Sebastián Prediger,None,None,None,None,None
2517468,Gabriel Arias,Damián Martínez,Alexander Barboza,Lisandro Magallán,Rafael Delgado,Guido Rodríguez,Hernán Fredes,Nicolás Stefanelli,Agustín Bouzat,Tomás Martínez,Fabian Bordagaray,Nereo Fernández,Rolando García,Santiago Zurbriggen,Jonathan Fleita,Emanuel Brítez,Nelson Acevedo,Mauricio Martínez,Ignacio Malcorra,Diego Villar,Julio César Rodríguez,Claudio Riaño,Maximiliano Calzada,Tomás Cardona,Mariano Guerreiro,Humberto Osorio,Pablo Santillo,Hugo Silva,Matías Sosa,None,None,None,None,None,Matias Castro,Lucas Gamba,Bruno Pittón,Mauro Pittón,Martín Rolle,Agustín Sandona,Franco Soldano,None,None,None,None,None
2517460,Jorge Broun,Luis Castillo,Germán Conti,Raúl Iberbia,Gerónimo Poblete,Yamil Garnier,Alan Ruíz,Victor Figueroa,Mauricio Sperdutti,Pablo Ledesma,Diego Lagos,Diego Pellegrino,Marcos Curado,Claudio Corvalán,Jonathan Bottinelli,Yeimar Gómez,Gonzalo Giménez,Ramiro Carrera,Matías Zaldivar,Gonzalo Bazán,Gonzalo Papa,Juan Sánchez,Andrés Bailó,Ismael Benegas,Federico Boasso,Franco Mazurek,Cristian Sain,Nicolás Silva,Pablo Vegetti,None,None,None,None,None,Joaquín Boghossian,Milton Céliz,Germán Ferreyra,Federico Lértora,Fernando Luna,Gabriel Sanabria,Gaspar Servio,None,None,None,None,None
2517470,Cristian Lucchetti,Bruno Bianchi,Nicolás Romat,Enrique Meza,Fernando Evangelista,Nery Leyes,Guillermo Acosta,Emanuel Molina,Luis Rodríguez,Fernando Zampedri,Leandro González,Sebastián Saja,Yonathan Cabral,Germán Voboril,Sergio Vittor,Federico Vismara,Washington Camacho,Óscar Romero,Rodrigo de Paul,Lucas Bareiro,Gustavo Bou,Ricardo Noir,Josué Díaz Ayala,Matías Ballini,Pablo Cáceres,Leonel Di Plácido,José Méndez,Cristian Menéndez,Franco Sbuttoni,None,None,None,None,None,Gastón Campi,Francisco Cerro,Nelson Ibáñez,Mauro Leiva,Lisandro López,Roger Martínez,Facundo Pereyra,None,None,None,None,None
2517467,Agustín Rossi,Leandro Desábato,Lucas Diarte,Jonathan Schunke,Santiago Ascacíbar,Carlos Auzqui,Gastón Fernández,Facundo Sánchez,Augusto Solari,Julián Marchioni,Lucas Viatri,Fernando Monetti,Gustavo Gómez,Maximiliano Velázquez,José Luis Gómez,Diego Braghieri,Víctor Ayala,Nicolás Aguirre,Óscar Benítez,Román Martínez,José Sand,Pablo Mouche,David Barbona,Gonzalo Bueno,Juan Cascini,Juan Cavallaro,Leandro González Pirez,Pablo Rosales,Daniel Sappa,None,None,None,None,None,Gonzalo Di Renzo,Sergio González,Marcelo Herrera,Matías Ibáñez,Iván Marcone,Nicolás Pasquini,Matías Sánchez,None,None,None,None,None
2517461,Marcelo Barovero,Jonatan Maidana,Éder Balanta,Leonel Vangioni,Gabriel Mercado,Nicolás Bertolo,Gonzalo Martínez,Leonardo Ponzio,Ignacio Fernández,Rodrigo Mora,Lucas Alario,Walter Benítez,Maximiliano Paredes,Juan Celaya,Leonel Bontempo,Alan Alegre,Adrián Calello,Fernando Elizari,Sebastián Romero,Rodrigo Braña,Matías Morales,Ezequiel Rescaldani,Milton Casco,Julio Chiarini,Nicolás Domingo,Sebastián Driussi,Iván Alonso,Camilo Mayada,Tabaré Viudez,None,None,None,None,None,Silvio Dulcich,Daniel Imperiale,Braian Mansilla,Emanuel Morales,Lucas Pérez Godoy,Lucas Suarez,Jonathan Torres,None,None,None,None,None
2517457,Emanuel Trípodi,Guillermo Cosaro,Franco Peppino,Maximiliano Caire,Matías Lequi,Walter Busse,Nicolás Sánchez,Fabio Álvarez,Hamilton Pereira,Dardo Miloc,Diego Cháves,Fabián Assmann,Cristian Nasuti,Braian Cufré,Fabricio Alvarenga,Lautaro Gianetti,Damián Pérez,Fabián Cubero,Yamil Asad,Leandro Desábato,Mariano Pavone,Hernán Toledo,Carlos Bueno,Javier Burrai,Gustavo Canto,Israel Coll,Francisco Dutari,Kevin Mercado,Renzo Spinacci,None,None,None,None,None,Emiliano Amor,Blas Cáceres,Jorge Correa,Agustin Doffo,Matías Pérez Acuña,Maximiliano Romero,Gonzalo Yordán,None,None,None,None,None
2517475,Diego Pellegrino,Marcos Curado,Claudio Corvalán,Jonathan Bottinelli,Luciano Vella,Federico Lértora,Matías Zaldivar,Gonzalo Bazán,Gonzalo Papa,Milton Céliz,Joaquín Boghossian,Hilario Navarro,Alexis Soto,Gonzalo Bettini,Claudio Pérez,Carlos Matheu,Iván Rossi,Walter Erviti,Brian Sarmiento,Luciano Gómez,Santiago Silva,Giovanni Simeone,Mariano Barbieri,Gonzalo Giménez,Yeimar Gómez,Fernando Luna,Gabriel Sanabria,Juan Sánchez,Gaspar Servio,None,None,None,None,None,Franco Colela,Agustin Fontana,Mauricio Arboleda,Lihué Prichoda,Jorge Rodriguez,Thomas Rodríguez,Claudio Villagra,None,None,None,None,None
