GameID,League,Season,Date,HomeTeam,AwayTeam,Result
2517634,argprimeradivision,2015-2016,25.04.2016,Belgrano de Córdoba,Atlético Tucumán,0:0
2517635,argprimeradivision,2015-2016,26.04.2016,Tigre,Sarmiento de Junín,2:0
2517632,argprimeradivision,2015-2016,26.04.2016,Quilmes,Temperley,2:0
2517646,argprimeradivision,2015-2016,30.04.2016,Aldosivi,Unión de Santa Fe,1:1
2517649,argprimeradivision,2015-2016,30.04.2016,Estudiantes,Newells Old Boys,0:0
2517638,argprimeradivision,2015-2016,30.04.2016,Colón de Santa Fe,Olimpo de Bahía Blanca,3:1
2517644,argprimeradivision,2015-2016,30.04.2016,Patronato de Paraná,Atlético Rafaela,2:1
2517640,argprimeradivision,2015-2016,30.04.2016,Independiente,San Lorenzo,0:1
2517643,argprimeradivision,2015-2016,30.04.2016,Belgrano de Córdoba,Quilmes,2:2
2517639,argprimeradivision,2015-2016,30.04.2016,River Plate,Vélez Sarsfield,0:0
2517642,argprimeradivision,2015-2016,30.04.2016,Godoy Cruz,Arsenal de Sarandí,2:0
2517648,argprimeradivision,2015-2016,30.04.2016,Huracán,Racing Club,0:1
2517650,argprimeradivision,2015-2016,01.05.2016,Defensa y Justicia,San Martín de San Juan,0:0
2517647,argprimeradivision,2015-2016,01.05.2016,Argentinos Juniors,Boca Juniors,1:0
2517641,argprimeradivision,2015-2016,02.05.2016,Rosario Central,Gimnasia de La Plata,0:1
2517645,argprimeradivision,2015-2016,03.05.2016,Tigre,Lanús,0:1
2517651,argprimeradivision,2015-2016,03.05.2016,Temperley,Atlético Tucumán,1:1
2517637,argprimeradivision,2015-2016,04.05.2016,Banfield,Sarmiento de Junín,0:0
2517664,argprimeradivision,2015-2016,07.05.2016,Unión de Santa Fe,Argentinos Juniors,4:0
2517652,argprimeradivision,2015-2016,07.05.2016,Quilmes,Godoy Cruz,1:3
2517660,argprimeradivision,2015-2016,07.05.2016,San Martín de San Juan,Temperley,2:0
2517661,argprimeradivision,2015-2016,07.05.2016,Newells Old Boys,Defensa y Justicia,0:1
2517656,argprimeradivision,2015-2016,07.05.2016,Vélez Sarsfield,Colón de Santa Fe,2:0
2517655,argprimeradivision,2015-2016,07.05.2016,San Lorenzo,River Plate,2:1
2517662,argprimeradivision,2015-2016,08.05.2016,Racing Club,Estudiantes,0:0
2517653,argprimeradivision,2015-2016,08.05.2016,Arsenal de Sarandí,Rosario Central,1:0
2517665,argprimeradivision,2015-2016,08.05.2016,Lanús,Aldosivi,2:0
2517659,argprimeradivision,2015-2016,08.05.2016,Atlético Tucumán,Belgrano de Córdoba,2:1
2517663,argprimeradivision,2015-2016,08.05.2016,Boca Juniors,Huracán,0:0
2517666,argprimeradivision,2015-2016,09.05.2016,Atlético Rafaela,Tigre,0:0
2517654,argprimeradivision,2015-2016,09.05.2016,Gimnasia de La Plata,Independiente,3:3
2517657,argprimeradivision,2015-2016,10.05.2016,Olimpo de Bahía Blanca,Banfield,1:1
2517658,argprimeradivision,2015-2016,10.05.2016,Sarmiento de Junín,Patronato de Paraná,1:0
2517677,argprimeradivision,2015-2016,14.05.2016,Huracán,Unión de Santa Fe,1:1
2517679,argprimeradivision,2015-2016,14.05.2016,Defensa y Justicia,Racing Club,2:1
2517681,argprimeradivision,2015-2016,14.05.2016,Atlético Tucumán,San Martín de San Juan,3:2
2517669,argprimeradivision,2015-2016,14.05.2016,Colón de Santa Fe,San Lorenzo,0:2
2517673,argprimeradivision,2015-2016,14.05.2016,Godoy Cruz,Belgrano de Córdoba,1:0
2517670,argprimeradivision,2015-2016,14.05.2016,River Plate,Gimnasia de La Plata,1:0
2517671,argprimeradivision,2015-2016,15.05.2016,Independiente,Arsenal de Sarandí,2:0
2517674,argprimeradivision,2015-2016,15.05.2016,Sarmiento de Junín,Tigre,0:1
2517676,argprimeradivision,2015-2016,15.05.2016,Argentinos Juniors,Lanús,1:1
2517680,argprimeradivision,2015-2016,15.05.2016,Temperley,Newells Old Boys,2:0
2517672,argprimeradivision,2015-2016,15.05.2016,Rosario Central,Quilmes,1:1
2517675,argprimeradivision,2015-2016,15.05.2016,Aldosivi,Atlético Rafaela,2:1
2517678,argprimeradivision,2015-2016,16.05.2016,Estudiantes,Boca Juniors,3:1
2517667,argprimeradivision,2015-2016,17.05.2016,Patronato de Paraná,Olimpo de Bahía Blanca,1:0
2517668,argprimeradivision,2015-2016,17.05.2016,Banfield,Vélez Sarsfield,0:0
2517684,argprimeradivision,2015-2016,21.05.2016,Arsenal de Sarandí,River Plate,2:1
2517696,argprimeradivision,2015-2016,21.05.2016,Tigre,Aldosivi,2:0
2517688,argprimeradivision,2015-2016,21.05.2016,Olimpo de Bahía Blanca,Sarmiento de Junín,0:1
2517695,argprimeradivision,2015-2016,21.05.2016,Atlético Rafaela,Argentinos Juniors,0:2
2517691,argprimeradivision,2015-2016,21.05.2016,Racing Club,Temperley,2:0
2517683,argprimeradivision,2015-2016,22.05.2016,Quilmes,Independiente,0:3
2517687,argprimeradivision,2015-2016,22.05.2016,Vélez Sarsfield,Patronato de Paraná,0:0
2517686,argprimeradivision,2015-2016,22.05.2016,San Lorenzo,Banfield,1:1
2517689,argprimeradivision,2015-2016,22.05.2016,San Martín de San Juan,Godoy Cruz,2:0
2517690,argprimeradivision,2015-2016,22.05.2016,Newells Old Boys,Atlético Tucumán,2:1
2517692,argprimeradivision,2015-2016,22.05.2016,Boca Juniors,Defensa y Justicia,0:0
2517693,argprimeradivision,2015-2016,22.05.2016,Unión de Santa Fe,Estudiantes,1:1
2517694,argprimeradivision,2015-2016,23.05.2016,Lanús,Huracán,1:3
2517682,argprimeradivision,2015-2016,24.05.2016,Belgrano de Córdoba,Rosario Central,1:0
2517685,argprimeradivision,2015-2016,24.05.2016,Gimnasia de La Plata,Colón de Santa Fe,3:0
