GameID,League,Season,Date,HomeTeam,AwayTeam,Result
2353438,braseriea,2014-2015,11.06.2015,Atlético Mineiro,Santos FC,2:2
2353433,braseriea,2014-2015,13.06.2015,Corinthians SP,Internacional,2:1
2353440,braseriea,2014-2015,13.06.2015,Coritiba FC,Flamengo RJ,0:1
2353442,braseriea,2014-2015,13.06.2015,Chapecoense,São Paulo FC,0:1
2353436,braseriea,2014-2015,14.06.2015,Vasco da Gama,Cruzeiro EC,1:3
2353441,braseriea,2014-2015,14.06.2015,Sport Club Recife,Joinville EC,2:1
2353435,braseriea,2014-2015,14.06.2015,Ponte Preta,Goiás EC,0:0
2353434,braseriea,2014-2015,14.06.2015,SE Palmeiras,Fluminense RJ,2:1
2353437,braseriea,2014-2015,14.06.2015,Grêmio Porto Alegre,Atlético Paranaense,2:1
2353439,braseriea,2014-2015,14.06.2015,Avaí FC,Figueirense,1:1
2353449,braseriea,2014-2015,19.06.2015,Figueirense,Internacional,0:0
2353444,braseriea,2014-2015,20.06.2015,Santos FC,Corinthians SP,1:0
2353446,braseriea,2014-2015,20.06.2015,Flamengo RJ,Atlético Mineiro,0:2
2353451,braseriea,2014-2015,20.06.2015,Sport Club Recife,Vasco da Gama,2:1
2353447,braseriea,2014-2015,21.06.2015,Grêmio Porto Alegre,SE Palmeiras,1:0
2353448,braseriea,2014-2015,21.06.2015,Cruzeiro EC,Chapecoense,0:1
2353443,braseriea,2014-2015,21.06.2015,São Paulo FC,Avaí FC,1:1
2353450,braseriea,2014-2015,21.06.2015,Atlético Paranaense,Coritiba FC,2:2
2353452,braseriea,2014-2015,21.06.2015,Joinville EC,Goiás EC,2:1
2353445,braseriea,2014-2015,25.06.2015,Fluminense RJ,Ponte Preta,2:0
2353459,braseriea,2014-2015,27.06.2015,Avaí FC,Grêmio Porto Alegre,1:2
2353462,braseriea,2014-2015,27.06.2015,Chapecoense,Sport Club Recife,1:1
2353453,braseriea,2014-2015,28.06.2015,Corinthians SP,Figueirense,2:1
2353458,braseriea,2014-2015,28.06.2015,Atlético Mineiro,Joinville EC,1:0
2353454,braseriea,2014-2015,28.06.2015,SE Palmeiras,São Paulo FC,4:0
2353455,braseriea,2014-2015,28.06.2015,Ponte Preta,Atlético Paranaense,2:1
2353460,braseriea,2014-2015,28.06.2015,Coritiba FC,Cruzeiro EC,1:0
2353461,braseriea,2014-2015,28.06.2015,Goiás EC,Fluminense RJ,1:2
2353456,braseriea,2014-2015,28.06.2015,Vasco da Gama,Flamengo RJ,1:0
2353457,braseriea,2014-2015,28.06.2015,Internacional,Santos FC,1:0
2353466,braseriea,2014-2015,02.07.2015,Vasco da Gama,Avaí FC,1:0
2353471,braseriea,2014-2015,02.07.2015,Sport Club Recife,Internacional,3:0
2353464,braseriea,2014-2015,02.07.2015,SE Palmeiras,Chapecoense,2:0
2353468,braseriea,2014-2015,02.07.2015,Atlético Mineiro,Coritiba FC,2:0
2353467,braseriea,2014-2015,02.07.2015,Grêmio Porto Alegre,Cruzeiro EC,1:0
2353470,braseriea,2014-2015,02.07.2015,Atlético Paranaense,São Paulo FC,2:1
2353472,braseriea,2014-2015,02.07.2015,Joinville EC,Flamengo RJ,0:1
2353463,braseriea,2014-2015,03.07.2015,Corinthians SP,Ponte Preta,2:0
2353469,braseriea,2014-2015,03.07.2015,Figueirense,Goiás EC,3:1
2353465,braseriea,2014-2015,03.07.2015,Fluminense RJ,Santos FC,2:1
2353480,braseriea,2014-2015,04.07.2015,Coritiba FC,Joinville EC,0:0
2353478,braseriea,2014-2015,05.07.2015,Cruzeiro EC,Atlético Paranaense,2:0
2353482,braseriea,2014-2015,05.07.2015,Chapecoense,Vasco da Gama,1:0
2353479,braseriea,2014-2015,05.07.2015,Avaí FC,Sport Club Recife,2:2
2353473,braseriea,2014-2015,05.07.2015,São Paulo FC,Fluminense RJ,0:0
2353474,braseriea,2014-2015,05.07.2015,Santos FC,Grêmio Porto Alegre,1:3
2353481,braseriea,2014-2015,05.07.2015,Goiás EC,Corinthians SP,0:0
2353475,braseriea,2014-2015,05.07.2015,Ponte Preta,SE Palmeiras,0:2
2353476,braseriea,2014-2015,05.07.2015,Flamengo RJ,Figueirense,1:2
2353477,braseriea,2014-2015,05.07.2015,Internacional,Atlético Mineiro,1:3
2353490,braseriea,2014-2015,09.07.2015,Coritiba FC,Ponte Preta,0:0
2353491,braseriea,2014-2015,09.07.2015,Goiás EC,Santos FC,4:1
2353492,braseriea,2014-2015,09.07.2015,Chapecoense,Grêmio Porto Alegre,1:0
2353484,braseriea,2014-2015,09.07.2015,SE Palmeiras,Avaí FC,3:0
2353489,braseriea,2014-2015,09.07.2015,Figueirense,Joinville EC,0:2
2353486,braseriea,2014-2015,09.07.2015,Vasco da Gama,São Paulo FC,0:4
2353487,braseriea,2014-2015,09.07.2015,Internacional,Flamengo RJ,1:2
2353488,braseriea,2014-2015,09.07.2015,Atlético Mineiro,Sport Club Recife,2:1
2353483,braseriea,2014-2015,10.07.2015,Corinthians SP,Atlético Paranaense,2:0
2353485,braseriea,2014-2015,10.07.2015,Fluminense RJ,Cruzeiro EC,1:0
2353494,braseriea,2014-2015,11.07.2015,Santos FC,Figueirense,3:0
2353497,braseriea,2014-2015,11.07.2015,Grêmio Porto Alegre,Vasco da Gama,2:0
2353495,braseriea,2014-2015,12.07.2015,Ponte Preta,Atlético Mineiro,0:2
2353493,braseriea,2014-2015,12.07.2015,São Paulo FC,Coritiba FC,3:1
2353496,braseriea,2014-2015,12.07.2015,Flamengo RJ,Corinthians SP,0:3
2353498,braseriea,2014-2015,12.07.2015,Cruzeiro EC,Goiás EC,1:0
2353500,braseriea,2014-2015,12.07.2015,Atlético Paranaense,Fluminense RJ,1:2
2353502,braseriea,2014-2015,12.07.2015,Joinville EC,Internacional,0:2
2353499,braseriea,2014-2015,12.07.2015,Avaí FC,Chapecoense,2:1
2353501,braseriea,2014-2015,12.07.2015,Sport Club Recife,SE Palmeiras,2:2
2353506,braseriea,2014-2015,18.07.2015,Flamengo RJ,Grêmio Porto Alegre,1:0
2353507,braseriea,2014-2015,18.07.2015,Internacional,Goiás EC,2:1
2353503,braseriea,2014-2015,19.07.2015,Corinthians SP,Atlético Mineiro,1:0
2353510,braseriea,2014-2015,19.07.2015,Atlético Paranaense,Chapecoense,1:0
2353504,braseriea,2014-2015,19.07.2015,SE Palmeiras,Santos FC,1:0
2353505,braseriea,2014-2015,19.07.2015,Fluminense RJ,Vasco da Gama,1:2
2353509,braseriea,2014-2015,19.07.2015,Figueirense,Coritiba FC,0:0
2353511,braseriea,2014-2015,19.07.2015,Sport Club Recife,São Paulo FC,2:0
2353508,braseriea,2014-2015,19.07.2015,Cruzeiro EC,Avaí FC,1:1
2353512,braseriea,2014-2015,19.07.2015,Joinville EC,Ponte Preta,1:1
2353519,braseriea,2014-2015,25.07.2015,Avaí FC,Atlético Paranaense,1:2
2353517,braseriea,2014-2015,26.07.2015,Grêmio Porto Alegre,Sport Club Recife,1:1
2353518,braseriea,2014-2015,26.07.2015,Atlético Mineiro,Figueirense,1:0
2353514,braseriea,2014-2015,26.07.2015,Santos FC,Joinville EC,2:0
2353522,braseriea,2014-2015,26.07.2015,Chapecoense,Fluminense RJ,2:1
2353513,braseriea,2014-2015,26.07.2015,São Paulo FC,Cruzeiro EC,1:0
2353515,braseriea,2014-2015,26.07.2015,Ponte Preta,Internacional,0:0
2353520,braseriea,2014-2015,26.07.2015,Coritiba FC,Corinthians SP,1:1
2353521,braseriea,2014-2015,26.07.2015,Goiás EC,Flamengo RJ,0:1
2353516,braseriea,2014-2015,26.07.2015,Vasco da Gama,SE Palmeiras,1:4
2353523,braseriea,2014-2015,30.07.2015,Corinthians SP,Vasco da Gama,3:0
2353528,braseriea,2014-2015,30.07.2015,Atlético Mineiro,São Paulo FC,3:1
2353525,braseriea,2014-2015,01.08.2015,Fluminense RJ,Grêmio Porto Alegre,1:0
2353524,braseriea,2014-2015,02.08.2015,SE Palmeiras,Atlético Paranaense,0:1
2353530,braseriea,2014-2015,02.08.2015,Coritiba FC,Goiás EC,1:1
2353526,braseriea,2014-2015,02.08.2015,Flamengo RJ,Santos FC,2:2
2353527,braseriea,2014-2015,02.08.2015,Internacional,Chapecoense,0:0
2353529,braseriea,2014-2015,02.08.2015,Figueirense,Ponte Preta,3:1
2353532,braseriea,2014-2015,02.08.2015,Joinville EC,Avaí FC,2:0
2353531,braseriea,2014-2015,02.08.2015,Sport Club Recife,Cruzeiro EC,0:0
2353539,braseriea,2014-2015,08.08.2015,Avaí FC,Fluminense RJ,1:0
2353534,braseriea,2014-2015,09.08.2015,Santos FC,Coritiba FC,3:0
2353536,braseriea,2014-2015,09.08.2015,Vasco da Gama,Joinville EC,0:0
2353540,braseriea,2014-2015,09.08.2015,Atlético Paranaense,Sport Club Recife,1:1
2353533,braseriea,2014-2015,09.08.2015,São Paulo FC,Corinthians SP,1:1
2353535,braseriea,2014-2015,09.08.2015,Ponte Preta,Flamengo RJ,1:0
2353538,braseriea,2014-2015,09.08.2015,Cruzeiro EC,SE Palmeiras,2:1
2353541,braseriea,2014-2015,09.08.2015,Goiás EC,Atlético Mineiro,0:0
2353537,braseriea,2014-2015,09.08.2015,Grêmio Porto Alegre,Internacional,5:0
2353542,braseriea,2014-2015,09.08.2015,Chapecoense,Figueirense,2:2
2353546,braseriea,2014-2015,13.08.2015,Flamengo RJ,Atlético Paranaense,3:2
2353550,braseriea,2014-2015,13.08.2015,Coritiba FC,SE Palmeiras,2:1
2353544,braseriea,2014-2015,13.08.2015,Santos FC,Vasco da Gama,1:0
2353551,braseriea,2014-2015,13.08.2015,Goiás EC,Chapecoense,0:0
2353543,braseriea,2014-2015,13.08.2015,Corinthians SP,Sport Club Recife,4:3
2353547,braseriea,2014-2015,13.08.2015,Internacional,Fluminense RJ,1:0
2353549,braseriea,2014-2015,13.08.2015,Figueirense,São Paulo FC,0:2
2353545,braseriea,2014-2015,14.08.2015,Ponte Preta,Avaí FC,2:0
2353548,braseriea,2014-2015,14.08.2015,Atlético Mineiro,Grêmio Porto Alegre,0:2
2353552,braseriea,2014-2015,14.08.2015,Joinville EC,Cruzeiro EC,3:0
2353556,braseriea,2014-2015,15.08.2015,Vasco da Gama,Coritiba FC,0:1
2353560,braseriea,2014-2015,15.08.2015,Atlético Paranaense,Santos FC,0:0
2353553,braseriea,2014-2015,16.08.2015,São Paulo FC,Goiás EC,0:3
2353554,braseriea,2014-2015,16.08.2015,SE Palmeiras,Flamengo RJ,4:2
2353555,braseriea,2014-2015,16.08.2015,Fluminense RJ,Figueirense,2:1
2353558,braseriea,2014-2015,16.08.2015,Cruzeiro EC,Internacional,0:0
2353559,braseriea,2014-2015,16.08.2015,Avaí FC,Corinthians SP,1:2
2353561,braseriea,2014-2015,16.08.2015,Sport Club Recife,Ponte Preta,1:1
2353557,braseriea,2014-2015,16.08.2015,Grêmio Porto Alegre,Joinville EC,2:1
2353562,braseriea,2014-2015,16.08.2015,Chapecoense,Atlético Mineiro,2:1
2353564,braseriea,2014-2015,22.08.2015,Santos FC,Avaí FC,5:2
2353571,braseriea,2014-2015,22.08.2015,Goiás EC,Vasco da Gama,3:0
2353569,braseriea,2014-2015,23.08.2015,Figueirense,Sport Club Recife,2:1
2353565,braseriea,2014-2015,23.08.2015,Ponte Preta,Grêmio Porto Alegre,0:0
2353570,braseriea,2014-2015,23.08.2015,Coritiba FC,Chapecoense,1:0
2353563,braseriea,2014-2015,23.08.2015,Corinthians SP,Cruzeiro EC,3:0
2353566,braseriea,2014-2015,23.08.2015,Flamengo RJ,São Paulo FC,2:1
2353567,braseriea,2014-2015,23.08.2015,Internacional,Atlético Paranaense,2:0
2353572,braseriea,2014-2015,23.08.2015,Joinville EC,Fluminense RJ,2:1
2353568,braseriea,2014-2015,23.08.2015,Atlético Mineiro,SE Palmeiras,2:1
2353576,braseriea,2014-2015,29.08.2015,Vasco da Gama,Figueirense,0:1
2353573,braseriea,2014-2015,30.08.2015,São Paulo FC,Ponte Preta,3:0
2353577,braseriea,2014-2015,30.08.2015,Grêmio Porto Alegre,Coritiba FC,0:0
2353579,braseriea,2014-2015,30.08.2015,Avaí FC,Internacional,3:0
2353574,braseriea,2014-2015,30.08.2015,SE Palmeiras,Joinville EC,3:2
2353575,braseriea,2014-2015,30.08.2015,Fluminense RJ,Atlético Mineiro,1:2
2353581,braseriea,2014-2015,30.08.2015,Sport Club Recife,Flamengo RJ,0:1
2353582,braseriea,2014-2015,30.08.2015,Chapecoense,Corinthians SP,1:3
2353578,braseriea,2014-2015,30.08.2015,Cruzeiro EC,Santos FC,0:1
2353580,braseriea,2014-2015,30.08.2015,Atlético Paranaense,Goiás EC,3:0
2353585,braseriea,2014-2015,03.09.2015,Ponte Preta,Cruzeiro EC,1:2
2353587,braseriea,2014-2015,03.09.2015,Internacional,Vasco da Gama,6:0
2353592,braseriea,2014-2015,03.09.2015,Joinville EC,São Paulo FC,0:0
2353586,braseriea,2014-2015,03.09.2015,Flamengo RJ,Avaí FC,3:0
2353588,braseriea,2014-2015,03.09.2015,Atlético Mineiro,Atlético Paranaense,0:1
2353583,braseriea,2014-2015,03.09.2015,Corinthians SP,Fluminense RJ,2:0
2353590,braseriea,2014-2015,03.09.2015,Coritiba FC,Sport Club Recife,0:0
2353591,braseriea,2014-2015,03.09.2015,Goiás EC,SE Palmeiras,1:0
2353584,braseriea,2014-2015,04.09.2015,Santos FC,Chapecoense,3:1
2353589,braseriea,2014-2015,04.09.2015,Figueirense,Grêmio Porto Alegre,0:2
2353593,braseriea,2014-2015,06.09.2015,São Paulo FC,Internacional,2:0
2353596,braseriea,2014-2015,06.09.2015,Vasco da Gama,Atlético Mineiro,1:2
2353600,braseriea,2014-2015,06.09.2015,Atlético Paranaense,Joinville EC,0:0
2353598,braseriea,2014-2015,06.09.2015,Cruzeiro EC,Figueirense,5:1
2353602,braseriea,2014-2015,06.09.2015,Chapecoense,Ponte Preta,0:0
2353594,braseriea,2014-2015,06.09.2015,SE Palmeiras,Corinthians SP,3:3
2353595,braseriea,2014-2015,06.09.2015,Fluminense RJ,Flamengo RJ,1:3
2353597,braseriea,2014-2015,06.09.2015,Grêmio Porto Alegre,Goiás EC,2:1
2353599,braseriea,2014-2015,06.09.2015,Avaí FC,Coritiba FC,0:2
2353601,braseriea,2014-2015,06.09.2015,Sport Club Recife,Santos FC,1:1
2353605,braseriea,2014-2015,10.09.2015,Ponte Preta,Vasco da Gama,0:1
2353607,braseriea,2014-2015,10.09.2015,Internacional,SE Palmeiras,1:0
2353608,braseriea,2014-2015,10.09.2015,Atlético Mineiro,Avaí FC,2:0
2353609,braseriea,2014-2015,10.09.2015,Figueirense,Atlético Paranaense,1:1
2353603,braseriea,2014-2015,10.09.2015,Corinthians SP,Grêmio Porto Alegre,1:1
2353604,braseriea,2014-2015,10.09.2015,Santos FC,São Paulo FC,3:0
2353610,braseriea,2014-2015,10.09.2015,Coritiba FC,Fluminense RJ,1:1
2353611,braseriea,2014-2015,11.09.2015,Goiás EC,Sport Club Recife,1:0
2353606,braseriea,2014-2015,11.09.2015,Flamengo RJ,Cruzeiro EC,2:0
2353612,braseriea,2014-2015,11.09.2015,Joinville EC,Chapecoense,0:0
2353620,braseriea,2014-2015,12.09.2015,Coritiba FC,Internacional,0:1
2353614,braseriea,2014-2015,13.09.2015,SE Palmeiras,Figueirense,2:0
2353613,braseriea,2014-2015,13.09.2015,Corinthians SP,Joinville EC,3:0
2353615,braseriea,2014-2015,13.09.2015,Ponte Preta,Santos FC,3:1
2353616,braseriea,2014-2015,13.09.2015,Vasco da Gama,Atlético Paranaense,2:0
2353617,braseriea,2014-2015,13.09.2015,Grêmio Porto Alegre,São Paulo FC,1:2
2353618,braseriea,2014-2015,13.09.2015,Cruzeiro EC,Atlético Mineiro,1:1
2353622,braseriea,2014-2015,13.09.2015,Chapecoense,Flamengo RJ,1:3
2353619,braseriea,2014-2015,13.09.2015,Avaí FC,Goiás EC,2:1
2353621,braseriea,2014-2015,13.09.2015,Sport Club Recife,Fluminense RJ,1:0
2353625,braseriea,2014-2015,17.09.2015,Fluminense RJ,SE Palmeiras,1:4
2353631,braseriea,2014-2015,17.09.2015,Goiás EC,Ponte Preta,1:2
2353632,braseriea,2014-2015,17.09.2015,Joinville EC,Sport Club Recife,1:1
2353629,braseriea,2014-2015,17.09.2015,Figueirense,Avaí FC,0:1
2353630,braseriea,2014-2015,17.09.2015,Atlético Paranaense,Grêmio Porto Alegre,1:2
2353624,braseriea,2014-2015,17.09.2015,Santos FC,Atlético Mineiro,4:0
2353627,braseriea,2014-2015,17.09.2015,Internacional,Corinthians SP,2:1
2353628,braseriea,2014-2015,17.09.2015,Cruzeiro EC,Vasco da Gama,2:2
2353623,braseriea,2014-2015,18.09.2015,São Paulo FC,Chapecoense,0:0
2353626,braseriea,2014-2015,18.09.2015,Flamengo RJ,Coritiba FC,0:2
2353634,braseriea,2014-2015,19.09.2015,SE Palmeiras,Grêmio Porto Alegre,3:2
2353637,braseriea,2014-2015,19.09.2015,Internacional,Figueirense,1:1
2353635,braseriea,2014-2015,20.09.2015,Ponte Preta,Fluminense RJ,3:1
2353633,braseriea,2014-2015,20.09.2015,Corinthians SP,Santos FC,2:0
2353641,braseriea,2014-2015,20.09.2015,Goiás EC,Joinville EC,3:0
2353636,braseriea,2014-2015,20.09.2015,Vasco da Gama,Sport Club Recife,2:1
2353638,braseriea,2014-2015,20.09.2015,Atlético Mineiro,Flamengo RJ,4:1
2353639,braseriea,2014-2015,20.09.2015,Avaí FC,São Paulo FC,2:1
2353640,braseriea,2014-2015,20.09.2015,Coritiba FC,Atlético Paranaense,2:0
2353642,braseriea,2014-2015,20.09.2015,Chapecoense,Cruzeiro EC,0:2
2353645,braseriea,2014-2015,26.09.2015,Fluminense RJ,Goiás EC,2:0
2353647,braseriea,2014-2015,27.09.2015,Grêmio Porto Alegre,Avaí FC,3:1
2353644,braseriea,2014-2015,27.09.2015,Santos FC,Internacional,3:1
2353650,braseriea,2014-2015,27.09.2015,Atlético Paranaense,Ponte Preta,1:2
2353643,braseriea,2014-2015,27.09.2015,São Paulo FC,SE Palmeiras,1:1
2353646,braseriea,2014-2015,27.09.2015,Flamengo RJ,Vasco da Gama,1:2
2353649,braseriea,2014-2015,27.09.2015,Figueirense,Corinthians SP,1:3
2353652,braseriea,2014-2015,27.09.2015,Joinville EC,Atlético Mineiro,2:2
2353648,braseriea,2014-2015,27.09.2015,Cruzeiro EC,Coritiba FC,2:0
2353651,braseriea,2014-2015,27.09.2015,Sport Club Recife,Chapecoense,3:0
2353657,braseriea,2014-2015,03.10.2015,Internacional,Sport Club Recife,2:1
2353660,braseriea,2014-2015,03.10.2015,Coritiba FC,Atlético Mineiro,0:3
2353653,braseriea,2014-2015,04.10.2015,São Paulo FC,Atlético Paranaense,1:0
2353656,braseriea,2014-2015,04.10.2015,Flamengo RJ,Joinville EC,2:0
2353659,braseriea,2014-2015,04.10.2015,Avaí FC,Vasco da Gama,1:1
2353654,braseriea,2014-2015,04.10.2015,Santos FC,Fluminense RJ,3:1
2353655,braseriea,2014-2015,04.10.2015,Ponte Preta,Corinthians SP,2:2
2353658,braseriea,2014-2015,04.10.2015,Cruzeiro EC,Grêmio Porto Alegre,0:0
2353661,braseriea,2014-2015,04.10.2015,Goiás EC,Figueirense,2:3
2353662,braseriea,2014-2015,04.10.2015,Chapecoense,SE Palmeiras,5:1
2353668,braseriea,2014-2015,15.10.2015,Atlético Mineiro,Internacional,2:1
2353671,braseriea,2014-2015,15.10.2015,Sport Club Recife,Avaí FC,3:0
2353664,braseriea,2014-2015,15.10.2015,SE Palmeiras,Ponte Preta,0:1
2353669,braseriea,2014-2015,15.10.2015,Figueirense,Flamengo RJ,3:0
2353672,braseriea,2014-2015,15.10.2015,Joinville EC,Coritiba FC,3:1
2353665,braseriea,2014-2015,15.10.2015,Fluminense RJ,São Paulo FC,2:0
2353670,braseriea,2014-2015,15.10.2015,Atlético Paranaense,Cruzeiro EC,2:2
2353663,braseriea,2014-2015,16.10.2015,Corinthians SP,Goiás EC,3:0
2353666,braseriea,2014-2015,16.10.2015,Vasco da Gama,Chapecoense,1:1
2353667,braseriea,2014-2015,16.10.2015,Grêmio Porto Alegre,Santos FC,1:0
2353679,braseriea,2014-2015,17.10.2015,Avaí FC,SE Palmeiras,1:3
2353682,braseriea,2014-2015,18.10.2015,Joinville EC,Figueirense,1:0
2353675,braseriea,2014-2015,18.10.2015,Ponte Preta,Coritiba FC,3:0
2353678,braseriea,2014-2015,18.10.2015,Cruzeiro EC,Fluminense RJ,2:0
2353673,braseriea,2014-2015,18.10.2015,São Paulo FC,Vasco da Gama,2:2
2353676,braseriea,2014-2015,18.10.2015,Flamengo RJ,Internacional,0:1
2353680,braseriea,2014-2015,18.10.2015,Atlético Paranaense,Corinthians SP,1:4
2353674,braseriea,2014-2015,18.10.2015,Santos FC,Goiás EC,3:1
2353677,braseriea,2014-2015,18.10.2015,Grêmio Porto Alegre,Chapecoense,2:3
2353681,braseriea,2014-2015,18.10.2015,Sport Club Recife,Atlético Mineiro,4:1
2353685,braseriea,2014-2015,24.10.2015,Fluminense RJ,Atlético Paranaense,0:1
2353687,braseriea,2014-2015,24.10.2015,Internacional,Joinville EC,1:0
2353689,braseriea,2014-2015,24.10.2015,Figueirense,Santos FC,0:0
2353684,braseriea,2014-2015,25.10.2015,SE Palmeiras,Sport Club Recife,0:2
2353683,braseriea,2014-2015,25.10.2015,Corinthians SP,Flamengo RJ,1:0
2353686,braseriea,2014-2015,25.10.2015,Vasco da Gama,Grêmio Porto Alegre,0:0
2353690,braseriea,2014-2015,25.10.2015,Coritiba FC,São Paulo FC,1:2
2353692,braseriea,2014-2015,25.10.2015,Chapecoense,Avaí FC,0:0
2353691,braseriea,2014-2015,25.10.2015,Goiás EC,Cruzeiro EC,0:1
2353688,braseriea,2014-2015,25.10.2015,Atlético Mineiro,Ponte Preta,2:1
2353693,braseriea,2014-2015,31.10.2015,São Paulo FC,Sport Club Recife,3:0
2353695,braseriea,2014-2015,31.10.2015,Ponte Preta,Joinville EC,1:0
2353699,braseriea,2014-2015,31.10.2015,Avaí FC,Cruzeiro EC,1:1
2353700,braseriea,2014-2015,01.11.2015,Coritiba FC,Figueirense,1:1
2353694,braseriea,2014-2015,01.11.2015,Santos FC,SE Palmeiras,2:1
2353697,braseriea,2014-2015,01.11.2015,Grêmio Porto Alegre,Flamengo RJ,2:0
2353698,braseriea,2014-2015,01.11.2015,Atlético Mineiro,Corinthians SP,0:3
