GameID,Minute,PlayerIn,PlayerOut,Team
2203991,68,Biro Biro,Wagner,Fluminense RJ
2203991,81,Wálter,Rafael Sóbis,Fluminense RJ
2203991,83,Edwin Valencia,Diguinho,Fluminense RJ
2203991,46,Nem,Lucio Maranhão,Figueirense
2203991,46,Paulo Roberto,Marcos Assunção,Figueirense
2203991,78,Vitor Júnior,Dudu,Figueirense
2203997,70,Jorge Henrique,Alex,Internacional
2203997,72,Valdivia,Alan Patrick,Internacional
2203997,83,Ygor,Andrés DAlessandro,Internacional
2203997,23,Marcelo,Neto Coruja,EC Vitória BA
2203997,46,William Henrique,Mansur,EC Vitória BA
2203997,74,Vinícius,Luis Cáceres,EC Vitória BA
2203999,46,Willian Arão,Abuda,Chapecoense
2203999,58,Fabinho,Ronieli,Chapecoense
2203999,83,Tiago Luis,Régis,Chapecoense
2203999,56,Moacir,Victor Ferraz,Coritiba FC
2203999,65,Zé Eduardo,Roni,Coritiba FC
2203992,76,Osvaldo,Boschilia,São Paulo FC
2203992,76,Dorlan Pabón,Alexandre Pato,São Paulo FC
2203992,83,Reinaldo,Álvaro Pereira,São Paulo FC
2203992,46,Mario Bolatti,Jorge Wagner,Botafogo RJ
2203992,46,Pablo Zeballos,Wallyson,Botafogo RJ
2203992,76,Lucas,Edílson,Botafogo RJ
2203994,67,Lucas Olaza,Éderson,Atlético Paranaense
2203994,74,Mosquito,Marcos Guilherme,Atlético Paranaense
2203994,84,Otavio,João Paulo,Atlético Paranaense
2203994,60,Rodriguinho,Matheus Bressan,Grêmio Porto Alegre
2203994,67,Léo Gago,Breno,Grêmio Porto Alegre
2203994,78,Everton,Pará,Grêmio Porto Alegre
2203995,71,Marion,Fernandinho Silva,Atlético Mineiro
2203995,76,Neto Berola,Guilherme,Atlético Mineiro
2203995,62,Paolo Guerrero,Luciano,Corinthians SP
2203995,79,Ze Paulo,Jádson,Corinthians SP
2203995,86,Bruno Henrique,Guilherme,Corinthians SP
2203996,64,Rafinha,Lincoln,EC Bahia
2203996,68,Jeam,Maxi Biancucchi,EC Bahia
2203996,76,Wilson Pittoni,Rafael Miranda,EC Bahia
2203996,69,Alisson,Tinga,Cruzeiro EC
2203996,69,Willian Farias,Willian,Cruzeiro EC
2203996,74,Marcelo Moreno,Borges,Cruzeiro EC
2203990,46,Gabriel,Amaral,Flamengo RJ
2203990,65,Mattheus Oliveira,Lucas Mugni,Flamengo RJ
2203990,61,Tiago Real,Rychely,Goiás EC
2203990,73,Ramón,João Paulo,Goiás EC
2203990,85,Welinton,Araújo,Goiás EC
2203993,58,Jubal Júnior,Neto,Santos FC
2203993,65,Alan Santos,Arouca,Santos FC
2203993,78,Lucas Lima,Thiago Ribeiro,Santos FC
2203993,56,Rithely,Ewerton Páscoa,Sport Club Recife
2203993,65,Ananias,Wendel,Sport Club Recife
2203993,76,Augusto,Renan Oliveira,Sport Club Recife
2203998,61,Vitor,Bruno Lopes,Criciúma EC
2203998,75,Wellington Bruno,Paulo Baier,Criciúma EC
2203998,89,Bruno Cortês,João Vitor,Criciúma EC
2203998,46,Leandro,Marcelo Oliveira,SE Palmeiras
2203998,46,Wesley,Marquinhos Gabriel,SE Palmeiras
2203998,65,Rodolfo,Bruno César,SE Palmeiras
2204004,9,Jajá,Júlio César,Coritiba FC
2204004,69,Geraldo,Chico,Coritiba FC
2204004,75,Roni,Robinho,Coritiba FC
2204004,46,Geuvânio,Leandro Damião,Santos FC
2204004,79,Lucas Lima,Thiago Ribeiro,Santos FC
2204004,85,Stéfano Yuri,Gabriel,Santos FC
2204003,46,Serginho,Josimar,SE Palmeiras
2204003,63,Diogo,Marquinhos Gabriel,SE Palmeiras
2204003,75,Miguel Bianconi,Leandro,SE Palmeiras
2204003,72,Edwin Valencia,Rafael Sóbis,Fluminense RJ
2204003,87,Rafinha,Diguinho,Fluminense RJ
2204000,46,Daniel Freitas,Jorge Wagner,Botafogo RJ
2204000,46,Júnior César,Júlio César,Botafogo RJ
2204000,62,Edílson,Aírton,Botafogo RJ
2204000,65,Gladestony,Alan Patrick,Internacional
2204000,68,Otávio,Valdivia,Internacional
2204000,84,Wellington Paulista,Rafael Moura,Internacional
2204002,62,Danilo,Paolo Guerrero,Corinthians SP
2204002,62,Luciano,Petros,Corinthians SP
2204002,71,Malcom,Romarinho,Corinthians SP
2204002,46,Nixon,Alecsandro,Flamengo RJ
2204002,60,Lucas Mugni,André Santos,Flamengo RJ
2204005,69,Borges,Júlio Baptista,Cruzeiro EC
2204005,70,Mayke,Ceará,Cruzeiro EC
2204005,73,Nílton,Willian,Cruzeiro EC
2204005,17,Luiz Ricardo,Douglas,São Paulo FC
2204005,59,Osvaldo,Boschilia,São Paulo FC
2204005,70,Húdson,Maicon,São Paulo FC
2204006,57,William Henrique,Vinícius,EC Vitória BA
2204006,62,Tarracha,Euller,EC Vitória BA
2204006,70,Mauri,Caio,EC Vitória BA
2204006,46,Felipe,João Paulo,Atlético Paranaense
2204006,69,Douglas Coutinho,Marcos Guilherme,Atlético Paranaense
2204006,75,Mosquito,Éderson,Atlético Paranaense
2204001,64,Danilo Barcelos,Renan Oliveira,Sport Club Recife
2204001,75,Felipe Azevedo,Ananias,Sport Club Recife
2204001,80,Érico Júnior,Aílton,Sport Club Recife
2204001,69,Fabinho,Bérgson,Chapecoense
2204001,77,Tiago Luis,Ricardo Conceição,Chapecoense
2204001,88,Bruno Collaço,Diones,Chapecoense
2204007,74,Everton,Luan,Grêmio Porto Alegre
2204007,82,Walace,Rodriguinho,Grêmio Porto Alegre
2204007,88,Rafael Thyere,Lucas Coelho,Grêmio Porto Alegre
2204007,66,Guilherme,Diego Tardelli,Atlético Mineiro
2204007,66,Marion,Ronaldinho,Atlético Mineiro
2204007,76,André,Leandro Donizete,Atlético Mineiro
2204008,46,Everaldo,Vitor Júnior,Figueirense
2204008,68,Dudu,Giovanni Augusto,Figueirense
2204008,78,Rivaldo,Marco Antonio,Figueirense
2204008,71,Rafinha,Maxi Biancucchi,EC Bahia
2204008,72,Roniery,Diego Macedo,EC Bahia
2204008,81,Wilson Pittoni,Lincoln,EC Bahia
2204009,46,Ramón,João Paulo,Goiás EC
2204009,60,Assuério,Araújo,Goiás EC
2204009,73,Welinton,Vitor,Goiás EC
2204009,55,Cristiano,Bruno Lopes,Criciúma EC
2204009,63,Bruno Cortês,Giovanni,Criciúma EC
2204009,77,Lulinha,Rodrigo Souza,Criciúma EC
2204012,58,Ganso,Osvaldo,São Paulo FC
2204012,71,Ademilson,Dorlan Pabón,São Paulo FC
2204012,43,Geraldo,Gil,Coritiba FC
2204012,49,Norberto Neto,Robinho,Coritiba FC
2204012,90,Germano,Chico,Coritiba FC
2204013,61,Geuvânio,Leandro Damião,Santos FC
2204013,73,Lucas Lima,Gabriel,Santos FC
2204013,83,Stéfano Yuri,Thiago Ribeiro,Santos FC
2204013,46,Rodriguinho,Luan,Grêmio Porto Alegre
2204013,79,Lucas Coelho,Hernán Barcos,Grêmio Porto Alegre
2204013,88,Everton,Dudu,Grêmio Porto Alegre
2204014,49,Léo Pereira,Marcos Guilherme,Atlético Paranaense
2204014,59,Douglas Coutinho,Éderson,Atlético Paranaense
2204014,76,Mario Sérgio,Paulinho Dias,Atlético Paranaense
2204014,46,Dagoberto,Egídio,Cruzeiro EC
2204014,57,Alisson,Tinga,Cruzeiro EC
2204014,72,Marcelo Moreno,Luan,Cruzeiro EC
2204011,72,Wálter,Rafael Sóbis,Fluminense RJ
2204011,69,Vinícius,Souza,EC Vitória BA
2204011,87,Matheus,Dão,EC Vitória BA
2204010,46,Lucas Mugni,Nixon,Flamengo RJ
2204010,78,João Paulo,Negueba,Flamengo RJ
2204010,45,Bruno,Fernando Prass,SE Palmeiras
2204010,64,Marquinhos Gabriel,Serginho,SE Palmeiras
2204010,83,William Mendieta,Wendel,SE Palmeiras
2204016,68,Wilson Pittoni,Anderson Talisca,EC Bahia
2204016,68,Rafinha,Rhayner,EC Bahia
2204016,25,Jorge Wagner,Nicolás Lodeiro,Botafogo RJ
2204016,62,Wallyson,Daniel Freitas,Botafogo RJ
2204016,75,Juan Ferreyra,Pablo Zeballos,Botafogo RJ
2204017,72,Ygor,Alex,Internacional
2204017,75,Valdivia,Alan Patrick,Internacional
2204017,90,Wellington Paulista,Rafael Moura,Internacional
2204017,46,Igor,Wendel,Sport Club Recife
2204017,56,Renan Oliveira,Renê,Sport Club Recife
2204017,70,Leonardo,Ananias,Sport Club Recife
2204018,61,Rodrigo Silva,Lucca,Criciúma EC
2204018,70,Maylson,João Vitor,Criciúma EC
2204018,87,Wellington Bruno,Paulo Baier,Criciúma EC
2204018,33,Marquinhos,Marco Antonio,Figueirense
2204018,76,Everaldo,Ricardo Bueno,Figueirense
2204018,87,Léo Lisboa,Éverton Santos,Figueirense
2204015,17,Jesús Dátolo,Jô,Atlético Mineiro
2204015,46,André,Guilherme,Atlético Mineiro
2204015,64,Rosinei,Fillipe Soutto,Atlético Mineiro
2204015,46,Welinton,Vitor,Goiás EC
2204015,64,Erik,Araújo,Goiás EC
2204015,81,João Paulo,Ramón,Goiás EC
2204019,69,Tiago Luis,Régis,Chapecoense
2204019,74,Bérgson,Fabinho,Chapecoense
2204019,84,Alemão,André Paulinho,Chapecoense
2204019,70,Bruno Henrique,Guilherme,Corinthians SP
2204019,83,Luciano,Romarinho,Corinthians SP
2204019,88,Danilo,Jádson,Corinthians SP
2204023,78,Chico,Leandro,SE Palmeiras
2204023,87,Josimar,Wesley,SE Palmeiras
2204023,88,Juninho,Henrique Dourado,SE Palmeiras
2204023,46,Esquerdinha,Araújo,Goiás EC
2204023,46,Léo Bonatini,Vitor,Goiás EC
2204023,63,Danilo Cezario,Erik,Goiás EC
2204027,36,Ernando,Paulão,Internacional
2204027,74,Wellington Paulista,Rafael Moura,Internacional
2204027,82,Otávio,Alan Patrick,Internacional
2204027,57,Mosquito,Marcelo Cirino,Atlético Paranaense
2204027,71,Felipe,Otavio,Atlético Paranaense
2204027,75,Bruno Mendes,Éderson,Atlético Paranaense
2204020,70,Lucas,Jorge Wagner,Botafogo RJ
2204020,74,Wallyson,Pablo Zeballos,Botafogo RJ
2204020,81,Júlio César,Mario Bolatti,Botafogo RJ
2204020,56,Bruno Lopes,Bruno Cortês,Criciúma EC
2204020,56,Rômulo,João Vitor,Criciúma EC
2204020,72,Everton,Silvinho,Criciúma EC
2204021,74,Wálter,Fred,Fluminense RJ
2204021,80,Chiquinho,Wagner,Fluminense RJ
2204021,46,Negueba,Luiz Antônio,Flamengo RJ
2204021,66,Arthur,Víctor Cáceres,Flamengo RJ
2204021,66,Muralha,Lucas Mugni,Flamengo RJ
2204022,66,Dorlan Pabón,Ademilson,São Paulo FC
2204022,82,Boschilia,Osvaldo,São Paulo FC
2204022,62,Luciano,Romarinho,Corinthians SP
2204022,68,Renato Augusto,Danilo,Corinthians SP
2204022,85,Bruno Henrique,Petros,Corinthians SP
2204025,46,Carlos,Diego Tardelli,Atlético Mineiro
2204025,46,Marion,Edcarlos,Atlético Mineiro
2204025,90,Rosinei,Leandro Donizete,Atlético Mineiro
2204025,69,Alisson,Marlone,Cruzeiro EC
2204025,69,Willian Farias,Souza,Cruzeiro EC
2204025,73,Alejandro Martinuccio,Tinga,Cruzeiro EC
2204029,46,Alemão,Abuda,Chapecoense
2204029,70,Neném,Régis,Chapecoense
2204029,84,Tiago Luis,Fabinho,Chapecoense
2204029,61,Luan,Alan Ruíz,Grêmio Porto Alegre
2204029,62,Ramiro,Rodriguinho,Grêmio Porto Alegre
2204029,78,Zé Roberto,Dudu,Grêmio Porto Alegre
2204024,46,Denner,Carlinhos,Coritiba FC
2204024,63,Geraldo,Alex,Coritiba FC
2204024,73,Roni,Moacir,Coritiba FC
2204024,60,Danilo Barcelos,Renan Oliveira,Sport Club Recife
2204024,72,Felipe Azevedo,Augusto,Sport Club Recife
2204024,77,Igor,Danilo Barcelos,Sport Club Recife
2204026,62,Henrique Almeida,Fahel,EC Bahia
2204026,74,Rafinha,Branquinho,EC Bahia
2204026,84,Emanuel Biancucchi,Anderson Talisca,EC Bahia
2204026,60,Josa,Hugo,EC Vitória BA
2204026,70,Léo Costa,Neto Coruja,EC Vitória BA
2204026,73,Dão,Alemão,EC Vitória BA
2204028,46,Leandro Silva,Artur,Figueirense
2204028,61,Rivaldo,Marco Antonio,Figueirense
2204028,84,Vitor Júnior,Éverton Santos,Figueirense
2204028,45,Zeca,Emerson,Santos FC
