GameID,Minute,Scorer,Team
2407027,15,Thomas Murg,SV Ried
2407027,32,Dieter Elsneg,SV Ried
2407027,54,Thomas Murg,SV Ried
2407027,11,Roi Kehat,Austria Wien
2407027,22,Alexander Gorgon,Austria Wien
2407023,25,Stefan Stangl,Rapid Wien
2407023,37,Srđan Grahovac,Rapid Wien
2407023,52,Stefan Nutz,Rapid Wien
2407023,72,Louis NGwat-Mahop,SCR Altach
2407045,63,Jonathan Soriano,RB Salzburg
2407045,34,Christopher Wernitznig,Wolfsberger AC
2407041,53,Stephan Zwierschitz,FC Admira Wacker
2407041,63,Srđan Spiridonović,FC Admira Wacker
2407041,38,Deni Alar,Rapid Wien
2407047,51,Dominik Hofbauer,SCR Altach
2407047,34,Petar Filipović,SV Ried
2407047,45,Thomas Reifeltshammer,SV Ried
2407047,48,Dieter Elsneg,SV Ried
2407049,39,Christian Derflinger,SV Grödig
2407049,61,Lucas Venuto,SV Grödig
2407043,39,Olarenwaju Kayode,Austria Wien
2407043,82,Alexander Gorgon,Austria Wien
2407043,3,Sascha Horvath,Sturm Graz
2407064,20,Silvio,Wolfsberger AC
2407064,72,Boris Hüttenbrenner,Wolfsberger AC
2407060,22,Stefan Schwab,Rapid Wien
2407060,76,Philipp Schobesberger,Rapid Wien
2407060,19,Thomas Murg,SV Ried
2407062,8,Sascha Horvath,Sturm Graz
2407062,90,Peter Žulj,FC Admira Wacker
2407066,8,César Ortiz,SCR Altach
2407066,14,Hannes Aigner,SCR Altach
2407066,67,Hannes Aigner,SCR Altach
2407076,17,Ognjen Vukojević,Austria Wien
2407076,61,Louis NGwat-Mahop,SCR Altach
2407076,65,Louis NGwat-Mahop,SCR Altach
2407072,7,Marko Stanković,Sturm Graz
2407072,72,Bright Edomwonyi,Sturm Graz
2407074,32,Dieter Elsneg,SV Ried
2407080,35,Christoph Schösswendter,FC Admira Wacker
2407080,42,Markus Pink,SV Mattersburg
2407070,36,Jonathan Soriano,RB Salzburg
2407070,56,Naby Keïta,RB Salzburg
2407092,4,Martin Harrer,SCR Altach
2407092,11,Galvão,SCR Altach
2407092,32,Marko Stanković,Sturm Graz
2407092,90,Thorsten Schick,Sturm Graz
2407090,56,Philipp Schobesberger,Rapid Wien
2407090,60,Mario Pavelić,Rapid Wien
2407090,63,Matej Jelić,Rapid Wien
2407094,40,Alexander Gorgon,Austria Wien
2407098,21,Markus Pink,SV Mattersburg
2407098,67,Nedeljko Malić,SV Mattersburg
2407098,71,Manuel Prietl,SV Mattersburg
2407098,5,Patrick Möschl,SV Ried
2407098,24,Thomas Fröschl,SV Ried
2407098,59,Nico Antonitsch,SV Ried
2407096,51,Srđan Spiridonović,FC Admira Wacker
2407096,50,Valon Berisha,RB Salzburg
2407096,74,Jonathan Soriano,RB Salzburg
2407112,62,Thomas Fröschl,SV Ried
2407106,88,Boris Prokopič,SCR Altach
2407106,73,Patrick Bürger,SV Mattersburg
2407106,80,Florian Templ,SV Mattersburg
2407118,86,Timo Brauer,SV Grödig
2407118,90,Roman Wallner,SV Grödig
2407118,40,Christoph Knasmüllner,FC Admira Wacker
2407118,69,Christoph Schösswendter,FC Admira Wacker
2407116,9,Thomas Murg,Rapid Wien
2407116,14,Steffen Hofmann,Rapid Wien
2407116,72,Matej Jelić,Rapid Wien
2407136,43,Alexander Gorgon,Austria Wien
2407136,16,Markus Pink,SV Mattersburg
2407136,38,Michael Novak,SV Mattersburg
2407136,89,Thorsten Mahrer,SV Mattersburg
2407128,70,Paulo Miranda,RB Salzburg
2407128,83,Dimitri Oberlin,RB Salzburg
2407134,70,Issiaka Ouédraogo,Wolfsberger AC
2407134,79,Issiaka Ouédraogo,Wolfsberger AC
2407132,12,Philipp Schobesberger,Rapid Wien
2407132,71,Philipp Schobesberger,Rapid Wien
2407156,88,Roman Kienast,Sturm Graz
2407154,28,Hannes Aigner,SCR Altach
2407154,61,Ilter Ayyildiz,FC Admira Wacker
2407154,88,Christoph Schösswendter,FC Admira Wacker
2407158,88,Patrick Bürger,SV Mattersburg
2407158,9,Manuel Seidl,Wolfsberger AC
2407152,21,Matej Jelić,Rapid Wien
2407152,85,Stefan Schwab,Rapid Wien
2407152,90,Matej Jelić,Rapid Wien
2407152,7,Matthias Maak,SV Grödig
2407152,66,Daniel Schütz,SV Grödig
2407148,12,Naby Keïta,RB Salzburg
2407148,33,Naby Keïta,RB Salzburg
2407148,35,Jonathan Soriano,RB Salzburg
2407148,70,Takumi Minamino,RB Salzburg
2407148,17,Olarenwaju Kayode,Austria Wien
2407192,30,Marc Andre Schmerböck,Wolfsberger AC
2407186,36,Stefan Schwab,Rapid Wien
2407186,44,Stefan Stangl,Rapid Wien
2407186,87,Florian Kainz,Rapid Wien
2407194,83,Tobias Kainz,SV Grödig
2407194,90,Tobias Kainz,SV Grödig
2407194,54,Thomas Reifeltshammer,SV Ried
2407194,82,Mathias Honsak,SV Ried
2407196,17,Alexander Grünwald,Austria Wien
2407196,55,Olarenwaju Kayode,Austria Wien
2407196,90,Kevin Friesenbichler,Austria Wien
2407200,6,Jonathan Soriano,RB Salzburg
2407200,54,Takumi Minamino,RB Salzburg
2407200,68,Andreas Ulmer,RB Salzburg
2407208,57,Lukas Rotpuller,Austria Wien
2407208,64,Alexander Grünwald,Austria Wien
2407208,90,Olarenwaju Kayode,Austria Wien
2407208,31,Petar Filipović,SV Ried
2407214,9,Philip Hellquist,Wolfsberger AC
2407214,42,Marc Andre Schmerböck,Wolfsberger AC
2407216,40,Markus Pink,SV Mattersburg
2407235,85,Jacobo,Wolfsberger AC
2407235,12,Jonathan Soriano,RB Salzburg
2407227,7,Christoph Knasmüllner,FC Admira Wacker
2407227,24,Christoph Knasmüllner,FC Admira Wacker
2407227,53,Lukas Grozurek,FC Admira Wacker
2407227,63,Srđan Spiridonović,FC Admira Wacker
2407240,17,Patrick Salomon,SCR Altach
2407240,29,Hannes Aigner,SCR Altach
2407243,27,Manuel Prietl,SV Mattersburg
2407232,84,Bright Edomwonyi,Sturm Graz
2407232,64,Jens Stryger Larsen,Austria Wien
2407063,51,Daniel Toth,FC Admira Wacker
2407067,56,Hannes Aigner,SCR Altach
2407069,16,Valon Berisha,RB Salzburg
2407069,24,Jonathan Soriano,RB Salzburg
2407069,56,Alexander Ibser,SV Mattersburg
2407061,57,Jakob Kreuzer,SV Ried
2407073,67,Robert Strobl,SV Grödig
2407073,76,Donis Avdijaj,Sturm Graz
2407073,90,Andreas Gruber,Sturm Graz
2407073,90,Andreas Gruber,Sturm Graz
2407075,58,Silvio,Wolfsberger AC
2407077,41,Hannes Aigner,SCR Altach
2407077,56,Emanuel Schreiner,SCR Altach
2407081,57,Lukas Grozurek,FC Admira Wacker
2407081,66,Lukas Grozurek,FC Admira Wacker
2407081,72,Philipp Malicsek,FC Admira Wacker
2407071,46,Louis Schaub,Rapid Wien
2407071,75,Duje Ćaleta-Car,RB Salzburg
2407093,4,Sascha Horvath,Sturm Graz
2407093,19,Bright Edomwonyi,Sturm Graz
2407093,89,Bright Edomwonyi,Sturm Graz
2407093,90,Bright Edomwonyi,Sturm Graz
2407093,34,Louis NGwat-Mahop,SCR Altach
2407091,83,Issiaka Ouédraogo,Wolfsberger AC
2407091,90,Marc Andre Schmerböck,Wolfsberger AC
2407091,13,Tomi,Rapid Wien
2407091,43,Louis Schaub,Rapid Wien
2407095,58,Benjamin Sulimani,SV Grödig
2407095,90,Reagy Ofosu,SV Grödig
2407099,58,Thomas Fröschl,SV Ried
2407097,61,Jonathan Soriano,RB Salzburg
2407113,35,Naby Keïta,RB Salzburg
2407113,90,Jonathan Soriano,RB Salzburg
2407113,55,Dieter Elsneg,SV Ried
2407111,55,Bright Edomwonyi,Sturm Graz
2407119,88,Srđan Spiridonović,FC Admira Wacker
2407119,75,Reagy Ofosu,SV Grödig
2407117,58,Tomi,Rapid Wien
2407137,10,Alexander Gorgon,Austria Wien
2407137,36,Olarenwaju Kayode,Austria Wien
2407137,45,Alexander Gorgon,Austria Wien
2407137,51,Alexander Grünwald,Austria Wien
2407137,68,Alexander Grünwald,Austria Wien
2407137,76,Kevin Friesenbichler,Austria Wien
2407137,87,Lucas Venuto,Austria Wien
2407137,90,De Paula,Austria Wien
2407137,90,Kevin Friesenbichler,Austria Wien
2407129,22,Hannes Aigner,SCR Altach
2407129,3,Naby Keïta,RB Salzburg
2407129,19,Duje Ćaleta-Car,RB Salzburg
2407129,90,Konrad Laimer,RB Salzburg
2407135,65,Jacobo,Wolfsberger AC
2407139,87,Dieter Elsneg,SV Ried
2407133,24,Srđan Grahovac,Rapid Wien
2407133,54,Florian Kainz,Rapid Wien
2407153,35,Martin Rasner,SV Grödig
2407153,62,Roman Kerschbaum,SV Grödig
2407155,29,Philipp Malicsek,FC Admira Wacker
2407155,69,Christoph Monschein,FC Admira Wacker
2407155,57,Lukas Jäger,SCR Altach
2407159,5,Issiaka Ouédraogo,Wolfsberger AC
2407159,18,Marc Andre Schmerböck,Wolfsberger AC
2407149,36,Valentino Lazaro,RB Salzburg
2407149,90,Yordy Reyna,RB Salzburg
2407197,14,Alexander Gorgon,Austria Wien
2407197,24,Lucas Venuto,Austria Wien
2407197,61,Alexander Gorgon,Austria Wien
2407197,59,Markus Wostry,FC Admira Wacker
2407191,15,Valon Berisha,RB Salzburg
2407191,70,Bright Edomwonyi,Sturm Graz
2407193,63,César Ortiz,SCR Altach
2407193,90,Joachim Standfest,Wolfsberger AC
2407195,23,Dieter Elsneg,SV Ried
2407195,67,Thomas Fröschl,SV Ried
2407187,17,Mario Pavelić,Rapid Wien
2407187,90,Philipp Prosenik,Rapid Wien
2407201,15,Daniel Schütz,SV Grödig
2407201,31,Takumi Minamino,RB Salzburg
2407201,72,Dimitri Oberlin,RB Salzburg
2407205,88,Stefan Schwab,Rapid Wien
2407205,22,Philipp Netzer,SCR Altach
2407209,17,Alexander Gorgon,Austria Wien
2407209,25,Alexander Gorgon,Austria Wien
2407209,56,Raphael Holzhauser,Austria Wien
2407209,63,Alexander Grünwald,Austria Wien
2407209,87,Lucas Venuto,Austria Wien
2407215,90,Tadej Trdina,Wolfsberger AC
2407215,74,Srđan Spiridonović,FC Admira Wacker
2407215,84,Christoph Monschein,FC Admira Wacker
2407217,79,Manuel Prietl,SV Mattersburg
2407217,90,Nedeljko Malić,SV Mattersburg
2407228,87,Lukas Grozurek,FC Admira Wacker
2407228,12,Louis Schaub,Rapid Wien
2407228,63,Stefan Schwab,Rapid Wien
2407228,85,Mario Sonnleitner,Rapid Wien
2407233,86,Kevin Friesenbichler,Austria Wien
2407233,90,Olarenwaju Kayode,Austria Wien
2407233,90,Raphael Holzhauser,Austria Wien
2407236,56,Valentino Lazaro,RB Salzburg
2407244,80,Patrick Bürger,SV Mattersburg
2407244,84,Patrick Bürger,SV Mattersburg
2407244,5,Christian Derflinger,SV Grödig
2407244,71,Valentin Grubeck,SV Grödig
2407244,90,Sandro Djuric,SV Grödig
