GameID,Player1Home,Player2Home,Player3Home,Player4Home,Player5Home,Player6Home,Player7Home,Player8Home,Player9Home,Player10Home,Player11Home,Player1Away,Player2Away,Player3Away,Player4Away,Player5Away,Player6Away,Player7Away,Player8Away,Player9Away,Player10Away,Player11Away,Bench1Home,Bench2Home,Bench3Home,Bench4Home,Bench5Home,Bench6Home,Bench7Home,Bench8Home,Bench9Home,Bench10Home,Bench11Home,Bench12Home,Bench1Away,Bench2Away,Bench3Away,Bench4Away,Bench5Away,Bench6Away,Bench7Away,Bench8Away,Bench9Away,Bench10Away,Bench11Away,Bench12Away
2217251,Péter Gulácsi,Christian Schwegler,Franz Schiemer,Andreas Ulmer,Martin Hinteregger,Stefan Ilsanker,Christoph Leitgeb,Kevin Kampl,Sadio Mané,Jonathan Soriano,Alan,Ján Novota,Thomas Schrammel,Mario Sonnleitner,Christopher Dibon,Maximilian Hofmann,Thanos Petsos,Stefan Schwab,Louis Schaub,Steffen Hofmann,Lukas Grozurek,Deni Alar,André Ramalho,Peter Ankersen,Massimo Bruno,Naby Keïta,Valentino Lazaro,Marcel Sabitzer,Alexander Walke,None,None,None,None,None,Brian Behrendt,Robert Berić,Marko Marić,Mario Pavelić,Philipp Schobesberger,Stefan Stangl,Dominik Wydra,None,None,None,None,None
2217252,Thomas Gebauer,Stefan Lainer,Bernhard Janeczek,Oliver Kragl,Harald Pichler,Marcel Ziegl,Denis Streker,Thomas Murg,Dieter Elsneg,Clemens Walch,Toni Vastić,Thomas Vollnhofer,Christian Deutschmann,Reinhold Ranftl,Remo Mally,Lukas Denner,Mattias Sereinig,Matthias Koch,Tobias Kainz,Christoph Freitag,Herbert Rauter,Thomas Pichlmann,Thomas Burghuber,Thomas Fröschl,Lorenz Höbarth,Patrick Möschl,Julius Perstaller,Thomas Reifeltshammer,Gernot Trauner,None,None,None,None,None,Mario Ebenhofer,Dennis Mimm,Osman Ali,Mario Pollhammer,Domenik Schierl,Daniel Schöpf,Michael Tieber,None,None,None,None,None
2217253,Manuel Kuttin,Richard Windbichler,Christoph Schösswendter,Stephan Zwierschitz,Stephan Auer,Patrick Wessely,Thomas Ebner,Wilfried Domoraud,Lukas Thürauer,René Schicker,Thorsten Schick,Alexander Kofler,Stephan Palla,René Seebacher,Nemanja Rnić,Joachim Standfest,Michael Sollbauer,Manuel Weber,Peter Žulj,Jacobo,Boris Hüttenbrenner,Tadej Trdina,Eldis Bajrami,Marvin Egho,Markus Katzer,Christoph Knasmüllner,Markus Lackner,Andreas Leitner,Issiaka Ouédraogo,None,None,None,None,None,Dario Baldauf,Michael Berger,Christian Dobnik,Roland Putsche,Stefan Schwendinger,Silvio,None,None,None,None,None,None
2217254,Martin Kobras,Alexander Pöllhuber,Philipp Netzer,Andreas Lienhart,Emanuel Schreiner,Jan Zwischenbrugger,Patrick Salomon,Felix Roth,Ivan Kovačec,Hannes Aigner,Patrick Seeger,Christian Gratzei,Aleksandar Todorovski,Tomislav Barbarić,Michael Madl,Christian Klem,Anel Hadžić,Marko Stanković,Simon Piesinger,Florian Kainz,Daniel Offenbacher,Marco Djuricin,César Ortiz,Ronald Gërçaliu,Lukas Jäger,Andreas Lukse,Louis NGwat-Mahop,Darijo Pecirep,Boris Prokopič,None,None,None,None,None,Daniel Beichler,David Schloffer,Marc Andre Schmerböck,Tobias Schützenauer,Makhmadnaim Sharifi,Lukas Spendlhofer,Josip Tadić,None,None,None,None,None
2217255,Heinz Lindner,Jens Stryger Larsen,Manuel Ortlechner,Christian Ramsebner,Markus Suttner,Mario Leitgeb,Alexander Grünwald,Alexander Gorgon,De Paula,Daniel Royer,Roman Kienast,Cican Stanković,Maximilian Karner,Robert Strobl,Matthias Maak,Timo Brauer,Simon Handle,Daniel Schütz,Yordy Reyna,Stefan Nutz,Sascha Boller,Tomi,Osman Hadžikić,Martin Harrer,Ola Kamara,Florian Mader,Marco Meilinger,Thomas Salamon,Vanče Šikov,None,None,None,None,None,Adnan Adilovic,Sandro Djuric,Florian Hart,Christoph Martschinko,Robert Völkl,Roman Wallner,None,None,None,None,None,None
2217257,Alexander Kofler,Stephan Palla,Nemanja Rnić,Joachim Standfest,Michael Sollbauer,Manuel Weber,Peter Žulj,Jacobo,Boris Hüttenbrenner,Christopher Wernitznig,Tadej Trdina,Heinz Lindner,Vanče Šikov,Jens Stryger Larsen,Manuel Ortlechner,Markus Suttner,Mario Leitgeb,Alexander Grünwald,Alexander Gorgon,De Paula,Daniel Royer,Ola Kamara,Dario Baldauf,Michael Berger,Christian Dobnik,Stefan Schwendinger,René Seebacher,Silvio,Attila Simon,None,None,None,None,None,Osman Hadžikić,Martin Harrer,James Holland,Florian Mader,Marco Meilinger,Christian Ramsebner,Thomas Salamon,None,None,None,None,None
2217256,Ján Novota,Thomas Schrammel,Mario Sonnleitner,Christopher Dibon,Mario Pavelić,Thanos Petsos,Louis Schaub,Steffen Hofmann,Dominik Wydra,Robert Berić,Deni Alar,Thomas Gebauer,Stefan Lainer,Bernhard Janeczek,Oliver Kragl,Harald Pichler,Denis Streker,Gernot Trauner,Thomas Murg,Dieter Elsneg,Clemens Walch,Toni Vastić,Brian Behrendt,Lukas Grozurek,Maximilian Hofmann,Marko Marić,Stefan Schwab,Stefan Stangl,Philipp Prosenik,None,None,None,None,None,Thomas Burghuber,Thomas Fröschl,Lorenz Höbarth,Patrick Möschl,Julius Perstaller,Thomas Reifeltshammer,Gabriel Schneider,None,None,None,None,None
2217258,Thomas Vollnhofer,Dennis Mimm,Christian Deutschmann,Reinhold Ranftl,Remo Mally,Lukas Denner,Matthias Koch,Tobias Kainz,Christoph Freitag,Herbert Rauter,Michael Tieber,Péter Gulácsi,André Ramalho,Christian Schwegler,Andreas Ulmer,Martin Hinteregger,Marcel Sabitzer,Christoph Leitgeb,Kevin Kampl,Sadio Mané,Jonathan Soriano,Alan,Mario Ebenhofer,Osman Ali,Mario Pollhammer,Julian Salamon,Domenik Schierl,Daniel Schöpf,Mattias Sereinig,None,None,None,None,None,Peter Ankersen,Massimo Bruno,Naby Keïta,Valentino Lazaro,Rodnei,Alexander Walke,Nils Quaschner,None,None,None,None,None
2217260,Cican Stanković,Maximilian Karner,Robert Strobl,Matthias Maak,Timo Brauer,Simon Handle,Daniel Schütz,Yordy Reyna,Stefan Nutz,Sascha Boller,Tomi,Christian Gratzei,Aleksandar Todorovski,Michael Madl,Christian Klem,Makhmadnaim Sharifi,Anel Hadžić,Marko Stanković,David Schloffer,Daniel Offenbacher,Marco Djuricin,Daniel Beichler,Adnan Adilovic,Sandro Djuric,Thomas Goiginger,Philipp Huspek,Christoph Martschinko,Robert Völkl,Roman Wallner,None,None,None,None,None,Tomislav Barbarić,Sandi Lovrič,Simon Piesinger,Benedikt Pliquett,Marc Andre Schmerböck,Lukas Spendlhofer,Josip Tadić,None,None,None,None,None
2217259,Martin Kobras,Alexander Pöllhuber,Philipp Netzer,Andreas Lienhart,Emanuel Schreiner,Jan Zwischenbrugger,Daniel Luxbacher,Ismael Tajouri,Boris Prokopič,Ivan Kovačec,Hannes Aigner,Andreas Leitner,Richard Windbichler,Christoph Schösswendter,Stephan Zwierschitz,Stephan Auer,Thomas Ebner,Markus Lackner,Lukas Thürauer,René Schicker,Christoph Knasmüllner,Thorsten Schick,Ronald Gërçaliu,Lukas Jäger,Andreas Lukse,Louis NGwat-Mahop,Felix Roth,Patrick Salomon,Patrick Seeger,None,None,None,None,None,Eldis Bajrami,Markus Katzer,Manuel Kuttin,Issiaka Ouédraogo,Daniel Toth,Thomas Weber,Patrick Wessely,None,None,None,None,None
