GameID,Minute,Scorer,Team
2217251,30,Andreas Ulmer,RB Salzburg
2217251,40,Alan,RB Salzburg
2217251,69,Sadio Mané,RB Salzburg
2217251,77,Jonathan Soriano,RB Salzburg
2217251,79,Jonathan Soriano,RB Salzburg
2217251,84,Kevin Kampl,RB Salzburg
2217251,90,Steffen Hofmann,Rapid Wien
2217252,4,Clemens Walch,SV Ried
2217252,69,Patrick Möschl,SV Ried
2217252,82,Harald Pichler,SV Ried
2217252,66,Tobias Kainz,SC Wiener Neustadt
2217253,45,René Schicker,FC Admira Wacker
2217253,36,Peter Žulj,Wolfsberger AC
2217253,63,Tadej Trdina,Wolfsberger AC
2217253,74,Christopher Wernitznig,Wolfsberger AC
2217253,78,Christopher Wernitznig,Wolfsberger AC
2217254,68,Felix Roth,SCR Altach
2217255,90,Ola Kamara,Austria Wien
2217255,54,Daniel Schütz,SV Grödig
2217257,15,Christopher Wernitznig,Wolfsberger AC
2217257,49,Nemanja Rnić,Wolfsberger AC
2217257,68,Jacobo,Wolfsberger AC
2217257,90,Silvio,Wolfsberger AC
2217256,63,Deni Alar,Rapid Wien
2217258,15,Marcel Sabitzer,RB Salzburg
2217258,47,Jonathan Soriano,RB Salzburg
2217258,53,Christian Schwegler,RB Salzburg
2217258,55,Kevin Kampl,RB Salzburg
2217258,75,Jonathan Soriano,RB Salzburg
2217260,80,Tomi,SV Grödig
2217260,87,Yordy Reyna,SV Grödig
2217260,39,Daniel Beichler,Sturm Graz
2217259,37,Stephan Zwierschitz,FC Admira Wacker
2217259,72,René Schicker,FC Admira Wacker
2217265,7,Thorsten Schick,FC Admira Wacker
2217265,63,Florian Kainz,Rapid Wien
2217263,10,Marco Djuricin,Sturm Graz
2217263,59,Marco Djuricin,Sturm Graz
2217263,68,Christian Klem,Sturm Graz
2217263,74,Daniel Offenbacher,Sturm Graz
2217263,12,Daniel Schöpf,SC Wiener Neustadt
2217263,22,Herbert Rauter,SC Wiener Neustadt
2217264,50,Franz Schiemer,RB Salzburg
2217264,90,Massimo Bruno,RB Salzburg
