GameID,Minute,Scorer,Team
8453221,52,Maximiliano Romero,Vélez Sarsfield
8453221,68,Federico Andrada,Vélez Sarsfield
8453221,75,Maximiliano Romero,Vélez Sarsfield
8453219,13,Gonzalo Bettini,Banfield
8453219,15,Darío Cvitanich,Banfield
8453219,88,Christian Lema,Belgrano de Córdoba
8453226,11,Ciro Rius,Defensa y Justicia
8453226,24,Fernando Márquez,Defensa y Justicia
8453226,35,Gonzalo Castellani,Defensa y Justicia
8453226,52,Fernando Márquez,Defensa y Justicia
8453226,4,Nicolás Ibáñez,Gimnasia de La Plata
8453226,18,Nicolás Ibáñez,Gimnasia de La Plata
8453226,41,Lorenzo Faravelli,Gimnasia de La Plata
8453226,83,Franco Niell,Gimnasia de La Plata
8453218,87,Tomás Sandoval,Colón de Santa Fe
8453218,84,Washington Camacho,Rosario Central
8453222,52,Junior Arias,Talleres de Córdoba
8453222,61,Sebastián Palacios,Talleres de Córdoba
8453222,70,Sebastián Palacios,Talleres de Córdoba
8453222,80,Jonathan Menéndez,Talleres de Córdoba
8453222,90,Marcelo Torres,Talleres de Córdoba
8453222,57,Román Martínez,Lanús
8453222,83,Germán Denis,Lanús
8453229,21,Martín Benítez,Independiente
8453229,60,Leandro Fernández,Independiente
8453229,78,Martín Benítez,Independiente
8453229,18,Ramón Ábila,Huracán
8453227,3,Facundo Barcelo,San Martín de San Juan
8453227,75,Marcos Gelabert,San Martín de San Juan
8453223,17,Franco Sbuttoni,Atlético Tucumán
8453223,23,Luis Rodríguez,Atlético Tucumán
8453223,58,Sebastián Olivares,Godoy Cruz
8453228,52,Ezequiel Cerutti,San Lorenzo
8453228,13,Lisandro López,Racing Club
8453217,8,Darío Benedetto,Boca Juniors
8453217,42,Pablo Pérez,Boca Juniors
8453217,85,Darío Benedetto,Boca Juniors
8453230,32,Ignacio Scocco,River Plate
8453225,74,Mauro Guevgeozian,Newells Old Boys
8453225,52,Diego Zabala,Unión de Santa Fe
8453231,80,Lucas Melano,Estudiantes
8453231,86,Christian Alemán,Estudiantes
8453231,39,Rodrigo Contreras,Arsenal de Sarandí
8453220,27,Nicolás González,Argentinos Juniors
8453232,43,Maximiliano Romero,Vélez Sarsfield
8453232,73,Maximiliano Romero,Vélez Sarsfield
8453242,68,Tomás Chancalay,Colón de Santa Fe
8453233,71,Luis Vila,Olimpo de Bahía Blanca
8453233,34,Leandro Fernández,Independiente
8453237,66,Epifanio García,Belgrano de Córdoba
8453244,83,Fernando Márquez,Defensa y Justicia
8453239,37,Lucas Márquez,Patronato de Paraná
8453239,74,Sebastián Ribas,Patronato de Paraná
8453239,12,Braian Romero,Argentinos Juniors
8453240,45,Enrique Triverio,Racing Club
8453240,65,Matías Zaracho,Racing Club
8453240,73,Sergio Vittor,Racing Club
8453240,86,Andrés Ibargüen,Racing Club
8453240,81,Ramiro Costa,Temperley
8453238,89,Leandro Martínez,Chacarita Juniors
8453238,66,Carlos Rodríguez,Tigre
8453235,29,Juan Garro,Godoy Cruz
8453235,90,Santiago García,Godoy Cruz
8453235,83,Joao Rojas,Talleres de Córdoba
8453241,18,Javier Pinola,River Plate
8453241,43,Gonzalo Martínez,River Plate
8453241,73,Ignacio Scocco,River Plate
8453241,2,Renato Civelli,Banfield
8453234,84,Darío Benedetto,Boca Juniors
8453245,21,Franco Soldano,Unión de Santa Fe
8453236,45,Ignacio Pussetto,Huracán
8453247,45,Juan Blengio,Tigre
8453247,16,Martín Rivero,Patronato de Paraná
8453247,59,Adrián Balboa,Patronato de Paraná
8453247,90,Martín Rivero,Patronato de Paraná
8453251,18,Nicolás González,Argentinos Juniors
8453251,34,Epifanio García,Belgrano de Córdoba
8453251,47,Christian Lema,Belgrano de Córdoba
8462874,28,Ciro Rius,Defensa y Justicia
8462874,18,Franco Soldano,Unión de Santa Fe
8462874,23,Lucas Gamba,Unión de Santa Fe
8462874,58,Franco Soldano,Unión de Santa Fe
8453258,69,Luís Leal,Newells Old Boys
8453258,75,Joaquin Torres,Newells Old Boys
8462875,75,Marcos Senesi,San Lorenzo
8462876,90,Germán Denis,Lanús
8453246,60,Luis Rodríguez,Atlético Tucumán
8453246,24,Javier Mendoza,Chacarita Juniors
8453250,18,Darío Cvitanich,Banfield
8453256,20,Pablo Pérez,Boca Juniors
8453256,39,Pablo Pérez,Boca Juniors
8453256,68,Cristian Pavón,Boca Juniors
8453256,85,Nahitan Nández,Boca Juniors
8453256,12,Leonel Galeano,Godoy Cruz
8453249,4,Rafael Borré,River Plate
8453249,25,Carlos Auzqui,River Plate
8453249,38,Carlos Auzqui,River Plate
8453249,90,Alan Marcel,River Plate
8462877,63,Nicolás Colazo,Gimnasia de La Plata
8462877,30,Ramón Ábila,Huracán
8462877,58,Ignacio Pussetto,Huracán
8462877,90,Ignacio Pussetto,Huracán
8462878,56,Mathías Villasanti,Temperley
8462878,22,Fernando Zampedri,Rosario Central
8453260,9,Adrián Balboa,Patronato de Paraná
8453260,54,Sebastián Ribas,Patronato de Paraná
8453260,72,Gonzalo Freitas,Atlético Tucumán
8453270,40,Ramiro Costa,Temperley
8453265,56,Lucas Olaza,Talleres de Córdoba
8453264,63,Nicolás Domínguez,Vélez Sarsfield
8453264,15,Darío Benedetto,Boca Juniors
8453264,51,Darío Benedetto,Boca Juniors
8453264,86,Frank Fabra,Boca Juniors
8453262,60,Santiago García,Godoy Cruz
8453271,10,Germán Conti,Colón de Santa Fe
8453271,64,Cristián Bernardi,Colón de Santa Fe
8453271,90,Cristian Guanca,Colón de Santa Fe
8453271,81,Gonzalo Castellani,Defensa y Justicia
8453273,26,Brahian Alemán,Gimnasia de La Plata
8453261,21,Darío Cvitanich,Banfield
8453261,31,Darío Cvitanich,Banfield
8453261,58,Pablo Mouche,Banfield
8453261,79,Mauricio Sperdutti,Banfield
8453269,18,Gonzalo Martínez,River Plate
8453269,37,Nicolás González,Argentinos Juniors
8453263,61,Alejandro Silva,Lanús
8453272,50,Mariano Pavone,Estudiantes
8453272,12,Fernando Belluschi,San Lorenzo
8453272,80,Nicolás Blandi,San Lorenzo
8453272,89,Fernando Belluschi,San Lorenzo
8462880,46,Franco Soldano,Unión de Santa Fe
8462880,53,Lucas Gamba,Unión de Santa Fe
8462883,2,Juan Otero,Estudiantes
8462883,4,Pablo Lugüercio,Estudiantes
8462883,17,Gastón Fernández,Estudiantes
8462884,71,Nicolás Mazzola,Gimnasia de La Plata
8462884,2,José Sand,Lanús
8462884,45,José Sand,Lanús
8462884,69,José Sand,Lanús
8462885,88,Mauro Quiroga,Argentinos Juniors
8462885,90,Leonardo Pisculichi,Argentinos Juniors
8462886,76,Junior Arias,Talleres de Córdoba
8462887,62,Emiliano Agüero,San Martín de San Juan
8462887,64,Facundo Barcelo,San Martín de San Juan
8462887,88,Luis Ardente,San Martín de San Juan
8462887,45,Fernando Zampedri,Rosario Central
8462888,51,Maximiliano Meza,Independiente
8462889,3,Cristian Pavón,Boca Juniors
8462890,35,Lucas Janson,Tigre
8462890,10,Ignacio Scocco,River Plate
8462891,12,Juan Álvarez,Banfield
8462891,65,Federico Milo,Arsenal de Sarandí
8462891,87,Germán Ferreyra,Arsenal de Sarandí
8462893,61,José Sand,Lanús
8462893,66,José Sand,Lanús
8462893,36,Jonathan Bottinelli,Unión de Santa Fe
8462894,18,Ezequiel Cerutti,San Lorenzo
8462894,47,Nicolás Blandi,San Lorenzo
8462894,66,Ezequiel Cerutti,San Lorenzo
8462894,90,Nicolás Fernández,Defensa y Justicia
8462895,30,Nicolás Leguizamón,Colón de Santa Fe
8462895,90,Marcelo Estigarribia,Colón de Santa Fe
8462896,90,Fernando Zampedri,Rosario Central
8462896,30,Braian Romero,Argentinos Juniors
8462896,82,Braian Romero,Argentinos Juniors
8462896,89,Nicolás González,Argentinos Juniors
8462897,81,Pablo Lugüercio,Estudiantes
8462897,38,Pablo Mouche,Banfield
8462898,33,Matías Vargas,Vélez Sarsfield
8462899,80,Andrés Ibargüen,Racing Club
8462900,1,Juan Martín Imbert,Chacarita Juniors
8462900,10,Fabricio Bustos,Independiente
8462900,55,Ezequiel Barco,Independiente
8462901,40,Facundo Cobos,Godoy Cruz
8462901,75,Javier Correa,Godoy Cruz
8462901,6,Lucas Licht,Gimnasia de La Plata
8462903,50,Milton Casco,River Plate
8462903,53,Rafael Borré,River Plate
8462903,65,Luis Rodríguez,Atlético Tucumán
8462903,74,Ismael Blanco,Atlético Tucumán
8462904,50,Cristian Pavón,Boca Juniors
8462904,80,Darío Benedetto,Boca Juniors
8462905,33,Fernando Coniglio,Huracán
8462905,79,Mauro Bogado,Huracán
8462906,55,Gabriel Carabajal,San Martín de San Juan
8467613,63,Mauricio Sperdutti,Banfield
8467613,34,Diego Vera,Colón de Santa Fe
8467614,32,Jonathan Sandoval,Argentinos Juniors
8467614,37,Damián Batallini,Argentinos Juniors
8467614,83,Leonardo Pisculichi,Argentinos Juniors
8467614,6,Facundo Monteseirín,Arsenal de Sarandí
8467614,17,Mosquito,Arsenal de Sarandí
8467615,12,Ramón Ábila,Huracán
8467615,34,Alejandro Gamarra,Huracán
8467615,49,Ramón Ábila,Huracán
8467615,81,Mariano González,Huracán
8467616,52,Lucas Gamba,Unión de Santa Fe
8467616,77,Diego Zabala,Unión de Santa Fe
8467617,17,Luis Ardente,San Martín de San Juan
8467619,4,Fabio Álvarez,Atlético Tucumán
8467619,17,Guillermo Acosta,Atlético Tucumán
8467619,21,Miguel Barbieri,Racing Club
8467619,45,Lautaro Martínez,Racing Club
8467624,44,Juan Ramírez,Talleres de Córdoba
8467624,69,Juan Ramírez,Talleres de Córdoba
8467624,78,Marcelo Torres,Talleres de Córdoba
8467624,81,Lucas Olaza,Talleres de Córdoba
8467620,30,Brian Sarmiento,Newells Old Boys
8467620,40,Bruno Bianchi,Newells Old Boys
8467620,83,Juan Álvarez,Chacarita Juniors
8467621,5,Nicolás Dibble,Gimnasia de La Plata
8467621,46,Nicolás Mazzola,Gimnasia de La Plata
8467621,53,Lorenzo Faravelli,Gimnasia de La Plata
8467621,63,Nicolás Colazo,Gimnasia de La Plata
8467622,13,Gabriel Gudiño,San Lorenzo
8467622,77,Ezequiel Cerutti,San Lorenzo
8467623,43,Edwin Cardona,Boca Juniors
8467623,63,Darío Benedetto,Boca Juniors
8467623,78,Darío Benedetto,Boca Juniors
8467623,15,Lucas Acosta,Belgrano de Córdoba
8467618,89,Maximiliano Meza,Independiente
8467618,34,Sebastián Ribas,Patronato de Paraná
8467625,23,Fernando Márquez,Defensa y Justicia
8467625,86,David Depetris,Olimpo de Bahía Blanca
8467626,16,Lucas Menossi,Tigre
8467626,80,Marco Rubén,Rosario Central
8468169,42,Federico Rosso,Chacarita Juniors
8468169,47,Mauro Matos,Chacarita Juniors
8468170,43,Ángel González,Godoy Cruz
8468170,73,Santiago García,Godoy Cruz
8468170,49,Ignacio Pussetto,Huracán
8468171,43,Matías Fritzler,Colón de Santa Fe
8468171,46,Tomás Chancalay,Colón de Santa Fe
8468171,51,Diego Vera,Colón de Santa Fe
8468171,10,Claudio Mosca,San Martín de San Juan
8468171,63,Matías Escudero,San Martín de San Juan
8468171,90,Luis Ardente,San Martín de San Juan
8468172,25,David Depetris,Olimpo de Bahía Blanca
8468172,69,Franco Troyansky,Olimpo de Bahía Blanca
8468173,17,Pablo Mouche,Banfield
8468178,53,Gervasio Núñez,Atlético Tucumán
8468175,66,Andrés Ibargüen,Racing Club
8468175,53,Marcelo Torres,Talleres de Córdoba
8468176,79,Adrián Arregui,Temperley
8468176,17,Fernando Márquez,Defensa y Justicia
8468176,22,Nicolás Fernández,Defensa y Justicia
8468176,26,Nicolás Fernández,Defensa y Justicia
8468176,53,Lisandro Martínez,Defensa y Justicia
8468177,47,Jonathan Schunke,Estudiantes
8468179,69,Leonardo Ponzio,River Plate
8468179,42,Edwin Cardona,Boca Juniors
8468179,73,Nahitan Nández,Boca Juniors
8468182,28,Franco Soldano,Unión de Santa Fe
