GameID,League,Season,Date,HomeTeam,AwayTeam,Result
2225822,argprimeradivision,2014-2015,08.08.2014,Godoy Cruz,Banfield,3:0
2225821,argprimeradivision,2014-2015,09.08.2014,Rosario Central,Quilmes,3:1
2225823,argprimeradivision,2014-2015,10.08.2014,Defensa y Justicia,Racing Club,1:3
2225828,argprimeradivision,2014-2015,10.08.2014,Independiente,Atlético Rafaela,3:0
2225820,argprimeradivision,2014-2015,10.08.2014,Boca Juniors,Newells Old Boys,0:1
2225824,argprimeradivision,2014-2015,11.08.2014,Gimnasia de La Plata,River Plate,1:1
2225827,argprimeradivision,2014-2015,11.08.2014,Arsenal de Sarandí,Estudiantes,2:1
2225826,argprimeradivision,2014-2015,12.08.2014,Tigre,Vélez Sarsfield,0:1
2225829,argprimeradivision,2014-2015,13.08.2014,Lanús,Belgrano de Córdoba,1:0
2225825,argprimeradivision,2014-2015,01.10.2014,San Lorenzo,Olimpo de Bahía Blanca,2:0
2225831,argprimeradivision,2014-2015,16.08.2014,Newells Old Boys,Gimnasia de La Plata,1:1
2225836,argprimeradivision,2014-2015,16.08.2014,Olimpo de Bahía Blanca,Tigre,2:1
2225838,argprimeradivision,2014-2015,16.08.2014,Banfield,Defensa y Justicia,2:3
2225835,argprimeradivision,2014-2015,16.08.2014,Vélez Sarsfield,Arsenal de Sarandí,2:1
2225834,argprimeradivision,2014-2015,17.08.2014,Estudiantes,Independiente,1:0
2225837,argprimeradivision,2014-2015,17.08.2014,Racing Club,San Lorenzo,2:0
2225830,argprimeradivision,2014-2015,17.08.2014,River Plate,Rosario Central,2:0
2225832,argprimeradivision,2014-2015,18.08.2014,Belgrano de Córdoba,Boca Juniors,0:1
2225839,argprimeradivision,2014-2015,18.08.2014,Quilmes,Godoy Cruz,2:2
2225833,argprimeradivision,2014-2015,19.08.2014,Atlético Rafaela,Lanús,2:1
2225847,argprimeradivision,2014-2015,22.08.2014,Arsenal de Sarandí,Olimpo de Bahía Blanca,1:0
2225846,argprimeradivision,2014-2015,23.08.2014,Tigre,Racing Club,4:0
2225844,argprimeradivision,2014-2015,23.08.2014,Gimnasia de La Plata,Rosario Central,1:2
2225841,argprimeradivision,2014-2015,23.08.2014,Newells Old Boys,Belgrano de Córdoba,3:3
2225848,argprimeradivision,2014-2015,24.08.2014,Independiente,Vélez Sarsfield,0:4
2225845,argprimeradivision,2014-2015,24.08.2014,San Lorenzo,Banfield,0:2
2225849,argprimeradivision,2014-2015,24.08.2014,Lanús,Estudiantes,2:1
2225843,argprimeradivision,2014-2015,24.08.2014,Defensa y Justicia,Quilmes,1:1
2225840,argprimeradivision,2014-2015,24.08.2014,Boca Juniors,Atlético Rafaela,0:3
2225842,argprimeradivision,2014-2015,25.08.2014,Godoy Cruz,River Plate,0:4
2225852,argprimeradivision,2014-2015,26.08.2014,Belgrano de Córdoba,Gimnasia de La Plata,0:0
2225856,argprimeradivision,2014-2015,27.08.2014,Olimpo de Bahía Blanca,Independiente,1:2
2225857,argprimeradivision,2014-2015,27.08.2014,Racing Club,Arsenal de Sarandí,1:0
2225851,argprimeradivision,2014-2015,27.08.2014,Rosario Central,Godoy Cruz,0:1
2225853,argprimeradivision,2014-2015,27.08.2014,Atlético Rafaela,Newells Old Boys,2:3
2225850,argprimeradivision,2014-2015,28.08.2014,River Plate,Defensa y Justicia,3:0
2225854,argprimeradivision,2014-2015,28.08.2014,Estudiantes,Boca Juniors,3:1
2225858,argprimeradivision,2014-2015,28.08.2014,Banfield,Tigre,1:0
2225855,argprimeradivision,2014-2015,29.08.2014,Vélez Sarsfield,Lanús,1:0
2225859,argprimeradivision,2014-2015,29.08.2014,Quilmes,San Lorenzo,0:3
2225864,argprimeradivision,2014-2015,30.08.2014,Gimnasia de La Plata,Godoy Cruz,2:0
2225863,argprimeradivision,2014-2015,30.08.2014,Defensa y Justicia,Rosario Central,1:3
2225861,argprimeradivision,2014-2015,31.08.2014,Newells Old Boys,Estudiantes,1:0
2225862,argprimeradivision,2014-2015,31.08.2014,Belgrano de Córdoba,Atlético Rafaela,3:0
2225868,argprimeradivision,2014-2015,31.08.2014,Independiente,Racing Club,2:1
2225860,argprimeradivision,2014-2015,31.08.2014,Boca Juniors,Vélez Sarsfield,3:1
2225865,argprimeradivision,2014-2015,01.09.2014,San Lorenzo,River Plate,1:3
