GameID,Player1Home,Player2Home,Player3Home,Player4Home,Player5Home,Player6Home,Player7Home,Player8Home,Player9Home,Player10Home,Player11Home,Player1Away,Player2Away,Player3Away,Player4Away,Player5Away,Player6Away,Player7Away,Player8Away,Player9Away,Player10Away,Player11Away,Bench1Home,Bench2Home,Bench3Home,Bench4Home,Bench5Home,Bench6Home,Bench7Home,Bench8Home,Bench9Home,Bench10Home,Bench11Home,Bench12Home,Bench1Away,Bench2Away,Bench3Away,Bench4Away,Bench5Away,Bench6Away,Bench7Away,Bench8Away,Bench9Away,Bench10Away,Bench11Away,Bench12Away
1441046,Christian Campestrini,Lisandro López,Diego Braghieri,Hugo Nervo,Jorge Ortiz,Carlos Carbonero,Damián Pérez,Nicolás Aguirre,Iván Marcone,Emilio Zelaya,Pablo Lugüercio,Óscar Limia,Nicolás Correa,Juan Avendaño,Mauro Maidana,Ricardo Mazacotte,Pablo Miguez,Fausto Montero,Brahian Alemán,Matías Donnet,Cristian Núñez,Diego Jara,Darío Benedetto,Juan Caffa,Eduardo Casais,Gonzalo Espinoza,Emiliano Olivero,Brian Sarmiento,Danilo Gerlo,None,None,None,None,None,Diego Barisone,Juan Cavallaro,Alexis Fernández,Maximiliano Lugo,Pablo Magnín,Martín Perafán,Alejandro Pérez,None,None,None,None,None
1441044,Germán Montoya,Fernando Tobio,Gino Peruzzi,Sebastián Domínguez,Emiliano Papa,Federico Insúa,Ariel Cabral,Francisco Cerro,Brian Ferreira,Agustin Allione,Lucas Pratto,Luis Ojeda,Pablo Barzola,Aníbal Matellán,Juan Sabiá,Franco Canever,Alejandro Capurro,Pablo Hernández,Gustavo Oberman,Santiago Nagüel,Leandro Caruso,José Carlos Fernández,Iván Bella,Mariano Bíttolo,Leandro Desábato,Ezequiel Rescaldani,Juan Sills,Sebastián Sosa,Ramiro Cáseres,None,None,None,None,None,Leandro Barrera,Nereo Fernández,Marcos Figueroa,Ariel Garcé,Gaspar Iñíguez,Matías Laba,Juan Ramírez,None,None,None,None,None
1441045,Sebastián Saja,Matías Cahais,Fernando Ortiz,Claudio Corvalán,Esteban Saveljić,Agustín Pelletieri,Diego Villar,Mauro Camoranesi,Ricardo Centurión,Gabriel Hauche,José Sand,Guillermo Sara,Lucas Bovaglio,Cristian Vella,Martín Zbrun,Fabricio Fontanini,Matías Fissore,Iván Juárez,Sebastián Carrera,Juan Eluchans,César Carignano,Federico González,Javier Cámpora,Jorge De Olivera,Luis Fariña,Martín Pérez Guedes,Iván Pillud,Luciano Vietto,Bruno Zuculini,None,None,None,None,None,Nicolas Capellino,Darío Gandín,Jonathan López,Alexis Niz,Germán Rodríguez Rojas,Walter Serrano,None,None,None,None,None,None
1441052,Diego Pozo,Ronald Raldes,Maximiliano Caire,Bruno Urribarri,Maximiliano Pellegrino,Sebastián Prediger,Adrián Bastía,Lucas Mugni,Iván Moreno y Fabianesi,Rubén Ramírez,Emmanuel Gigliotti,Agustín Marchesín,Paolo Goltz,Rodrigo Erramuspe,Carlos Izquierdoz,Maximiliano Velázquez,Diego González,Diego Valeri,Mario Regueiro,Víctor Ayala,Guido Pizarro,Gonzalo Castillejos,Lucas Alario,Andrés Bailó,Julio Barraza,Facundo Curuchet,Ricardo Gómez,Gabriel Graciani,None,None,None,None,None,None,Esteban Andrada,Óscar Benítez,Gastón Díaz,Mauricio Pereyra,Silvio Romero,Bruno Vides,Oswaldo Vizcarrondo,None,None,None,None,None
1441049,Emanuel Trípodi,Ernesto Goñi,Joel Carli,Ismael Quílez,Wilfredo Olivera,Juan Cobo,Miguel Caneo,Sebastián Romero,Pablo Garnier,Martín Cauteruccio,Facundo Diz,Óscar Ustari,Rolando Schiavi,Clemente Rodríguez,Franco Sosa,Matías Caruzzo,Leandro Somoza,Pablo Ledesma,Walter Erviti,Cristian Chávez,Santiago Silva,Lucas Viatri,Leandro Díaz,Silvio Dulcich,Martín Giménez,Jacobo Mansilla,Jorge Serrano,Alan Alegre,Adrián Toloza,None,None,None,None,None,Nicolás Blandi,Christian Cellay,Sebastián DAngelo,Orlando Gaona,Diego Rivero,Juan Sánchez Miño,Cristian Álvarez,None,None,None,None,None
1441053,Nahuel Guzmán,Marcos Cáceres,Víctor López,Santiago Vergini,Lucas Bernardi,Pablo Pérez,Maxi Rodriguez,Victor Figueroa,Leonel Vangioni,Raúl Villalba,Mauricio Sperdutti,Hilario Navarro,Cristian Tula,Claudio Morel,Eduardo Tuzzio,Gabriel Vallés,Roberto Battión,Hernán Fredes,Víctor Zapata,Paulo Rosales,Luciano Leguizamón,Ernesto Farías,Milton Casco,Gabriel Hachen,Diego Mateo,Guillermo Ortíz,Sebastián Peratta,Martín Tonso,Maximiliano Urruti,None,None,None,None,None,Martín Benítez,Leonel Galeano,Federico Mancuello,Fabián Monserrat,Diego Rodríguez,Roberto Russo,Patricio Vidal,None,None,None,None,None
1441047,Nelson Ibáñez,Leonardo Sigali,Nicolás Sánchez,Emanuel Insúa,Lucas Ceballos,Nicolás Olmedo,Gonzalo Castellani,David Ramírez,Nicolás Castro,Facundo Castillón,Iván Óbolo,Nicolás Cambiasso,Hernán Grana,Matías Lequi,Francisco Martínez,Facundo Quiroga,Martín Morel,Emanuel Perea,Oscar Ahumada,Juan Pablo Rodríguez,Iván Borghello,Mauro Matos,Jorge Curbelo,Eduardo Ledesma,Juan Garro,Sebastián Olivares,Sergio Sánchez,Diego Sevillano,None,None,None,None,None,None,Maximiliano Coronel,Lucas di Gracia,Elvio Fredrich,Fernando Sánchez,Darío Stefanatto,Ángel Vildozo,Santiago Montoya,None,None,None,None,None
1441051,Pablo Migliore,Nicolás Bianchi Arce,Gonzalo Prósperi,José Palomino,Juan Mercier,Julio Buffarini,Leandro Romagnoli,Franco Jara,Luís Aguiar,Pablo Alvarado,Denis Stracqualursi,Luis Ardente,Juan Mattia,Lucas Landa,Cristian Álvarez,Emanuel Mas,Federico Poggi,Mauro Bogado,Leandro Velàzquez,Maximiliano Bustos,Guillermo Suárez,Gastón Caprari,Fabian Bordagaray,Julio Furch,Damián Martínez,Ezequiel Mastrolía,Fernando Meza,Emiliano Tellechea,Augusto Álvarez,None,None,None,None,None,Damian Canuto,Cristian Grabinski,Sebastian Penco,Luciano Pocrnjic,Matías Rudler,Pablo Cantero,Lucas Salas,None,None,None,None,None
1441050,Daniel Vega,Jonatan Maidana,Leandro González Pirez,Gabriel Mercado,Luciano Vella,Manuel Lanzini,Ezequiel Cirigliano,Leonardo Ponzio,Lucas Ocampos,David Trezeguet,Rogelio Funes Mori,Juan Olave,Juan Quiroga,Pier Barrios,Gastón Turus,Sergio Rodríguez,Guillermo Farré,Martín Zapata,Jorge Velázquez,Esteban González,Víctor Aquino,Lucas Melano,Martín Aguirre,Marcelo Barovero,Juan Cazares,Cristian Ledesma,Germán Pezzella,Daniel Villalba,Ariel Rojas,None,None,None,None,None,César Carranza,César Mansanelli,Juan Martín,Lucas Pittinari,Paul Ramos,César Rigamonti,Lucas Aveldaño,None,None,None,None,None
1441048,Javier García,Carlos Casteglione,Mariano Echeverría,Norberto Paparatto,Diego Castaño,Martín Galmarini,Ramiro Leone,Emmanuel Pío,Agustin Torassa,Ezequiel Maggiolo,Federico Santander,Justo Villar,Leandro Desábato,Agustín Alayes,Marcos Angeleri,Germán Ré,Román Martínez,Maximiliano Núñez,Rodrigo Braña,Michael Hoyos,Gastón Fernández,Guido Carrillo,Rubén Botta,Agustín Cousillas,Gastón Díaz,Alejandro Donatti,Lucas Orbán,Javier Carrasco,Matías Escobar,None,None,None,None,None,Carlos Auzqui,Leandro Benítez,Raúl Iberbia,Leonardo Jara,Matías Sánchez,Jonathan Schunke,Agustín Silva,None,None,None,None,None
1441057,Luis Ardente,Juan Mattia,Cristian Grabinski,Matías Rudler,Emanuel Mas,Reinaldo Alderete,Federico Poggi,Mauro Bogado,Damian Canuto,Leandro Velàzquez,Gastón Caprari,Diego Pozo,Gerardo Alcoba,Ronald Raldes,Maximiliano Caire,Bruno Urribarri,Sebastián Prediger,Adrián Bastía,Lucas Mugni,Iván Moreno y Fabianesi,Facundo Curuchet,Emmanuel Gigliotti,Maximiliano Bustos,Leonardo Corti,Lucas Landa,Sebastian Penco,Claudio Riaño,Lucas Salas,Diego Sosa,None,None,None,None,None,Lucas Alario,Andrés Bailó,Luis Castillo,Ricardo Gómez,Gabriel Graciani,Maximiliano Pellegrino,Marcelo Argüello,None,None,None,None,None
1441056,Agustín Marchesín,Paolo Goltz,Carlos Araujo,Oswaldo Vizcarrondo,Maximiliano Velázquez,Matías Fritzler,Diego Valeri,Mario Regueiro,Víctor Ayala,Guido Pizarro,Gonzalo Castillejos,Nahuel Guzmán,Marcos Cáceres,Víctor López,Santiago Vergini,Lucas Bernardi,Pablo Pérez,Maxi Rodriguez,Victor Figueroa,Leonel Vangioni,Raúl Villalba,Mauricio Sperdutti,Esteban Andrada,Óscar Benítez,Leandro Díaz,Rodrigo Erramuspe,Diego González,Carlos Izquierdoz,Mauricio Pereyra,None,None,None,None,None,Milton Casco,Gabriel Hachen,Diego Mateo,Guillermo Ortíz,Sebastián Peratta,Martín Tonso,Maximiliano Urruti,None,None,None,None,None
1441059,Justo Villar,Leandro Desábato,Agustín Alayes,Marcos Angeleri,Germán Ré,Román Martínez,Maximiliano Núñez,Rodrigo Braña,Leonardo Jara,Gastón Fernández,Guido Carrillo,Marcelo Barovero,Jonatan Maidana,Ramiro Funes Mori,Leandro González Pirez,Gabriel Mercado,Carlos Sánchez,Manuel Lanzini,Ezequiel Cirigliano,Leonardo Ponzio,David Trezeguet,Rogelio Funes Mori,Carlos Auzqui,Leandro Benítez,Marcos Gelabert,Raúl Iberbia,Matías Sánchez,Jonathan Schunke,Agustín Silva,None,None,None,None,None,Martín Aguirre,Cristian Ledesma,Germán Pezzella,Ariel Rojas,Daniel Vega,Luciano Vella,Daniel Villalba,None,None,None,None,None
1441058,César Rigamonti,Juan Quiroga,Claudio Pérez,Gastón Turus,Sergio Rodríguez,Guillermo Farré,César Carranza,Martín Zapata,Jorge Velázquez,Esteban González,Lucas Melano,Pablo Migliore,Nicolás Bianchi Arce,Gonzalo Prósperi,José Palomino,Abel Masuero,Julio Buffarini,Franco Jara,Luís Aguiar,Augusto Álvarez,Pablo Alvarado,Denis Stracqualursi,Lucas Aveldaño,Pier Barrios,Tobias Figueroa,Guido Herrera,César Mansanelli,Juan Martín,Lucas Pittinari,None,None,None,None,None,Julio Furch,Matías Ibáñez,Walter Kannemann,Damián Martínez,Leandro Romagnoli,Emiliano Tellechea,Martín Rolle,None,None,None,None,None
1441061,Nicolás Cambiasso,Hernán Grana,Carlos Soto,Matías Lequi,Facundo Quiroga,Martín Morel,Emanuel Perea,Oscar Ahumada,Juan Pablo Rodríguez,Iván Borghello,Mauro Matos,Emanuel Trípodi,Joel Carli,Pablo Lima,Ismael Quílez,Wilfredo Olivera,Juan Cobo,Miguel Caneo,Sebastián Romero,Pablo Garnier,Martín Cauteruccio,Facundo Diz,Maximiliano Coronel,Lucas di Gracia,Elvio Fredrich,Francisco Martínez,Fernando Sánchez,Darío Stefanatto,Ángel Vildozo,None,None,None,None,None,Alan Alegre,Leandro Díaz,Silvio Dulcich,Martín Giménez,Cristian Insaurralde,Jacobo Mansilla,Jorge Serrano,None,None,None,None,None
1441054,Luis Ojeda,Miguel Torrén,Diego Placente,Ariel Garcé,Juan Sabiá,Alejandro Capurro,Gustavo Oberman,Matías Laba,Santiago Nagüel,Leandro Caruso,José Carlos Fernández,Sebastián Saja,Iván Pillud,Matías Cahais,Fernando Ortiz,Claudio Corvalán,Agustín Pelletieri,Diego Villar,Mauro Camoranesi,Ricardo Centurión,Gabriel Hauche,José Sand,Pablo Barzola,Nereo Fernández,Marcos Figueroa,Franco Flores,Pablo Hernández,Gaspar Iñíguez,Juan Ramírez,None,None,None,None,None,Jorge De Olivera,Javier Cámpora,Luis Fariña,Matías Martínez,Leonardo Miglionico,Martín Pérez Guedes,Bruno Zuculini,None,None,None,None,None
1441062,Óscar Limia,Nicolás Correa,Juan Avendaño,Mauro Maidana,Ricardo Mazacotte,Pablo Miguez,Fausto Montero,Brahian Alemán,Matías Donnet,Diego Jara,Pablo Magnín,Nelson Ibáñez,Leonardo Sigali,Nicolás Sánchez,Emanuel Insúa,Lucas Ceballos,Nicolás Olmedo,Gonzalo Castellani,David Ramírez,Nicolás Castro,Facundo Castillón,Iván Óbolo,Diego Barisone,Alexis Fernández,Diego Galván,Maximiliano Lugo,Martín Perafán,Alejandro Pérez,Federico Chiapello,None,None,None,None,None,Jorge Curbelo,Juan Garro,Eduardo Ledesma,Sergio López,Sergio Sánchez,Sebastián Torrico,Federico Lértora,None,None,None,None,None
