GameID,League,Season,Date,HomeTeam,AwayTeam,Result
1765627,AUTBundesliga,2013-2014,24.08.2013,Wolfsberger AC,Austria Wien,1:4
1765630,AUTBundesliga,2013-2014,24.08.2013,SC Wiener Neustadt,FC Wacker Innsbruck,1:1
1765628,AUTBundesliga,2013-2014,25.08.2013,Rapid Wien,SV Grödig,0:1
1765632,AUTBundesliga,2013-2014,25.08.2013,RB Salzburg,FC Admira Wacker,1:0
1765636,AUTBundesliga,2013-2014,31.08.2013,Sturm Graz,Wolfsberger AC,4:1
1765635,AUTBundesliga,2013-2014,31.08.2013,SV Grödig,SC Wiener Neustadt,3:6
1765639,AUTBundesliga,2013-2014,31.08.2013,Austria Wien,FC Wacker Innsbruck,1:1
1765640,AUTBundesliga,2013-2014,31.08.2013,FC Admira Wacker,SV Ried,1:4
1765637,AUTBundesliga,2013-2014,01.09.2013,RB Salzburg,Rapid Wien,1:1
1765656,AUTBundesliga,2013-2014,14.09.2013,FC Wacker Innsbruck,Rapid Wien,0:4
1765657,AUTBundesliga,2013-2014,14.09.2013,Wolfsberger AC,FC Admira Wacker,3:1
1765658,AUTBundesliga,2013-2014,14.09.2013,SC Wiener Neustadt,Sturm Graz,1:3
1765659,AUTBundesliga,2013-2014,14.09.2013,Austria Wien,SV Grödig,2:3
1765648,AUTBundesliga,2013-2014,15.09.2013,SV Ried,RB Salzburg,0:5
1765661,AUTBundesliga,2013-2014,21.09.2013,Sturm Graz,Austria Wien,1:2
1765660,AUTBundesliga,2013-2014,21.09.2013,SV Grödig,FC Wacker Innsbruck,3:3
1765666,AUTBundesliga,2013-2014,21.09.2013,FC Admira Wacker,SC Wiener Neustadt,0:3
1765662,AUTBundesliga,2013-2014,22.09.2013,Rapid Wien,SV Ried,2:0
1765664,AUTBundesliga,2013-2014,22.09.2013,RB Salzburg,Wolfsberger AC,2:2
1765670,AUTBundesliga,2013-2014,28.09.2013,SV Ried,SV Grödig,4:2
1765680,AUTBundesliga,2013-2014,28.09.2013,Sturm Graz,FC Wacker Innsbruck,1:0
1765683,AUTBundesliga,2013-2014,28.09.2013,Rapid Wien,Wolfsberger AC,2:4
1765687,AUTBundesliga,2013-2014,28.09.2013,FC Admira Wacker,Austria Wien,1:0
1765684,AUTBundesliga,2013-2014,29.09.2013,RB Salzburg,SC Wiener Neustadt,8:1
1765693,AUTBundesliga,2013-2014,05.10.2013,Wolfsberger AC,SV Ried,1:1
1765694,AUTBundesliga,2013-2014,05.10.2013,SV Grödig,Sturm Graz,0:1
1765700,AUTBundesliga,2013-2014,05.10.2013,FC Wacker Innsbruck,FC Admira Wacker,3:3
1765699,AUTBundesliga,2013-2014,06.10.2013,Austria Wien,RB Salzburg,1:2
1765696,AUTBundesliga,2013-2014,06.10.2013,SC Wiener Neustadt,Rapid Wien,0:0
1765707,AUTBundesliga,2013-2014,19.10.2013,RB Salzburg,FC Wacker Innsbruck,6:0
1765705,AUTBundesliga,2013-2014,19.10.2013,FC Admira Wacker,SV Grödig,0:4
1765712,AUTBundesliga,2013-2014,19.10.2013,Wolfsberger AC,SC Wiener Neustadt,1:1
1765715,AUTBundesliga,2013-2014,19.10.2013,SV Ried,Austria Wien,1:1
1765710,AUTBundesliga,2013-2014,20.10.2013,Rapid Wien,Sturm Graz,2:2
1765724,AUTBundesliga,2013-2014,26.10.2013,FC Wacker Innsbruck,Wolfsberger AC,1:2
1765723,AUTBundesliga,2013-2014,26.10.2013,SC Wiener Neustadt,SV Ried,3:3
1765728,AUTBundesliga,2013-2014,26.10.2013,Sturm Graz,FC Admira Wacker,0:2
1765725,AUTBundesliga,2013-2014,27.10.2013,Austria Wien,Rapid Wien,0:1
1765727,AUTBundesliga,2013-2014,27.10.2013,SV Grödig,RB Salzburg,0:3
1765747,AUTBundesliga,2013-2014,02.11.2013,Rapid Wien,FC Admira Wacker,4:2
1765735,AUTBundesliga,2013-2014,02.11.2013,Wolfsberger AC,SV Grödig,1:1
1765738,AUTBundesliga,2013-2014,02.11.2013,SV Ried,FC Wacker Innsbruck,4:0
1765741,AUTBundesliga,2013-2014,02.11.2013,RB Salzburg,Sturm Graz,1:0
1765743,AUTBundesliga,2013-2014,03.11.2013,SC Wiener Neustadt,Austria Wien,0:3
1765756,AUTBundesliga,2013-2014,09.11.2013,FC Wacker Innsbruck,SC Wiener Neustadt,4:0
1765754,AUTBundesliga,2013-2014,09.11.2013,Austria Wien,Wolfsberger AC,1:0
1765755,AUTBundesliga,2013-2014,10.11.2013,SV Grödig,Rapid Wien,2:2
1765757,AUTBundesliga,2013-2014,10.11.2013,FC Admira Wacker,RB Salzburg,3:1
1765753,AUTBundesliga,2013-2014,27.11.2013,Sturm Graz,SV Ried,2:0
1765761,AUTBundesliga,2013-2014,23.11.2013,SC Wiener Neustadt,SV Grödig,0:2
1765765,AUTBundesliga,2013-2014,23.11.2013,FC Wacker Innsbruck,Austria Wien,0:5
1765767,AUTBundesliga,2013-2014,23.11.2013,SV Ried,FC Admira Wacker,2:2
1765764,AUTBundesliga,2013-2014,24.11.2013,Rapid Wien,RB Salzburg,2:1
1765763,AUTBundesliga,2013-2014,11.12.2013,Wolfsberger AC,Sturm Graz,2:1
1765777,AUTBundesliga,2013-2014,30.11.2013,SV Grödig,Austria Wien,1:0
1765774,AUTBundesliga,2013-2014,30.11.2013,FC Admira Wacker,Wolfsberger AC,3:0
1765776,AUTBundesliga,2013-2014,30.11.2013,Sturm Graz,SC Wiener Neustadt,2:3
1765771,AUTBundesliga,2013-2014,01.12.2013,RB Salzburg,SV Ried,4:0
1765773,AUTBundesliga,2013-2014,01.12.2013,Rapid Wien,FC Wacker Innsbruck,3:0
1765780,AUTBundesliga,2013-2014,03.12.2013,Austria Wien,Sturm Graz,3:2
1765778,AUTBundesliga,2013-2014,04.12.2013,FC Wacker Innsbruck,SV Grödig,5:3
1765782,AUTBundesliga,2013-2014,04.12.2013,SV Ried,Rapid Wien,2:0
1765785,AUTBundesliga,2013-2014,04.12.2013,Wolfsberger AC,RB Salzburg,1:2
1765787,AUTBundesliga,2013-2014,04.12.2013,SC Wiener Neustadt,FC Admira Wacker,1:0
1765795,AUTBundesliga,2013-2014,07.12.2013,SV Grödig,SV Ried,3:0
1765797,AUTBundesliga,2013-2014,07.12.2013,FC Wacker Innsbruck,Sturm Graz,0:1
1765800,AUTBundesliga,2013-2014,07.12.2013,Austria Wien,FC Admira Wacker,2:2
1765798,AUTBundesliga,2013-2014,08.12.2013,Wolfsberger AC,Rapid Wien,2:1
1765799,AUTBundesliga,2013-2014,02.02.2014,SC Wiener Neustadt,RB Salzburg,1:5
1765806,AUTBundesliga,2013-2014,14.12.2013,FC Admira Wacker,FC Wacker Innsbruck,3:0
1765802,AUTBundesliga,2013-2014,14.12.2013,SV Ried,Wolfsberger AC,1:3
1765803,AUTBundesliga,2013-2014,14.12.2013,Sturm Graz,SV Grödig,2:2
1765805,AUTBundesliga,2013-2014,15.12.2013,RB Salzburg,Austria Wien,4:0
1765804,AUTBundesliga,2013-2014,15.12.2013,Rapid Wien,SC Wiener Neustadt,0:0
1765807,AUTBundesliga,2013-2014,17.12.2013,SV Grödig,FC Admira Wacker,2:1
1765808,AUTBundesliga,2013-2014,18.12.2013,FC Wacker Innsbruck,RB Salzburg,0:1
1765809,AUTBundesliga,2013-2014,18.12.2013,Sturm Graz,Rapid Wien,2:0
1765810,AUTBundesliga,2013-2014,18.12.2013,SC Wiener Neustadt,Wolfsberger AC,1:1
1765811,AUTBundesliga,2013-2014,18.12.2013,Austria Wien,SV Ried,1:1
1765818,AUTBundesliga,2013-2014,08.02.2014,RB Salzburg,SV Grödig,6:0
1765813,AUTBundesliga,2013-2014,08.02.2014,SV Ried,SC Wiener Neustadt,2:1
1765815,AUTBundesliga,2013-2014,08.02.2014,Wolfsberger AC,FC Wacker Innsbruck,3:2
1765820,AUTBundesliga,2013-2014,08.02.2014,FC Admira Wacker,Sturm Graz,1:1
1765816,AUTBundesliga,2013-2014,09.02.2014,Rapid Wien,Austria Wien,3:1
1765824,AUTBundesliga,2013-2014,15.02.2014,Sturm Graz,RB Salzburg,1:4
1765822,AUTBundesliga,2013-2014,15.02.2014,SV Grödig,Wolfsberger AC,3:0
1765823,AUTBundesliga,2013-2014,15.02.2014,FC Wacker Innsbruck,SV Ried,1:1
1765833,AUTBundesliga,2013-2014,15.02.2014,Austria Wien,SC Wiener Neustadt,1:1
1765836,AUTBundesliga,2013-2014,16.02.2014,FC Admira Wacker,Rapid Wien,2:1
1765840,AUTBundesliga,2013-2014,22.02.2014,SV Ried,Sturm Graz,2:2
1765842,AUTBundesliga,2013-2014,22.02.2014,Wolfsberger AC,Austria Wien,0:0
1765844,AUTBundesliga,2013-2014,22.02.2014,Rapid Wien,SV Grödig,0:0
1765845,AUTBundesliga,2013-2014,22.02.2014,SC Wiener Neustadt,FC Wacker Innsbruck,1:0
1765846,AUTBundesliga,2013-2014,23.02.2014,RB Salzburg,FC Admira Wacker,6:1
1765859,AUTBundesliga,2013-2014,01.03.2014,Austria Wien,FC Wacker Innsbruck,2:1
1765852,AUTBundesliga,2013-2014,01.03.2014,SV Grödig,SC Wiener Neustadt,1:2
1765855,AUTBundesliga,2013-2014,01.03.2014,Sturm Graz,Wolfsberger AC,1:4
1765861,AUTBundesliga,2013-2014,01.03.2014,FC Admira Wacker,SV Ried,2:2
1765856,AUTBundesliga,2013-2014,02.03.2014,RB Salzburg,Rapid Wien,6:3
1765867,AUTBundesliga,2013-2014,08.03.2014,Wolfsberger AC,FC Admira Wacker,2:3
1765864,AUTBundesliga,2013-2014,08.03.2014,SV Ried,RB Salzburg,1:3
1765870,AUTBundesliga,2013-2014,08.03.2014,SC Wiener Neustadt,Sturm Graz,2:1
1765871,AUTBundesliga,2013-2014,08.03.2014,Austria Wien,SV Grödig,2:0
1765866,AUTBundesliga,2013-2014,09.03.2014,FC Wacker Innsbruck,Rapid Wien,1:1
1765875,AUTBundesliga,2013-2014,15.03.2014,SV Grödig,FC Wacker Innsbruck,1:1
1765880,AUTBundesliga,2013-2014,15.03.2014,Sturm Graz,Austria Wien,1:1
1765881,AUTBundesliga,2013-2014,15.03.2014,Rapid Wien,SV Ried,1:0
1765885,AUTBundesliga,2013-2014,15.03.2014,FC Admira Wacker,SC Wiener Neustadt,3:0
1765883,AUTBundesliga,2013-2014,16.03.2014,RB Salzburg,Wolfsberger AC,5:0
1765898,AUTBundesliga,2013-2014,22.03.2014,FC Admira Wacker,Austria Wien,0:1
1765891,AUTBundesliga,2013-2014,22.03.2014,SV Ried,SV Grödig,1:4
1765893,AUTBundesliga,2013-2014,22.03.2014,Sturm Graz,FC Wacker Innsbruck,3:1
1765894,AUTBundesliga,2013-2014,22.03.2014,Rapid Wien,Wolfsberger AC,3:0
1765896,AUTBundesliga,2013-2014,23.03.2014,RB Salzburg,SC Wiener Neustadt,5:0
1765913,AUTBundesliga,2013-2014,25.03.2014,FC Wacker Innsbruck,FC Admira Wacker,0:0
1765904,AUTBundesliga,2013-2014,26.03.2014,Wolfsberger AC,SV Ried,0:2
1765905,AUTBundesliga,2013-2014,26.03.2014,SV Grödig,Sturm Graz,0:6
1765908,AUTBundesliga,2013-2014,26.03.2014,SC Wiener Neustadt,Rapid Wien,0:3
1765910,AUTBundesliga,2013-2014,26.03.2014,Austria Wien,RB Salzburg,3:0
1765923,AUTBundesliga,2013-2014,29.03.2014,Rapid Wien,Sturm Graz,2:0
1765919,AUTBundesliga,2013-2014,29.03.2014,FC Admira Wacker,SV Grödig,4:0
1765921,AUTBundesliga,2013-2014,29.03.2014,RB Salzburg,FC Wacker Innsbruck,0:0
1765925,AUTBundesliga,2013-2014,29.03.2014,Wolfsberger AC,SC Wiener Neustadt,4:0
1765927,AUTBundesliga,2013-2014,30.03.2014,SV Ried,Austria Wien,2:2
1765938,AUTBundesliga,2013-2014,05.04.2014,SV Grödig,RB Salzburg,1:3
1765934,AUTBundesliga,2013-2014,05.04.2014,SC Wiener Neustadt,SV Ried,1:1
1765936,AUTBundesliga,2013-2014,05.04.2014,FC Wacker Innsbruck,Wolfsberger AC,0:1
1765941,AUTBundesliga,2013-2014,05.04.2014,Sturm Graz,FC Admira Wacker,1:1
1765937,AUTBundesliga,2013-2014,06.04.2014,Austria Wien,Rapid Wien,0:1
1765948,AUTBundesliga,2013-2014,12.04.2014,RB Salzburg,Sturm Graz,1:2
1765944,AUTBundesliga,2013-2014,12.04.2014,Wolfsberger AC,SV Grödig,1:2
1765946,AUTBundesliga,2013-2014,12.04.2014,SV Ried,FC Wacker Innsbruck,1:2
1765954,AUTBundesliga,2013-2014,12.04.2014,Rapid Wien,FC Admira Wacker,0:0
1765951,AUTBundesliga,2013-2014,13.04.2014,SC Wiener Neustadt,Austria Wien,0:2
1765960,AUTBundesliga,2013-2014,19.04.2014,Austria Wien,Wolfsberger AC,3:1
1765958,AUTBundesliga,2013-2014,19.04.2014,Sturm Graz,SV Ried,2:1
1765963,AUTBundesliga,2013-2014,19.04.2014,FC Wacker Innsbruck,SC Wiener Neustadt,3:1
1765965,AUTBundesliga,2013-2014,19.04.2014,FC Admira Wacker,RB Salzburg,2:3
1765961,AUTBundesliga,2013-2014,20.04.2014,SV Grödig,Rapid Wien,2:2
1765979,AUTBundesliga,2013-2014,26.04.2014,SV Ried,FC Admira Wacker,3:0
1765970,AUTBundesliga,2013-2014,26.04.2014,SC Wiener Neustadt,SV Grödig,1:3
1765976,AUTBundesliga,2013-2014,26.04.2014,Rapid Wien,RB Salzburg,2:1
1765977,AUTBundesliga,2013-2014,26.04.2014,FC Wacker Innsbruck,Austria Wien,1:1
1765973,AUTBundesliga,2013-2014,27.04.2014,Wolfsberger AC,Sturm Graz,0:1
1765984,AUTBundesliga,2013-2014,04.05.2014,RB Salzburg,SV Ried,4:0
1765985,AUTBundesliga,2013-2014,04.05.2014,Rapid Wien,FC Wacker Innsbruck,2:0
1765987,AUTBundesliga,2013-2014,04.05.2014,FC Admira Wacker,Wolfsberger AC,1:0
1765989,AUTBundesliga,2013-2014,04.05.2014,Sturm Graz,SC Wiener Neustadt,1:2
1765991,AUTBundesliga,2013-2014,04.05.2014,SV Grödig,Austria Wien,2:1
1765994,AUTBundesliga,2013-2014,11.05.2014,FC Wacker Innsbruck,SV Grödig,3:3
1765996,AUTBundesliga,2013-2014,11.05.2014,Austria Wien,Sturm Graz,1:2
1765997,AUTBundesliga,2013-2014,11.05.2014,SV Ried,Rapid Wien,2:5
1765998,AUTBundesliga,2013-2014,11.05.2014,Wolfsberger AC,RB Salzburg,2:0
1765999,AUTBundesliga,2013-2014,12.05.2014,SC Wiener Neustadt,FC Admira Wacker,5:2
