GameID,Minute,Player,Team,Card
8637536,57,Ariel Cabral,Cruzeiro EC,yellow
8637536,84,Sassá,Cruzeiro EC,yellow
8637536,90,Dedé,Cruzeiro EC,yellow
8637536,73,Walter Kannemann,Grêmio Porto Alegre,red
8637536,73,Ramiro,Grêmio Porto Alegre,yellow
8637539,22,Rhayner,EC Vitória BA,yellow
8637539,50,Rodrigo Andrade,EC Vitória BA,yellow
8637539,71,Yago,EC Vitória BA,yellow
8637539,10,Éverton Ribeiro,Flamengo RJ,red
8637539,17,Diego,Flamengo RJ,yellow
8637539,68,Willian Arão,Flamengo RJ,yellow
8637543,2,Rafael Carioca,Ceará SC,yellow
8637538,75,Luan,América MG,yellow
8637538,28,Cláudio Winck,Sport Club Recife,yellow
8637538,39,Marlone,Sport Club Recife,yellow
8637538,68,Leo Ortiz,Sport Club Recife,yellow
8637540,34,Henrique,Vasco da Gama,yellow
8637540,42,Evander,Vasco da Gama,yellow
8637540,74,Andrés Ríos,Vasco da Gama,yellow
8637540,79,Rildo,Vasco da Gama,yellow
8637540,63,Bremer,Atlético Mineiro,yellow
8637540,81,Yago Severin,Atlético Mineiro,yellow
8637540,88,Fábio Santos,Atlético Mineiro,yellow
8637545,72,William Pottker,Internacional,yellow
8637545,81,Brenner,Internacional,yellow
8637537,77,Zé Ivaldo,Atlético Paranaense,yellow
8637537,25,Rafael Thyere,Chapecoense,yellow
8637537,38,Wellington Paulista,Chapecoense,yellow
8637537,67,Márcio Araújo,Chapecoense,yellow
8637541,90,Marcinho,Botafogo RJ,yellow
8637541,34,Diogo Barbosa,SE Palmeiras,yellow
8637541,64,Marcos Rocha,SE Palmeiras,yellow
8637541,68,Felipe Melo,SE Palmeiras,yellow
8637541,81,Dudu,SE Palmeiras,yellow
8637542,45,Régis Souza,São Paulo FC,yellow
8637542,81,Júnior Tavares,São Paulo FC,yellow
8637542,84,Sidão,São Paulo FC,yellow
8637542,86,Eder Militão,São Paulo FC,yellow
8637542,58,Leandro Vilela,Paraná Clube,yellow
8637542,80,Tiago,Paraná Clube,yellow
8637549,31,Nino Paraíba,EC Bahia,yellow
8637549,39,Douglas Friedrich,EC Bahia,yellow
8637549,90,Régis,EC Bahia,yellow
8637549,13,Léo Cittadini,Santos FC,yellow
8637549,39,David Braz,Santos FC,yellow
8637549,71,Dodô,Santos FC,yellow
8637551,54,Geuvânio,Flamengo RJ,yellow
8637551,34,Rafael Lima,América MG,yellow
8637547,55,Jhonny Lucas,Paraná Clube,yellow
8637547,65,Ángel Romero,Corinthians SP,yellow
8637546,30,Ricardo Oliveira,Atlético Mineiro,yellow
8637546,72,Gustavo Blanco,Atlético Mineiro,yellow
8637546,57,Ramon,EC Vitória BA,yellow
8637546,64,Uillian Correia,EC Vitória BA,yellow
8637546,84,Kanu,EC Vitória BA,yellow
8637546,85,Caíque,EC Vitória BA,yellow
8637548,69,Vinícius Freitas,Chapecoense,yellow
8637548,2,Wellington,Vasco da Gama,yellow
8637548,69,Wagner,Vasco da Gama,yellow
8637550,17,Gilberto,Fluminense RJ,red
8637550,43,Renato Chaves,Fluminense RJ,yellow
8637550,77,Pedro,Fluminense RJ,yellow
8637550,88,Júlio César,Fluminense RJ,yellow
8637550,69,Giorgian de Arrascaeta,Cruzeiro EC,yellow
8637550,83,Dedé,Cruzeiro EC,yellow
8637552,90,Luiz Otávio,Ceará SC,yellow
8637552,54,Edimar,São Paulo FC,yellow
8637554,43,Bruno Henrique,SE Palmeiras,yellow
8637554,90,Felipe Melo,SE Palmeiras,yellow
8637554,38,Iago,Internacional,yellow
8637554,78,Rodrigo Dourado,Internacional,yellow
8637555,62,Geromel,Grêmio Porto Alegre,yellow
