GameID,Player1Home,Player2Home,Player3Home,Player4Home,Player5Home,Player6Home,Player7Home,Player8Home,Player9Home,Player10Home,Player11Home,Player1Away,Player2Away,Player3Away,Player4Away,Player5Away,Player6Away,Player7Away,Player8Away,Player9Away,Player10Away,Player11Away,Bench1Home,Bench2Home,Bench3Home,Bench4Home,Bench5Home,Bench6Home,Bench7Home,Bench8Home,Bench9Home,Bench10Home,Bench11Home,Bench12Home,Bench1Away,Bench2Away,Bench3Away,Bench4Away,Bench5Away,Bench6Away,Bench7Away,Bench8Away,Bench9Away,Bench10Away,Bench11Away,Bench12Away
1765599,Heinz Lindner,Kaja Rogulj,Manuel Ortlechner,Emir Dilaver,Markus Suttner,Alexander Grünwald,Florian Mader,Alexander Gorgon,James Holland,Tomáš Jun,Philipp Hosiner,Patrick Tischler,Christoph Schösswendter,Stephan Zwierschitz,Stephan Auer,Bernhard Schachner,Wilfried Domoraud,René Schicker,Stefan Schwab,Markus Rusek,Thomas Ebner,Issiaka Ouédraogo,Ivan Kardum,Fabian Koch,Thomas Murg,Rubin Okotie,Lukas Rotpuller,Daniel Royer,Marko Stanković,None,None,None,None,None,Andreas Leitner,Peter Pöllhuber,Rivera,Oliver Pranjic,Maximilian Sax,Thorsten Schick,Thomas Weber,None,None,None,None,None
1765595,Kevin Fend,Thomas Zündel,Dominique Taboga,Ione Cabrera,Lukas Schubert,Peter Tschernegg,Stefan Nutz,Sascha Boller,Thomas Salamon,Tadej Trdina,Dieter Elsneg,Thomas Gebauer,Oliver Kragl,Jan Marc Riegler,Thomas Reifeltshammer,Marcel Ziegl,Sandro Wieser,Thomas Hinum,Robert Žulj,Patrick Möschl,Clemens Walch,René Gartler,Simon Handle,Christian Hayden,Philipp Huspek,Maximilian Karner,Cican Stanković,Robert Strobl,Philipp Zulechner,None,None,None,None,None,Julian Baumgartner,Thomas Burghuber,Lorenz Höbarth,Bernhard Janeczek,Julius Perstaller,Sandro,Jakob Kreuzer,None,None,None,None,None
1765597,Christian Dobnik,Dario Baldauf,Nenad Jovanović,Daniel Dunst,Michael Sollbauer,Manuel Kerhe,Michael Liendl,Danijel Mićić,De Paula,Sandro Gotal,Mihret Topčagić,Ján Novota,Thomas Schrammel,Mario Sonnleitner,Christopher Dibon,Christopher Trimmel,Steffen Hofmann,Louis Schaub,Marcel Sabitzer,Dominik Wydra,Guido Burgstaller,Branko Bošković,Boris Hüttenbrenner,Alexander Kofler,Michele Polverino,Maximilian Ritscher,Martin Salentinig,Daniel Segovia,Gernot Suppan,None,None,None,None,None,Brian Behrendt,Terrence Boyd,Lukas Denner,Lukas Grozurek,Thanos Petsos,Harald Pichler,Samuel Şahin-Radlinger,None,None,None,None,None
1765598,Jörg Siebenhandl,Dennis Mimm,Manuel Wallner,Christoph Martschinko,Remo Mally,Peter Hlinka,Matthias Koch,Christoph Freitag,Mario Pollhammer,Thomas Pichlmann,Herbert Rauter,Péter Gulácsi,André Ramalho,Christian Schwegler,Andreas Ulmer,Martin Hinteregger,Jakob Jantscher,Stefan Ilsanker,Kevin Kampl,Sadio Mané,Jonathan Soriano,Alan,Kristijan Dobras,Thomas Fröschl,Stefan Rakowitz,Daniel Schöpf,Mattias Sereinig,Thomas Vollnhofer,David Witteveen,None,None,None,None,None,Stefan Hierländer,Florian Klein,Marco Meilinger,Håvard Nielsen,Yordy Reyna,Georg Teigl,Alexander Walke,None,None,None,None,None
1765596,Szabolcs Sáfár,Marco Kofler,Thomas Bergmann,Stipe Vučur,Sebastian Siller,Christian Schilling,Miroslav Milošević,Christopher Wernitznig,Daniel Schütz,Roman Wallner,Lukas Hinterseer,Christian Gratzei,Aleksandar Todorovski,Nikola Vujadinović,Michael Madl,Christian Klem,Manuel Weber,Andreas Hölzl,Anel Hadžić,Florian Kainz,Marco Djuricin,Robert Berić,Tomáš Abrahám,Alexander Hauser,Jaio,Andreas Kuen,Thomas Löffler,Wolfgang Schober,Stjepan Vuleta,None,None,None,None,None,Daniel Beichler,Milan Dudić,Martin Ehrenreich,Johannes Focher,Tobias Kainz,Daniel Offenbacher,Imre Szabics,None,None,None,None,None
1765602,Ján Novota,Mario Sonnleitner,Christopher Dibon,Lukas Denner,Christopher Trimmel,Thanos Petsos,Steffen Hofmann,Louis Schaub,Dominik Wydra,Guido Burgstaller,Terrence Boyd,Jörg Siebenhandl,Dennis Mimm,Manuel Wallner,Christoph Martschinko,Peter Hlinka,Matthias Koch,Stefan Rakowitz,Christoph Freitag,Mario Pollhammer,Thomas Pichlmann,Herbert Rauter,Brian Behrendt,Branko Bošković,Lukas Grozurek,Harald Pichler,Samuel Şahin-Radlinger,Marcel Sabitzer,Thomas Schrammel,None,None,None,None,None,Michael Berger,Kristijan Dobras,Thomas Fröschl,Daniel Schöpf,Mattias Sereinig,Thomas Vollnhofer,David Witteveen,None,None,None,None,None
1765600,Thomas Gebauer,Bernhard Janeczek,Oliver Kragl,Jan Marc Riegler,Thomas Reifeltshammer,Marcel Ziegl,Thomas Hinum,Robert Žulj,Patrick Möschl,Clemens Walch,René Gartler,Christian Dobnik,Dario Baldauf,Nenad Jovanović,Daniel Dunst,Michael Sollbauer,Manuel Kerhe,Michael Liendl,Danijel Mićić,De Paula,Michele Polverino,Mihret Topčagić,Furkan Aydogdu,Julian Baumgartner,Thomas Burghuber,Lorenz Höbarth,Jakob Kreuzer,Julius Perstaller,Sandro,None,None,None,None,None,Sandro Gotal,Boris Hüttenbrenner,Alexander Kofler,Maximilian Ritscher,Daniel Segovia,Gernot Suppan,Kevin Vaschauner,None,None,None,None,None
1765603,Péter Gulácsi,André Ramalho,Christian Schwegler,Andreas Ulmer,Martin Hinteregger,Marco Meilinger,Stefan Ilsanker,Kevin Kampl,Sadio Mané,Jonathan Soriano,Alan,Heinz Lindner,Kaja Rogulj,Manuel Ortlechner,Emir Dilaver,Markus Suttner,Alexander Grünwald,Florian Mader,Alexander Gorgon,James Holland,Tomáš Jun,Philipp Hosiner,Valon Berisha,Eddie Gustafsson,Stefan Hierländer,Jakob Jantscher,Håvard Nielsen,Georg Teigl,Florian Klein,None,None,None,None,None,Ivan Kardum,Fabian Koch,Marin Leovac,Rubin Okotie,Lukas Rotpuller,Daniel Royer,Marko Stanković,None,None,None,None,None
1765604,Patrick Tischler,Christoph Schösswendter,Stephan Zwierschitz,Stephan Auer,Bernhard Schachner,Wilfried Domoraud,René Schicker,Stefan Schwab,Markus Rusek,Thomas Ebner,Issiaka Ouédraogo,Szabolcs Sáfár,Marco Kofler,Thomas Bergmann,Stipe Vučur,Sebastian Siller,Christian Schilling,Tomáš Abrahám,Christopher Wernitznig,Daniel Schütz,Roman Wallner,Lukas Hinterseer,Andreas Leitner,Peter Pöllhuber,Oliver Pranjic,Rivera,Maximilian Sax,Thorsten Schick,Patrick Wessely,None,None,None,None,None,Daniel Brauneis,Alexander Hauser,Jaio,Andreas Kuen,Thomas Löffler,Wolfgang Schober,Stjepan Vuleta,None,None,None,None,None
1765601,Christian Gratzei,Aleksandar Todorovski,Milan Dudić,Nikola Vujadinović,Christian Klem,Andreas Hölzl,Anel Hadžić,Florian Kainz,Daniel Offenbacher,Imre Szabics,Robert Berić,Kevin Fend,Thomas Zündel,Dominique Taboga,Ione Cabrera,Lukas Schubert,Peter Tschernegg,Mario Leitgeb,Sascha Boller,Thomas Salamon,Tadej Trdina,Dieter Elsneg,Daniel Beichler,Martin Ehrenreich,Johannes Focher,Tobias Kainz,Michael Madl,Manuel Weber,Patrick Wolf,None,None,None,None,None,Philipp Huspek,Maximilian Karner,Stefan Nutz,Cican Stanković,Robert Strobl,Tomi,Philipp Zulechner,None,None,None,None,None
1765609,Jörg Siebenhandl,Manuel Wallner,Michael Berger,Christoph Martschinko,Stefan Stangl,Mattias Sereinig,Peter Hlinka,Matthias Koch,Mario Pollhammer,Kristijan Dobras,Thomas Pichlmann,Christian Dobnik,Gernot Suppan,Nenad Jovanović,Michael Sollbauer,Manuel Kerhe,Michael Liendl,Boris Hüttenbrenner,De Paula,Michele Polverino,Sandro Gotal,Mihret Topčagić,Marco Angeler,Christoph Freitag,Thomas Fröschl,Markus Glänzer,Stefan Rakowitz,Herbert Rauter,David Witteveen,None,None,None,None,None,Daniel Dunst,Christian Falk,Jacobo,Alexander Kofler,Danijel Mićić,Maximilian Ritscher,Daniel Segovia,None,None,None,None,None
1765605,Kevin Fend,Thomas Zündel,Dominique Taboga,Ione Cabrera,Lukas Schubert,Peter Tschernegg,Mario Leitgeb,Sascha Boller,Thomas Salamon,Tadej Trdina,Dieter Elsneg,Patrick Tischler,Christoph Schösswendter,Peter Pöllhuber,Stephan Auer,Bernhard Schachner,Wilfried Domoraud,Lukas Thürauer,René Schicker,Stefan Schwab,Thomas Ebner,Issiaka Ouédraogo,Philipp Huspek,Maximilian Karner,Stefan Nutz,Cican Stanković,Robert Strobl,Tomi,Philipp Zulechner,None,None,None,None,None,Daniel Drescher,Andreas Leitner,Rivera,Markus Rusek,Maximilian Sax,Thorsten Schick,Patrick Wessely,None,None,None,None,None
1765606,Szabolcs Sáfár,Marco Kofler,Thomas Bergmann,Stipe Vučur,Sebastian Siller,Christian Schilling,Alexander Hauser,Christopher Wernitznig,Thomas Löffler,Roman Wallner,Lukas Hinterseer,Péter Gulácsi,André Ramalho,Florian Klein,Andreas Ulmer,Martin Hinteregger,Jakob Jantscher,Valon Berisha,Stefan Hierländer,Georg Teigl,Håvard Nielsen,Jonathan Soriano,Tomáš Abrahám,Alexander Fröschl,Jaio,Andreas Kuen,Wolfgang Schober,Daniel Schütz,Stjepan Vuleta,None,None,None,None,None,Stefan Ilsanker,Kevin Kampl,Christoph Leitgeb,Sadio Mané,Marco Meilinger,Yordy Reyna,Alexander Walke,None,None,None,None,None
1765610,Heinz Lindner,Lukas Rotpuller,Manuel Ortlechner,Markus Suttner,Fabian Koch,Alexander Grünwald,Marko Stanković,James Holland,Daniel Royer,Tomáš Jun,Philipp Hosiner,Thomas Gebauer,Bernhard Janeczek,Oliver Kragl,Jan Marc Riegler,Thomas Reifeltshammer,Marcel Ziegl,Sandro Wieser,Thomas Hinum,Patrick Möschl,Clemens Walch,René Gartler,Emir Dilaver,Ivan Kardum,Florian Mader,Thomas Murg,Rubin Okotie,Christian Ramsebner,Kaja Rogulj,None,None,None,None,None,Furkan Aydogdu,Julian Baumgartner,Lorenz Höbarth,Jakob Kreuzer,Julius Perstaller,Sandro,Andreas Schicker,None,None,None,None,None
1765607,Christian Gratzei,Aleksandar Todorovski,Nikola Vujadinović,Michael Madl,Christian Klem,Manuel Weber,Anel Hadžić,Florian Kainz,Daniel Offenbacher,Patrick Wolf,Robert Berić,Ján Novota,Brian Behrendt,Mario Sonnleitner,Stephan Palla,Maximilian Hofmann,Christopher Trimmel,Thanos Petsos,Steffen Hofmann,Marcel Sabitzer,Lukas Grozurek,Guido Burgstaller,Daniel Beichler,Milan Dudić,Martin Ehrenreich,Johannes Focher,Andreas Hölzl,Tobias Kainz,Christoph Kröpfl,None,None,None,None,None,Branko Bošković,Terrence Boyd,Lukas Denner,Harald Pichler,Samuel Şahin-Radlinger,Louis Schaub,Thomas Schrammel,None,None,None,None,None
