GameID,Player1Home,Player2Home,Player3Home,Player4Home,Player5Home,Player6Home,Player7Home,Player8Home,Player9Home,Player10Home,Player11Home,Player1Away,Player2Away,Player3Away,Player4Away,Player5Away,Player6Away,Player7Away,Player8Away,Player9Away,Player10Away,Player11Away,Bench1Home,Bench2Home,Bench3Home,Bench4Home,Bench5Home,Bench6Home,Bench7Home,Bench8Home,Bench9Home,Bench10Home,Bench11Home,Bench12Home,Bench1Away,Bench2Away,Bench3Away,Bench4Away,Bench5Away,Bench6Away,Bench7Away,Bench8Away,Bench9Away,Bench10Away,Bench11Away,Bench12Away
2225822,Sebastián Moyano,Sergio Velázquez,Guillermo Cosaro,Luis Jerez Silva,Emanuel Aguilera,Fernando Zuqui,Diego Rodríguez,Daniel González,Claudio Aquino,Sergio López,Rubén Ramírez,Gaspar Servio,Nicolás Tagliafico,Fabián Noguera,Gustavo Toledo,Jorge Rodriguez,Jonathan Requena,Juan Cazares,Ricardo Noir,Leandro Chetti,Mauricio Asenjo,Juan García,Gonzalo Cabrera,Lucas Ceballos,José Fernandez,Rolando García,Juan Garro,Federico Lértora,Rodrigo Salinas,None,None,None,None,None,Nicolás Bianchi Arce,Nicolás Domingo,Lihué Prichoda,César Rigamonti,Santiago Salcedo,Emiliano Terzaghi,Nahuel Yeri,None,None,None,None,None
2225821,Mauricio Caranta,Alejandro Donatti,Rafael Delgado,Paulo Ferrari,Lucas Acevedo,Damián Musto,Nery Domínguez,Jonás Aguirre,Antonio Medina,Sebastián Abreu,Franco Niell,Walter Benítez,Sebastián Martínez,Joel Carli,Leonel Bontempo,Adrián Scifo,Lucas Pérez Godoy,Brian Sarmiento,Emiliano Carrasco,Arnaldo González,Gonzalo Klusener,Sergio Hipperdinger,Walter Acuña,Pablo Becker,Javier Correa,Manuel García,Lucas Lazo,Fernando Barrientos,None,None,None,None,None,None,Alan Alegre,Nicolás Cabrera,Silvio Dulcich,Matías Morales,Lucas Passerini,Jonathan Zacaría,Santiago Martínez,None,None,None,None,None
2225823,Diego Pellegrino,Pablo De Miranda,Damián Martínez,Juan Tejera,Brian Fernández,Washington Camacho,Ciro Rius,Emiliano Tellechea,Marcelo Benítez,Diego Yacob,Julio César Rodríguez,Sebastián Saja,Nicolás Sánchez,Leandro Grimi,Luciano Lollo,Nelson Acevedo,Iván Pillud,Gastón Díaz,Luciano Aued,Marcos Acuña,Gabriel Hauche,Diego Milito,Gabriel Arias,Mariano Barbieri,Carlos Casteglione,Leandro González,Nery Leyes,Luciano Vella,Javier Yacuzzi,None,None,None,None,None,Gastón Campi,Facundo Castillón,Ricardo Centurión,Francisco Cerro,José Luis Gómez,Nelson Ibáñez,Diego Villar,None,None,None,None,None
2225828,Diego Rodríguez,Cristian Tula,Lucas Villalba,Néstor Breitenbruch,Nicolás Figal,Alexis Zárate,Jesús Méndez,Federico Mancuello,Juan Lucero,Matiás Pisano,Claudio Riaño,Esteban Conde,Joel Sacks,Matías Fissore,Pol Fernández,Germán Rodríguez Rojas,Alexis Niz,Sergio Vittor,Juan Eluchans,Federico González,Rodrigo Depetris,Lucas Albertengo,Franco Bellocq,Francisco Pizzini,Federico Insúa,Germán Montoya,Sergio Ojeda,Sebastian Penco,Rafael Barrios,None,None,None,None,None,Franco Jominy,Dimas Morales,Nicolás Orsini,Walter Serrano,Axel Werner,Rodrigo Manera,Marcos Fissore,None,None,None,None,None
2225820,Agustín Orión,Cata Díaz,Hernán Grana,Nahuel Zárate,Lisandro Magallán,Fernando Gago,Juan Martínez,Federico Carrizo,Federico Bravo,Cristian Erbes,Emmanuel Gigliotti,Óscar Ustari,Leandro Fernández,Marcos Cáceres,Víctor López,Cristian Díaz,Diego Mateo,Lucas Bernardi,Maxi Rodriguez,Raúl Villalba,Mauricio Tévez,Ignacio Scocco,Gonzalo Castellani,Andrés Chávez,José Fuenzalida,Leandro Marín,Marcelo Meli,Claudio Pérez,Emanuel Trípodi,None,None,None,None,None,Claudio Corvalán,Leandro Figueroa,Victor Figueroa,Lucas Hoyos,Guillermo Ortíz,Horacio Orzán,Martín Tonso,None,None,None,None,None
2225824,Fernando Monetti,Osvaldo Barsottini,Juan Quiroga,Lucas Licht,Ezequiel Bonifacio,Ignacio Fernández,Álvaro Fernández,Jorge Rojas,Maximiliano Meza,Omar Pouso,Pablo Vegetti,Marcelo Barovero,Jonatan Maidana,Ramiro Funes Mori,Leonel Vangioni,Gabriel Mercado,Carlos Sánchez,Osmar Ferreyra,Leonardo Pisculichi,Leonardo Ponzio,Lucas Boyé,Sebastián Driussi,Oliver Paz Benítez,Yair Bonnín,Gustavo Bou,Nery Cardozo,Maximiliano Coronel,Javier Mendoza,Dardo Miloc,None,None,None,None,None,Julio Chiarini,Teófilo Gutiérrez,Matías Kranevitter,Rodrigo Mora,Germán Pezzella,Ariel Rojas,Augusto Solari,None,None,None,None,None
2225827,Esteban Andrada,José San Román,Hugo Nervo,Jorge Curbelo,Iván Marcone,Damián Pérez,Jorge Báez,Nicolás Aguirre,Brahian Alemán,Emilio Zelaya,Sebastián Palacios,Agustín Silva,Leandro Desábato,Ernesto Goñi,Matías Aguirregaray,Germán Ré,Gastón Gil Romero,Román Martínez,Joaquín Correa,Leonardo Jara,Guido Carrillo,Ezequiel Cerutti,Ramiro Carrera,Milton Céliz,Gastón Esmerado,Hernán Fredes,Óscar Limia,Enzo Prono,Marcos Curado,None,None,None,None,None,Carlos Auzqui,Mauricio Carrasco,Gabriel Graciani,Hilario Navarro,Juan Olivera,Sebastián Prediger,Pablo Rosales,None,None,None,None,None
2225826,Javier García,Juan Blengio,Pablo Cáceres,Ignacio Canuto,Joaquín Arzura,Gabriel Peñalba,Martín Galmarini,Lucas Wilchez,Kevin Itabel,Emiliano Ellacopulos,Lucas Janson,Sebastián Sosa,Sebastián Domínguez,Facundo Cardozo,Emiliano Papa,Fabián Cubero,Jorge Correa,Ariel Cabral,Leonardo Rolón,Leandro Desábato,Roberto Nanni,Lucas Pratto,Érik Godoy,Carlos Luna,Lucas Menossi,Nicolás Navarro,Sebastián Rusculleda,Facundo Sánchez,Pablo Vitti,None,None,None,None,None,Alan Aguerre,Yamil Asad,Milton Caraglio,Ramiro Cáseres,Brian Ferreira,Fausto Grillo,Matías Pérez Acuña,None,None,None,None,None
2225829,Agustín Marchesín,Diego Braghieri,Carlos Araujo,Gustavo Gómez,Nicolás Pasquini,Lautaro Acosta,Jorge Valdez Chamorro,Leandro Somoza,Jorge Ortiz,Santiago Silva,Silvio Romero,Juan Olave,Pier Barrios,Christian Lema,Nicolás Ferreyra,Lucas Aveldaño,Guillermo Farré,Lucas Pittinari,Lucas Zelarayán,Jorge Velázquez,Emiliano Rigoni,César Pereyra,Víctor Ayala,Iván Bella,Óscar Benítez,Matías Ibáñez,Lucas Melano,Facundo Monteseirín,Maximiliano Velázquez,None,None,None,None,None,Esteban González,Pablo Heredia,Fernando Márquez,Lucas Parodi,Carlos Soto,Jerry Bengtson,César Mansanelli,None,None,None,None,None
2225825,Sebastián Torrico,Gonzalo Prósperi,Walter Kannemann,Fabricio Fontanini,Juan Mercier,Pablo Barrientos,Néstor Ortigoza,Emanuel Mas,Gonzalo Verón,Héctor Villalba,Mauro Matos,Nereo Champagne,Ivan Furios,Cristian Villanueva,Adrían Martínez,Néstor Moiraghi,Juan Sills,Leonardo Gil,Jonathan Blanco,Jacobo Mansilla,Mauricio Cuero,Agustin Vuletich,Ramiro Arias,Nicolás Blandi,Matías Catalán,Martín Cauteruccio,Juan Cavallaro,Leo Franco,Enzo Kalinski,None,None,None,None,None,Miguel Borja,Juan Cobo,Orlando Gaona,Juan Olivares,Ezequiel Parnisari,Ezequiel Vidal,Ezequiel Viola,None,None,None,None,None
