GameID,Player1Home,Player2Home,Player3Home,Player4Home,Player5Home,Player6Home,Player7Home,Player8Home,Player9Home,Player10Home,Player11Home,Player1Away,Player2Away,Player3Away,Player4Away,Player5Away,Player6Away,Player7Away,Player8Away,Player9Away,Player10Away,Player11Away,Bench1Home,Bench2Home,Bench3Home,Bench4Home,Bench5Home,Bench6Home,Bench7Home,Bench8Home,Bench9Home,Bench10Home,Bench11Home,Bench12Home,Bench1Away,Bench2Away,Bench3Away,Bench4Away,Bench5Away,Bench6Away,Bench7Away,Bench8Away,Bench9Away,Bench10Away,Bench11Away,Bench12Away
8291062,Nereo Fernández,Nelson Acevedo,Leonardo Sánchez,Emanuel Brítez,Nahuel Zárate,Brian Blasi,Guido Vadala,Santiago Magallán,Mauro Cejas,Lucas Gamba,Franco Soldano,Pablo Santillo,Marcos Curado,Claudio Corvalán,Sergio Velázquez,Jonathan Bottinelli,Renzo Pérez,Federico Milo,Leandro Marín,Leonardo Rolón,Lucas Wilchez,Juan Sánchez,Lucas Algozino,Federico Anselmo,Matias Castro,Manuel De Iriondo,Guillermo Méndez,Mauro Pittón,Martín Rivero,None,None,None,None,None,Gonzalo Bazán,Franco Bellocq,Maximiliano Calzada,Franco Fragapane,Juan Martín Imbert,Diego Pellegrino,Julio César Rodríguez,None,None,None,None,None
8291065,Martín Campaña,Alan Franco,Nicolás Tagliafico,Damián Martínez,Diego Rodríguez,Fabricio Bustos,Nery Domínguez,Emiliano Rigoni,Ezequiel Barco,Martín Benítez,Emmanuel Gigliotti,Marcos Díaz,Mario Risso,Nicolás Romat,Lucas Villalba,Hugo Nervo,Matías Fritzler,Daniel Montenegro,Mariano González,Alejandro Gamarra,Lucio Compagnucci,Norberto Briasco,Lucas Albertengo,Walter Erviti,Maximiliano Meza,Gonzalo Rehak,Gastón Togni,Gustavo Toledo,Julián Vitale,None,None,None,None,None,Julio Angulo,Carlos Araujo,Mauro Bogado,Manuel Falón,Gonzalo Marinelli,Diego Mendoza,Ignacio Pussetto,None,None,None,None,None
8291059,Rodrigo Rey,Leonel Galeano,Sebastián Olivares,Luciano Abecasis,Marcelo Benítez,Gastón Giménez,Fabián Henríquez,Ángel González,Agustin Verdugo,Juan Garro,Santiago García,Alan Aguerre,Braian Cufré,Fausto Grillo,Fabricio Alvarenga,Lautaro Gianetti,Fabián Cubero,Leandro Desábato,Matías Vargas,Santiago Cáseres,Mariano Pavone,Diego Zabala,Ezequiel Bonacorso,Facundo Cobos,Maximiliano Correa,Sebastián Moyano,Fernando Núñez,Nicolás Sánchez,Diego Viera,None,None,None,None,None,Emiliano Amor,Fabián Assmann,Iván Bella,Nicolás Delgadillo,Nicolás Domínguez,Maximiliano Romero,Nicolás Tripichio,None,None,None,None,None
8291051,Nicolás Navarro,Matías Caruzzo,Mathias Corujo,Gabriel Rojas,Fabricio Coloccini,Juan Mercier,Tino Costa,Rubén Botta,Franco Mussis,Ezequiel Cerutti,Nicolás Blandi,Matías Vega,Alan Alegre,Ismael Quílez,Jonathan Galván,Leandro Sosa,Franco Canever,Roberto Brum,Nahuel Yeri,Nicolás Miracco,Pablo Lugüercio,Antonio Medina,Ezequiel Ávila,Cristian Barrios,Gonzalo Bergessio,Lautaro Montoya,Leandro Romagnoli,Sebastián Torrico,Nicolás Zalazar,None,None,None,None,None,Joel Acosta,Ramiro Arias,Neri Bandiera,Jonatan Benedetti,Pablo Campodónico,Gastón Díaz,Sebastián Navarro,None,None,None,None,None
8291054,Matías Ibáñez,Ignacio Boggino,Cristian Chimino,Gastón Aguirre,Alexis Zárate,Matías Sánchez,Leonardo Di Lorenzo,Abel Peralta,Emiliano Ozuna,Mauro Guevgeozian,Marcos Figueroa,Jorge Broun,Clemente Rodríguez,Lucas Ceballos,Guillermo Ortíz,Germán Conti,Gerónimo Poblete,Nicolás Silva,Iván Torres,Cristián Bernardi,Nicolás Leguizamón,Ismael Blanco,Ariel Cólzera,Lucas Mancinelli,Dardo Miloc,Patricio Romero,Claudio Vázquez,Rodrigo Viega,Leandro de Bortolí,None,None,None,None,None,Adrián Bastía,Jorge Carranza,Mauro Dalla Costa,Yamil Garnier,Diego Lagos,Emanuel Olivera,Facundo Pereyra,None,None,None,None,None
8291058,César Rigamonti,Matias Sarulyte,Sergio Escudero,Matías Pérez Acuña,Matías Orihuela,Gastón Bottino,Hernán Da Campo,Maximiliano González,Brandon Obregón,Federico Andrada,Ignacio Bailone,Gabriel Arias,Alexander Barboza,Rafael Delgado,Tomás Cardona,Ignacio Rivero,Jonás Gutiérrez,Agustín Bouzat,Gonzalo Castellani,Leonel Miranda,Lucas Bareiro,Andrés Ríos,Enzo Acosta,Lucas Carrizo,Diego Colotto,Rodrigo Contreras,Facundo Coria,Matías Escobar,Horacio Ramírez,None,None,None,None,None,Fernando Elizari,Hernán Fredes,Juan Kaprof,Tomás Pochettino,Hugo Silva,Nicolás Stefanelli,Luis Unsain,None,None,None,None,None
8291052,Diego Rodríguez,Esteban Burgos,Hernán Menosse,Paulo Ferrari,Javier Pinola,Damián Musto,Federico Carrizo,Washington Camacho,Gustavo Colman,Marco Rubén,Teófilo Gutiérrez,Agustín Orión,Miguel Barbieri,Emanuel Insúa,Sergio Vittor,Gastón Díaz,Diego González,Luciano Aued,Ezequiel Videla,Gustavo Bou,Lisandro López,Pablo Cuadra,Renzo Alfani,Diego Becker,Fabian Bordagaray,Jeremías Ledesma,Maximiliano Lovera,Mauricio Martínez,Leonel Rivas,None,None,None,None,None,Marcos Acuña,Francisco Cerro,Marcelo Meli,Juan Musso,Iván Pillud,Santiago Rosales,Marco Torsiglieri,None,None,None,None,None
8291063,Adrián Gabbarini,Carlos Rodríguez,Cristian Villanueva,Nicolás Pantaleone,Yonathan Cabral,Lucas Villarruel,Emiliano Tellechea,Rodrigo Cabalucci,Francisco Pizzini,Fernando Coniglio,Franco Troyansky,Mariano Andújar,Jonathan Schunke,Matías Aguirregaray,Sebastián Dubarbier,Israel Damonte,Facundo Sánchez,Augusto Solari,Rodrigo Braña,Julián Marchioni,Juan Otero,Lucas Viatri,Nicolás Álvarez,Sebastián Anchoverri,Jonathan Blanco,Orlando Gaona,Ezequiel Parnisari,Martín Pérez Guedes,Eial Strahman,None,None,None,None,None,Juan Cascini,Juan Cejas,Iván Gómez,Daniel Sappa,Javier Toledo,Elías Umere,Luciano Vargas,None,None,None,None,None
8291053,Alexis Martín Arias,Ezequiel Bonifacio,Lucas Licht,Mauricio Romero,Manuel Guanini,Lorenzo Faravelli,Sebastián Romero,Fabián Rinaudo,Brahian Alemán,Nicolás Mazzola,Erik Ramírez,Augusto Batalla,Jonatan Maidana,Lucas Martínez,Jorge Moreira,Gonzalo Martínez,Ariel Rojas,Camilo Mayada,Leonardo Ponzio,Ignacio Fernández,Sebastián Driussi,Lucas Alario,Ramiro Carrera,Leandro Contin,Maximiliano Coronel,Nicolás Ibáñez,Daniel Imperiale,Juan Noce,Luciano Perdomo,None,None,None,None,None,Tomás Andrade,Joaquín Arzura,Carlos Auzqui,Nicolás Domingo,Luciano Lollo,Arturo Mina,Maximiliano Velazco,None,None,None,None,None
8291066,Matías Vega,Alan Alegre,Ismael Quílez,Jonathan Galván,Leandro Sosa,Franco Canever,Roberto Brum,Nahuel Yeri,Nicolás Miracco,Pablo Lugüercio,Antonio Medina,Martín Campaña,Alan Franco,Nicolás Tagliafico,Maximiliano Meza,Fabricio Bustos,Juan Sánchez Miño,Nery Domínguez,Emiliano Rigoni,Ezequiel Barco,Martín Benítez,Emmanuel Gigliotti,Joel Acosta,Ramiro Arias,Neri Bandiera,Jonatan Benedetti,Pablo Campodónico,Gastón Díaz,Sebastián Navarro,None,None,None,None,None,Lucas Albertengo,Domingo Blanco,Walter Erviti,Gonzalo Rehak,Diego Rodríguez,Gustavo Toledo,Julián Vitale,None,None,None,None,None
