GameID,Minute,Player,Team,Card
8290699,39,Francisco Dutari,Sarmiento de Junín,yellow
8290699,43,Maximiliano Fornari,Sarmiento de Junín,yellow
8290699,87,Nicolás Bianchi Arce,Sarmiento de Junín,yellow
8290699,55,Franco Bellocq,Arsenal de Sarandí,yellow
8290699,57,Claudio Corvalán,Arsenal de Sarandí,yellow-red
8290702,52,Luciano Abecasis,Godoy Cruz,yellow
8290702,75,Ángel González,Godoy Cruz,yellow
8290702,90,Juan Andrada,Godoy Cruz,yellow
8290702,38,Daniel Montenegro,Huracán,yellow
8290702,45,Carlos Araujo,Huracán,yellow
8290702,45,Lucio Compagnucci,Huracán,yellow
8290702,73,Federico Mancinelli,Huracán,yellow
8290696,8,Facundo Oreja,Gimnasia de La Plata,red
8290696,52,Ramiro Carrera,Gimnasia de La Plata,yellow
8290696,61,Luciano Perdomo,Gimnasia de La Plata,yellow
8290696,49,Mariano Pavone,Vélez Sarsfield,yellow
8290696,60,Nicolás Tripichio,Vélez Sarsfield,yellow
8290696,85,Leandro Desábato,Vélez Sarsfield,yellow-red
8290695,53,Damián Musto,Rosario Central,yellow
8290695,62,Alexander Barboza,Defensa y Justicia,yellow
8290695,76,Agustín Bouzat,Defensa y Justicia,yellow
8290695,85,Fabrizio Buschiazzo,Defensa y Justicia,yellow
8290693,44,Santiago Rosales,Racing Club,yellow
8290693,89,Leandro Grimi,Racing Club,yellow
8290693,40,Lucas Kruspzky,Talleres de Córdoba,yellow
8290693,64,Fernando Godoy,Talleres de Córdoba,yellow
8290698,34,Guillermo Acosta,Atlético Tucumán,yellow
8290698,86,Fernando Zampedri,Atlético Tucumán,red
8290698,90,Lucas Villalba,Atlético Tucumán,yellow
8290698,67,Mauro Albertengo,Atlético Rafaela,yellow
8290694,44,Franco Mussis,San Lorenzo,yellow
8290694,11,Marcos Gelabert,San Martín de San Juan,yellow
8290694,60,Mauricio Casierra,San Martín de San Juan,yellow
8290694,77,Ezequiel Montagna,San Martín de San Juan,yellow
8290694,86,Sebastián Navarro,San Martín de San Juan,yellow
8290700,8,Lucas Menossi,Tigre,yellow
8290700,43,Martín Galmarini,Tigre,yellow
8290700,20,Jonathan Schunke,Estudiantes,yellow
8290701,2,Diego Colotto,Quilmes,yellow
8290701,28,Maximiliano González,Quilmes,yellow
8290701,45,Matías Orihuela,Quilmes,yellow
8290701,72,Hernán Da Campo,Quilmes,yellow
8290701,81,Facundo Coria,Quilmes,yellow
8290701,31,Ignacio Scocco,Newells Old Boys,yellow
8290701,41,Néstor Moiraghi,Newells Old Boys,yellow
8290701,70,Diego Mateo,Newells Old Boys,yellow-red
8290701,90,Facundo Quignón,Newells Old Boys,yellow
8290703,76,Renzo Saravia,Belgrano de Córdoba,yellow
8290703,80,Cristian Romero,Belgrano de Córdoba,yellow
8290703,88,Iván Etevenaux,Belgrano de Córdoba,yellow
8290703,49,Nicolás Tagliafico,Independiente,yellow
8290703,74,Gustavo Toledo,Independiente,yellow
8290705,62,Nahuel Zárate,Unión de Santa Fe,yellow
8290705,68,Bruno Pittón,Unión de Santa Fe,yellow
8290705,74,Lucas Gamba,Unión de Santa Fe,yellow
8290705,85,Emanuel Brítez,Unión de Santa Fe,yellow
8290705,29,Jonathan Blanco,Olimpo de Bahía Blanca,yellow
8290705,43,Said Llambay,Olimpo de Bahía Blanca,yellow
8290705,81,Víctor López,Olimpo de Bahía Blanca,yellow
8290705,89,Julián Fernández,Olimpo de Bahía Blanca,yellow
8290692,52,Brian Sarmiento,Banfield,yellow
8290692,64,Mauricio Sperdutti,Banfield,yellow
8290692,88,Gonzalo Prósperi,Banfield,yellow
8290704,66,Román Martínez,Lanús,yellow
8290704,39,Rodrigo Bentancur,Boca Juniors,yellow
8290691,84,Franco Canever,Aldosivi,yellow
8290691,88,Cristian Llama,Aldosivi,yellow
8290691,57,Guillermo Ortíz,Colón de Santa Fe,yellow
8290697,33,Lucas Parodi,Temperley,yellow
8290697,62,Adrián Arregui,Temperley,yellow
8290697,67,Matías Ibáñez,Temperley,yellow
8290697,90,Ariel Cólzera,Temperley,yellow
8290697,20,Arnaldo González,Patronato de Paraná,yellow
8290697,72,Marcelo Guzmán,Patronato de Paraná,yellow
8290697,77,Abel Masuero,Patronato de Paraná,yellow
8290715,61,Daniel Imperiale,Gimnasia de La Plata,yellow
8290710,27,Mauro Bogado,Huracán,yellow
8290710,31,Ezequiel Garré,Huracán,yellow
8290710,9,Matías Orihuela,Quilmes,yellow
8290710,27,Maximiliano González,Quilmes,yellow
8290707,41,Maximiliano Pérez,Olimpo de Bahía Blanca,yellow
8290707,86,Lucas Villarruel,Olimpo de Bahía Blanca,yellow
8290707,83,Iván Marcone,Lanús,yellow
8290720,25,Luciano Gómez,Banfield,yellow
8290720,74,Eric Remedi,Banfield,yellow
8290720,32,Iván Torres,Colón de Santa Fe,yellow
8290720,47,Adrián Bastía,Colón de Santa Fe,yellow
8290720,65,Lucas Ceballos,Colón de Santa Fe,yellow
8290718,10,Franco Lazzaroni,San Martín de San Juan,yellow
8290718,84,Jorge Luna,San Martín de San Juan,yellow
8290718,3,Sergio Vittor,Racing Club,yellow
8290706,68,Emanuel Brítez,Unión de Santa Fe,red
8290706,89,Rolando García,Unión de Santa Fe,yellow
8290706,31,Alan Alegre,Aldosivi,yellow
8290706,49,Pablo Lugüercio,Aldosivi,yellow
8290706,72,Franco Canever,Aldosivi,yellow
8290717,49,Gonzalo Bravo,Defensa y Justicia,yellow
8290717,58,Luis Jerez Silva,Defensa y Justicia,yellow
8290717,64,Tomás Cardona,Defensa y Justicia,yellow
8290717,75,Rafael Delgado,Defensa y Justicia,yellow
8290717,41,Fernando Belluschi,San Lorenzo,yellow
8290717,67,Franco Mussis,San Lorenzo,yellow
8290717,72,Bautista Merlini,San Lorenzo,yellow
8290709,15,Diego Rodríguez,Independiente,yellow
8290709,41,Cristian Rodríguez,Independiente,yellow
8290709,7,Pablo Alvarado,Godoy Cruz,yellow
8290709,39,Facundo Silva,Godoy Cruz,yellow
8290709,90,Marcelo Benítez,Godoy Cruz,yellow
8290711,31,Facundo Quignón,Newells Old Boys,yellow
8290711,38,Sebastián Prediger,Newells Old Boys,yellow
8290711,16,Kevin Itabel,Tigre,yellow
8290711,29,Diego Sosa,Tigre,yellow
8290711,77,Érik Godoy,Tigre,yellow
8290716,34,Blas Cáceres,Vélez Sarsfield,yellow
8290716,44,Cristian Nasuti,Vélez Sarsfield,yellow
8290716,70,Nicolás Tripichio,Vélez Sarsfield,yellow
8290716,13,Victor Salazar,Rosario Central,yellow
8290716,34,Germán Herrera,Rosario Central,yellow
8290716,39,Esteban Burgos,Rosario Central,yellow
8290716,45,Damián Musto,Rosario Central,yellow
8290716,51,Victor Salazar,Rosario Central,red
8290712,64,Santiago Ascacíbar,Estudiantes,yellow
8290712,83,Leandro González Pirez,Estudiantes,yellow
8290712,70,Kevin Mercado,Sarmiento de Junín,yellow
8290712,86,Leandro Díaz,Sarmiento de Junín,yellow
8290708,36,Carlos Tévez,Boca Juniors,red
8290708,36,Carlos Tévez,Boca Juniors,yellow
8290708,36,Renzo Saravia,Belgrano de Córdoba,yellow
8290708,45,Christian Lema,Belgrano de Córdoba,yellow
8290708,75,Federico Álvarez,Belgrano de Córdoba,yellow-red
8290708,87,Gastón Álvarez Suárez,Belgrano de Córdoba,yellow
8290708,89,Mario Bolatti,Belgrano de Córdoba,yellow
8290719,77,Pablo Guiñazú,Talleres de Córdoba,yellow-red
8290719,90,Fernando Godoy,Talleres de Córdoba,red
8290719,39,Camilo Mayada,River Plate,yellow
8290719,63,Andrés DAlessandro,River Plate,yellow
8290713,31,Franco Bellocq,Arsenal de Sarandí,yellow
8290713,52,Luciano Vella,Arsenal de Sarandí,yellow
8290713,74,Nery Leyes,Atlético Tucumán,yellow
8290714,44,Gabriel Gudiño,Atlético Rafaela,yellow
8290714,90,Mathías Abero,Atlético Rafaela,yellow
8290714,31,Marcos Figueroa,Temperley,yellow
8290714,58,Gastón Bojanich,Temperley,yellow
8290714,68,Claudio Vázquez,Temperley,yellow
8290714,87,Lucas Mancinelli,Temperley,yellow
8290722,27,Ismael Blanco,Colón de Santa Fe,yellow
8290722,60,Lucas Ceballos,Colón de Santa Fe,yellow
8290722,85,Adrián Bastía,Colón de Santa Fe,yellow
8290722,80,Carlos Quintana,Talleres de Córdoba,yellow-red
8290722,81,Javier Gandolfi,Talleres de Córdoba,yellow
8290735,34,Marcelo Herrera,Lanús,yellow
8290735,51,José Luis Gómez,Lanús,yellow
8290735,66,Maximiliano Velázquez,Lanús,yellow
8290735,90,Nicolás Pasquini,Lanús,yellow
8290735,25,Bruno Pittón,Unión de Santa Fe,yellow
8290735,60,Mauro Pittón,Unión de Santa Fe,yellow
8290725,10,Fausto Grillo,Vélez Sarsfield,yellow
8290725,56,Gonzalo Diaz,Vélez Sarsfield,yellow
8290725,77,Nicolás Tripichio,Vélez Sarsfield,yellow
8290725,90,Mariano Pavone,Vélez Sarsfield,yellow
8290726,59,Teófilo Gutiérrez,Rosario Central,yellow
8290726,77,Walter Montoya,Rosario Central,yellow-red
8290726,85,Paulo Ferrari,Rosario Central,yellow-red
8290726,25,Abel Masuero,Patronato de Paraná,yellow
8290726,61,Gonzalo Espinoza,Patronato de Paraná,red
8290726,80,Marcelo Guzmán,Patronato de Paraná,yellow
8290726,90,Fernando Telechea,Patronato de Paraná,yellow-red
8290721,45,Sebastian Penco,Aldosivi,yellow
8290721,72,Roberto Brum,Aldosivi,yellow
8290721,77,Alan Alegre,Aldosivi,yellow-red
8290721,86,Cristian Llama,Aldosivi,red
8290721,14,Emanuel Cecchini,Banfield,yellow
8290721,18,Eric Remedi,Banfield,yellow
8290721,26,Alexis Soto,Banfield,yellow
8290721,54,Carlos Matheu,Banfield,yellow
8290721,76,Santiago Silva,Banfield,yellow
8290732,17,Maximiliano González,Quilmes,yellow
8290732,59,Juan Sánchez Miño,Independiente,yellow
8290730,34,Kevin Mercado,Sarmiento de Junín,yellow
8290730,90,Walter Busse,Sarmiento de Junín,yellow
8290730,34,Sebastián Domínguez,Newells Old Boys,yellow
8290730,37,Néstor Moiraghi,Newells Old Boys,yellow
8290730,78,Germán Voboril,Newells Old Boys,yellow
8290730,88,Sebastián Prediger,Newells Old Boys,yellow
8290729,77,Leandro González,Atlético Tucumán,yellow
8290729,81,Javier Mendoza,Atlético Tucumán,yellow
8290729,30,Lucas Rodríguez,Estudiantes,yellow
8290729,79,Santiago Ascacíbar,Estudiantes,yellow
8290729,79,Juan Cavallaro,Estudiantes,yellow
8290728,30,Gastón Bojanich,Temperley,yellow
8290728,63,Gonzalo Escobar,Temperley,yellow
8290728,72,Claudio Corvalán,Arsenal de Sarandí,yellow
8290728,85,Jonathan Bottinelli,Arsenal de Sarandí,yellow
8290733,9,Pol Fernández,Godoy Cruz,yellow
8290733,77,Facundo Silva,Godoy Cruz,yellow
8290733,19,Frank Fabra,Boca Juniors,yellow
8290734,13,Federico Lértora,Belgrano de Córdoba,yellow
8290734,61,Esteban Espíndola López,Belgrano de Córdoba,yellow
8290734,76,Nahuel Luján,Belgrano de Córdoba,yellow
8290734,49,Ezequiel Parnisari,Olimpo de Bahía Blanca,yellow
8290734,78,Carlos Rodríguez,Olimpo de Bahía Blanca,yellow
8290734,84,Lucas Villarruel,Olimpo de Bahía Blanca,yellow
8290723,89,Jonatan Maidana,River Plate,yellow
8290723,69,Matías Fissore,San Martín de San Juan,yellow
8290723,69,Marcos Gelabert,San Martín de San Juan,yellow
8290724,35,Nicolás Sánchez,Racing Club,yellow
8290724,68,Ezequiel Videla,Racing Club,yellow
8290724,90,Óscar Romero,Racing Club,yellow
8290724,66,Tomás Pochettino,Defensa y Justicia,yellow
8290724,89,Tomás Cardona,Defensa y Justicia,yellow
8290724,90,Alexander Barboza,Defensa y Justicia,yellow
8290731,77,Alexis Castro,Tigre,yellow
8290731,48,Matías Fritzler,Huracán,yellow
8290731,89,Jerónimo Barrales,Huracán,yellow
8290727,88,Daniel Imperiale,Gimnasia de La Plata,yellow-red
8290727,10,Eros Medaglia,Atlético Rafaela,yellow
8290727,75,Santiago Paz,Atlético Rafaela,yellow
8290738,44,Cristian Villanueva,Olimpo de Bahía Blanca,yellow-red
8290738,8,Fabián Henríquez,Godoy Cruz,yellow
8290738,22,Gabriel Carabajal,Godoy Cruz,yellow
8290738,47,Marcelo Benítez,Godoy Cruz,yellow
8290738,66,Javier Correa,Godoy Cruz,yellow
8290738,90,Gastón Giménez,Godoy Cruz,yellow-red
8290742,13,Franco Sbuttoni,Atlético Tucumán,yellow
8290742,87,Bruno Bianchi,Atlético Tucumán,yellow
8290745,21,Walter Serrano,Atlético Rafaela,yellow
8290745,34,Mathías Abero,Atlético Rafaela,yellow
8290745,55,Lucas Pittinari,Atlético Rafaela,yellow
8290745,22,Sebastián Sosa,Rosario Central,yellow
8290745,45,Giovani Lo Celso,Rosario Central,yellow
8290745,69,Hernán Menosse,Rosario Central,yellow
8290747,35,Gonzalo Diaz,Vélez Sarsfield,yellow
8290747,85,Cristian Nasuti,Vélez Sarsfield,yellow
8290747,89,Mariano Pavone,Vélez Sarsfield,yellow
8290740,13,Carlos Luna,Tigre,yellow
8290740,23,Martín Galmarini,Tigre,yellow
8290740,45,Nelson Ibáñez,Tigre,yellow
8290740,58,Bruno Urribarri,Tigre,yellow
8290740,83,Gaspar Iñíguez,Tigre,yellow
8290741,37,Matías Fritzler,Huracán,yellow
8290741,46,Diego Mendoza,Huracán,yellow
8290741,90,Luca Sosa,Huracán,yellow
8290741,90,Hugo Nervo,Huracán,yellow
8290741,44,Lucas Pérez Godoy,Sarmiento de Junín,yellow
8290741,56,Hamilton Pereira,Sarmiento de Junín,yellow
8290741,71,Leandro Díaz,Sarmiento de Junín,yellow
8290741,72,Gonzalo Di Renzo,Sarmiento de Junín,yellow
8290741,74,Kevin Mercado,Sarmiento de Junín,yellow
8290743,39,Rodrigo Braña,Estudiantes,yellow
8290743,63,Jonathan Schunke,Estudiantes,yellow
8290743,9,Gonzalo Escobar,Temperley,yellow
8290743,35,Matías Sánchez,Temperley,yellow
8290743,56,Adrián Arregui,Temperley,yellow
8290743,74,Ignacio Boggino,Temperley,yellow
8290737,35,Nelson Acevedo,Unión de Santa Fe,yellow
8290737,37,Leonardo Sánchez,Unión de Santa Fe,yellow
8290737,63,Agustín Sandona,Unión de Santa Fe,yellow
8290737,69,Rolando García,Unión de Santa Fe,yellow
8290737,65,Esteban Espíndola López,Belgrano de Córdoba,yellow
8290737,82,Gastón Álvarez Suárez,Belgrano de Córdoba,yellow
8290750,30,Javier Gandolfi,Talleres de Córdoba,yellow
8290750,30,Santiago Silva,Banfield,yellow
8290750,72,Juan Cobo,Banfield,yellow
8290746,15,Lucas Márquez,Patronato de Paraná,yellow
8290746,26,Marcelo Guzmán,Patronato de Paraná,yellow
8290746,32,Gabriel Esparza,San Lorenzo,yellow
8290736,69,Alejandro Silva,Lanús,yellow
8290736,43,Federico León,Aldosivi,yellow
8290736,63,Ismael Quílez,Aldosivi,yellow
8290736,82,Franco Canever,Aldosivi,yellow
8290736,88,Matías Vega,Aldosivi,yellow
8290739,62,Fernando Tobio,Boca Juniors,yellow
8290739,40,Matias Sarulyte,Quilmes,yellow
8290739,45,Maximiliano González,Quilmes,yellow
8290748,60,Alexander Barboza,Defensa y Justicia,yellow
8290748,76,Ignacio Rivero,Defensa y Justicia,yellow
8290748,7,Jonatan Maidana,River Plate,yellow
8290748,51,Arturo Mina,River Plate,yellow
8290748,84,Gonzalo Martínez,River Plate,red
8290748,90,Leonardo Ponzio,River Plate,yellow
8290744,21,Luciano Vella,Arsenal de Sarandí,yellow
8290744,41,Gonzalo Bazán,Arsenal de Sarandí,yellow
8290744,85,Luciano Vella,Arsenal de Sarandí,yellow-red
8290744,37,Christian Ramos,Gimnasia de La Plata,yellow
8290744,77,Manuel Guanini,Gimnasia de La Plata,yellow
8290749,48,Mauricio Casierra,San Martín de San Juan,yellow
8290749,68,Maximiliano Lugo,San Martín de San Juan,yellow
8290749,90,Javier Capelli,San Martín de San Juan,yellow
8290749,61,Lucas Ceballos,Colón de Santa Fe,yellow
8290763,30,César Rigamonti,Quilmes,yellow
8290763,32,Juan Martínez Trejo,Quilmes,yellow
8290763,39,Nicolás Benegas,Quilmes,yellow
8290763,77,Hernán Da Campo,Quilmes,yellow
8290763,25,Emiliano Tellechea,Olimpo de Bahía Blanca,yellow
8290763,32,Carlos Rodríguez,Olimpo de Bahía Blanca,yellow
8290763,72,Jonathan Blanco,Olimpo de Bahía Blanca,yellow
8290764,18,Pol Fernández,Godoy Cruz,yellow
8290764,20,Maximiliano Correa,Godoy Cruz,yellow
8290764,80,Rodrigo Rey,Godoy Cruz,yellow
8290764,90,Jaime Ayoví,Godoy Cruz,yellow
8290764,90,Santiago García,Godoy Cruz,yellow
8290764,66,Lucas Algozino,Unión de Santa Fe,yellow
8290764,75,Mauro Pittón,Unión de Santa Fe,yellow
8290764,75,Nelson Acevedo,Unión de Santa Fe,yellow
8290757,43,Victor Salazar,Rosario Central,yellow
8290757,45,Giovani Lo Celso,Rosario Central,yellow
8290757,40,Jonathan Bottinelli,Arsenal de Sarandí,yellow-red
8290757,55,Salvador Sánchez,Arsenal de Sarandí,yellow
8290757,61,Leandro Marín,Arsenal de Sarandí,yellow
8290757,80,Gonzalo Bazán,Arsenal de Sarandí,red
8290751,18,Jonathan Galván,Aldosivi,yellow
8290751,31,Roberto Brum,Aldosivi,yellow
8290751,87,Matías Vega,Aldosivi,yellow
8290751,90,Neri Bandiera,Aldosivi,yellow
8290751,8,Javier Gandolfi,Talleres de Córdoba,yellow
8290751,90,Sebastián Palacios,Talleres de Córdoba,yellow
8290759,65,Adrián Arregui,Temperley,yellow
8290759,75,Lucas Mancinelli,Temperley,yellow
8290759,81,Gastón Aguirre,Temperley,yellow
8290759,60,Diego Mateo,Newells Old Boys,yellow
8290755,44,Leandro Grimi,Racing Club,yellow
