GameID,Player1Home,Player2Home,Player3Home,Player4Home,Player5Home,Player6Home,Player7Home,Player8Home,Player9Home,Player10Home,Player11Home,Player1Away,Player2Away,Player3Away,Player4Away,Player5Away,Player6Away,Player7Away,Player8Away,Player9Away,Player10Away,Player11Away,Bench1Home,Bench2Home,Bench3Home,Bench4Home,Bench5Home,Bench6Home,Bench7Home,Bench8Home,Bench9Home,Bench10Home,Bench11Home,Bench12Home,Bench1Away,Bench2Away,Bench3Away,Bench4Away,Bench5Away,Bench6Away,Bench7Away,Bench8Away,Bench9Away,Bench10Away,Bench11Away,Bench12Away
873875,Christian Gratzei,Nikola Vujadinović,Michael Madl,Martin Ehrenreich,Christian Klem,Manuel Weber,Haris Bukva,Darko Bodul,Jürgen Säumel,Imre Szabics,Richard Sukuta-Pasu,Alexander Walke,Christian Schwegler,Franz Schiemer,Andreas Ulmer,Martin Hinteregger,David Mendes da Silva,Jakob Jantscher,Stefan Ilsanker,Stefan Hierländer,Georg Teigl,Jonathan Soriano,Milan Dudić,Ferdinand Feldhofer,Johannes Focher,Leonhard Kaufmann,Christoph Kröpfl,Rubin Okotie,David Schloffer,None,None,None,None,None,Cristiano,Douglas Silva,Eddie Gustafsson,Christoph Leitgeb,Stefan Maierhofer,Ibrahim Sekagya,Gonzalo Zárate,None,None,None,None,None
873876,Lukas Königshofer,Mario Sonnleitner,Markus Katzer,Christopher Trimmel,Gerson,Stefan Kulovits,Steffen Hofmann,Christopher Drazan,Muhammed Ildiz,Terrence Boyd,Deni Alar,Szabolcs Sáfár,Marco Kofler,Martin Švejnoha,Thomas Bergmann,Tomáš Abrahám,Simon Piesinger,Alexander Hauser,Christoph Saurer,Christopher Wernitznig,Daniel Schütz,Marcelo Fernandes,Guido Burgstaller,Lukas Grozurek,Markus Heikkinen,Ján Novota,Harald Pichler,Thomas Prager,Thomas Schrammel,None,None,None,None,None,Dario Đaković,Markus Egger,Marco Köfler,Julius Perstaller,Marcel Schreter,Sascha Wörgetter,Andreas Kuen,None,None,None,None,None
873877,Thomas Borenitsch,Nedeljko Malić,Adnan Mravac,Alois Höller,Patrick Farkas,Martin Rodler,Michael Mörz,Manuel Seidl,Manuel Prietl,Ilčo Naumoski,Patrick Bürger,Jörg Siebenhandl,Thomas Kral,Michael Berger,Jiři Lenko,Matthias Maak,Peter Hlinka,Daniel Wolf,Stefan Rakowitz,Mario Pollhammer,Günter Friesenbichler,Dario Tadić,Markus Böcskör,Philipp Erhardt,Christian Gartner,Florin Lovin,Marvin Potzmann,Thorsten Röcher,Ronald Spuller,None,None,None,None,None,Christoph Freitag,Thomas Fröschl,Dominik Hofbauer,Mahmud Imamoglu,Daniel Offenbacher,Thomas Vollnhofer,Manuel Wallner,None,None,None,None,None
873879,Patrick Tischler,Richard Windbichler,Gernot Plassnegger,Daniel Drescher,Andreas Schrott,Patrik Ježek,Stefan Schwab,Marcel Sabitzer,Daniel Toth,Philipp Hosiner,Benjamin Sulimani,Thomas Gebauer,Andreas Schicker,Jan Marc Riegler,Thomas Reifeltshammer,Marcel Ziegl,Marco Meilinger,Thomas Hinum,Anel Hadžić,Mario Reiter,René Gartler,Nacho Rodríguez,Benjamin Freudenthaler,Andreas Leitner,Patrick Mevoungou,Issiaka Ouédraogo,Thorsten Schick,Lukas Thürauer,Patrick Wessely,None,None,None,None,None,Julian Baumgartner,Markus Grössinger,Guillem,Philipp Rensch,Wolfgang Schober,Emanuel Schreiner,Robert Žulj,None,None,None,None,None
873878,Christian Dobnik,Christian Thonhofer,Dario Baldauf,Nenad Jovanović,Michael Sollbauer,Manuel Kerhe,Michael Liendl,Jacobo,Michele Polverino,Christian Falk,Stephan Stückler,Heinz Lindner,Georg Margreitter,Manuel Ortlechner,Emir Dilaver,Markus Suttner,Dare Vršič,Florian Mader,Alexander Gorgon,James Holland,Roland Linz,Tomáš Jun,De Paula,Marco Knaller,Gernot Messner,Rivera,José Antonio Solano,Gernot Suppan,Mihret Topčagić,None,None,None,None,None,Ivan Kardum,Roman Kienast,Thomas Murg,Kaja Rogulj,Lukas Rotpuller,Tomas Šimkovič,Marko Stanković,None,None,None,None,None
873881,Jörg Siebenhandl,Thomas Kral,Dennis Mimm,Jiři Lenko,Matthias Maak,Peter Hlinka,Dominik Hofbauer,Daniel Offenbacher,Christoph Freitag,Mario Pollhammer,Thomas Fröschl,Lukas Königshofer,Mario Sonnleitner,Markus Katzer,Christopher Trimmel,Gerson,Stefan Kulovits,Steffen Hofmann,Christopher Drazan,Muhammed Ildiz,Terrence Boyd,Deni Alar,Michael Berger,Bernd Besenlehner,Günter Friesenbichler,Mahmud Imamoglu,Stefan Rakowitz,Dario Tadić,Thomas Vollnhofer,None,None,None,None,None,Lukas Grozurek,Markus Heikkinen,Ján Novota,Harald Pichler,Thomas Prager,Michael Schimpelsberger,Thomas Schrammel,None,None,None,None,None
873882,Alexander Walke,Christian Schwegler,Franz Schiemer,Andreas Ulmer,Ibrahim Sekagya,David Mendes da Silva,Jakob Jantscher,Stefan Hierländer,Christoph Leitgeb,Georg Teigl,Jonathan Soriano,Thomas Borenitsch,Nedeljko Malić,Adnan Mravac,Patrick Farkas,Martin Rodler,Michael Mörz,Manuel Seidl,Manuel Prietl,Florin Lovin,Ilčo Naumoski,Patrick Bürger,Cristiano,Douglas Silva,Eddie Gustafsson,Martin Hinteregger,Florian Klein,Stefan Maierhofer,Gonzalo Zárate,None,None,None,None,None,Markus Böcskör,Christian Gartner,Alois Höller,Marvin Potzmann,Lukas Rath,Thorsten Röcher,Ronald Spuller,None,None,None,None,None
873883,Heinz Lindner,Georg Margreitter,Manuel Ortlechner,Emir Dilaver,Markus Suttner,Dare Vršič,Florian Mader,Alexander Gorgon,James Holland,Roland Linz,Tomáš Jun,Christian Gratzei,Nikola Vujadinović,Michael Madl,Christian Klem,Manuel Weber,Darko Bodul,Leonhard Kaufmann,Jürgen Säumel,Christoph Kröpfl,Richard Sukuta-Pasu,Rubin Okotie,Ivan Kardum,Roman Kienast,Thomas Murg,Kaja Rogulj,Lukas Rotpuller,Tomas Šimkovič,Marko Stanković,None,None,None,None,None,Haris Bukva,Serkan Ciftci,Milan Dudić,Martin Ehrenreich,Johannes Focher,Matthias Koch,David Schloffer,None,None,None,None,None
873884,Szabolcs Sáfár,Dario Đaković,Martin Švejnoha,Thomas Bergmann,Simon Piesinger,Alexander Hauser,Christoph Saurer,Christopher Wernitznig,Daniel Schütz,Marcelo Fernandes,Marcel Schreter,Patrick Tischler,Gernot Plassnegger,Daniel Drescher,Andreas Schrott,Thomas Weber,Patrik Ježek,Bernhard Schachner,Patrick Mevoungou,Marcel Sabitzer,Philipp Hosiner,Benjamin Sulimani,Tomáš Abrahám,Markus Egger,Marco Köfler,Andreas Kuen,Merino,Julius Perstaller,Sascha Wörgetter,None,None,None,None,None,Andreas Leitner,Issiaka Ouédraogo,Peter Pöllhuber,Thorsten Schick,Stefan Schwab,René Seebacher,Lukas Thürauer,None,None,None,None,None
873880,Thomas Gebauer,Andreas Schicker,Jan Marc Riegler,Thomas Reifeltshammer,Markus Grössinger,Marco Meilinger,Thomas Hinum,Anel Hadžić,Robert Žulj,Mario Reiter,Guillem,Christian Dobnik,Dario Baldauf,Nenad Jovanović,Michael Sollbauer,José Antonio Solano,Manuel Kerhe,Michael Liendl,Jacobo,Michele Polverino,Rivera,Stephan Stückler,Julian Baumgartner,Thomas Burghuber,Iván Carril,Ivan Lučić,Philipp Rensch,Emanuel Schreiner,Marcel Ziegl,None,None,None,None,None,De Paula,Christian Falk,Marco Knaller,Gernot Messner,Gernot Suppan,Christian Thonhofer,Mihret Topčagić,None,None,None,None,None
