GameID,Player1Home,Player2Home,Player3Home,Player4Home,Player5Home,Player6Home,Player7Home,Player8Home,Player9Home,Player10Home,Player11Home,Player1Away,Player2Away,Player3Away,Player4Away,Player5Away,Player6Away,Player7Away,Player8Away,Player9Away,Player10Away,Player11Away,Bench1Home,Bench2Home,Bench3Home,Bench4Home,Bench5Home,Bench6Home,Bench7Home,Bench8Home,Bench9Home,Bench10Home,Bench11Home,Bench12Home,Bench1Away,Bench2Away,Bench3Away,Bench4Away,Bench5Away,Bench6Away,Bench7Away,Bench8Away,Bench9Away,Bench10Away,Bench11Away,Bench12Away
8341375,Khadim NDiaye,Serigne Mbodj,Zargo Touré,Saliou Ciss,Cheikh NDoye,Momo Diamé,Pape Diop,Papa NDiaye,Ismaïla Sarr,Moussa Sow,Moussa Konaté,Malik Asselah,Aïssa Mandi,Faouzi Ghoulam,Liassine Cadamuro,Rabie Meftah,Riyad Mahrez,Nabil Bentaleb,Yacine Brahimi,Adlène Guédioura,Sofiane Hanni,Islam Slimani,Abdoulaye Diallo,Famara Diédhiou,Mame Diouf,Lamine Gassama,Idrissa Gueye,Keita Baldé,Kalidou Koulibaly,Cheikhou Kouyaté,Cheikh MBengue,Sadio Mané,Henri Saivet,Pape Ndiaye,Mehdi Abeid,Hicham Belkaroui,Mokhtar Belkhiter,Ismaël Bennacer,Ramy Bensebaini,Baghdad Bounedjah,Mohamed Bourdin-Benyahia,Rachid Ghezzal,Raïs MBolhi,Djamel Mesbah,Chamseddine Rahmani,El Arbi Soudani
8341376,Tatenda Mkuruva,Costa Nhamoinesu,Hardlife Zvirekwi,Elisha Muroiwa,Onismor Bhasera,Danny Phiri,Willard Katsande,Marvelous Nakamba,Khama Billiat,Nyasha Mushekwi,Knowledge Musona,Rami Jeridi,Syam Ben Youssef,Aymen Abdennour,Ali Maâloul,Hamdi Nagguez,Youssef Msakni,Ferjani Sassi,Mohamed Ben Amor,Wahbi Khazri,Taha Yassine Khenissi,Naïm Sliti,Bernard Donovan,Matthew Rusike,Evans Rusike,Kudakwashe Mahachi,Tendai Ndoro,Bruce Kangwa,Cuthbert Malajila,Teenage Hadebe,Lawrence Mhlanga,Tino Kadewere,Oscar Machapa,Takabva Mawaya,Zied Boughattas,Slimène Kchouk,Chamseddine Dhaouadi,Hamza Lahmar,Ahmed Akaïchi,Larry Azouni,Hamza Mathlouthi,Ahmed Khalil,Saber Khalifa,Mohamed Ali Yaâkoubi,Moez Ben Chérifia,None
8341377,Sylvain Gbohouo,Wilfried Kanon,Serge Aurier,Adama Traoré,Eric Bailly,Jean Michaël Seri,Franck Kessié,Serey Dié,Salomon Kalou,Wilfried Zaha,Jonathan Kodjia,Kossi Agassa,Sadat Ouro-Akoriko,Dakonam Djené,Mathieu Dossevi,Floyd Ayité,Alaixys Romao,Lalawelé Atakora,Kodjo Laba,Emmanuel Adebayor,Serge Gakpé,Ihlas Bebou,Mandé Sayouba,Serge NGuessan,Lamine Koné,Mamadou Bagayoko,Victorien Angban,Cheick Doukouré,Wilfried Bony,Giovanni Sio,Nicolas Pépé,Max Gradel,Simon Deli,Badra Ali Sangaré,Cedric Mensah,Koffi Atchou,Hakim Ouro-Sama,Serge Akakpo,Abdoul Mamah,Komlan Agbegniadan,Vincent Bossou,Maklibè Kouloum,Razak Boukari,Prince Segbefia,Akoete Eninful,Baba Tchagouni
8341378,Ley Matampi,Issama Mpeko,Marcel Tisserand,Gabriel Zakuani,Bopé Bokadi,Chancel Mbemba,Fabrice NSakala,Rémi Mulumba,Junior Kabananga,Cédric Bakambu,Ndombe Mubele,Munir Mohamedi,Hamza Mendyl,Manuel Da Costa,Medhi Benatia,Romain Saïss,Karim El Ahmadi,Mbark Boussoufa,Omar El Kaddouri,Nabil Dirar,Mehdi Carcela-González,Aziz Bouhaddouz,Jordan Ikoko,Jordan Botaka,Jonathan Bolingi,Jeremy Bokila,Youssuf Mulumbu,Paul Mpoku,Dieumerci Mbokani,Neeskens Kebano,Joyce Lomalisa,Nicaise Kudimbana,Jacques Maghoma,Joël Kiassumbua,Yassine Bounou,Fouad Chafik,Youssef En-Nesyri,Youssef El-Arabi,Fayçal Fajr,Khalid Boutaïb,Youssef Aït Bennasser,Amine Atouchi,Mounir Obbadi,Yassine El Kharroubi,Rachid Alioui,Faycal Rherras
8341379,Sylvain Gbohouo,Wilfried Kanon,Serge Aurier,Adama Traoré,Eric Bailly,Cheick Doukouré,Franck Kessié,Max Gradel,Serey Dié,Wilfried Zaha,Wilfried Bony,Ley Matampi,Issama Mpeko,Jordan Ikoko,Marcel Tisserand,Bopé Bokadi,Chancel Mbemba,Neeskens Kebano,Jacques Maghoma,Junior Kabananga,Dieumerci Mbokani,Ndombe Mubele,Mandé Sayouba,Serge NGuessan,Lamine Koné,Mamadou Bagayoko,Victorien Angban,Salomon Kalou,Giovanni Sio,Nicolas Pépé,Simon Deli,Jonathan Kodjia,Badra Ali Sangaré,Jean Michaël Seri,Fabrice NSakala,Youssuf Mulumbu,Paul Mpoku,Jordan Botaka,Jonathan Bolingi,Joyce Lomalisa,Gabriel Zakuani,Rémi Mulumba,Nicaise Kudimbana,Cédric Bakambu,Jeremy Bokila,Joël Kiassumbua
8341380,Munir Mohamedi,Hamza Mendyl,Manuel Da Costa,Medhi Benatia,Romain Saïss,Karim El Ahmadi,Fayçal Fajr,Mbark Boussoufa,Omar El Kaddouri,Nabil Dirar,Aziz Bouhaddouz,Kossi Agassa,Sadat Ouro-Akoriko,Dakonam Djené,Mathieu Dossevi,Floyd Ayité,Alaixys Romao,Lalawelé Atakora,Kodjo Laba,Emmanuel Adebayor,Serge Gakpé,Ihlas Bebou,Youssef Aït Bennasser,Rachid Alioui,Amine Atouchi,Yassine Bounou,Khalid Boutaïb,Mehdi Carcela-González,Fouad Chafik,Yassine El Kharroubi,Youssef El-Arabi,Youssef En-Nesyri,Mounir Obbadi,Faycal Rherras,Komlan Agbegniadan,Serge Akakpo,Koffi Atchou,Vincent Bossou,Razak Boukari,Akoete Eninful,Maklibè Kouloum,Abdoul Mamah,Cedric Mensah,Hakim Ouro-Sama,Prince Segbefia,Baba Tchagouni
8341381,Munir Mohamedi,Hamza Mendyl,Manuel Da Costa,Medhi Benatia,Romain Saïss,Karim El Ahmadi,Fayçal Fajr,Mbark Boussoufa,Nabil Dirar,Youssef En-Nesyri,Aziz Bouhaddouz,Sylvain Gbohouo,Wilfried Kanon,Serge Aurier,Simon Deli,Eric Bailly,Cheick Doukouré,Franck Kessié,Serey Dié,Salomon Kalou,Wilfried Zaha,Wilfried Bony,Youssef Aït Bennasser,Rachid Alioui,Amine Atouchi,Yassine Bounou,Khalid Boutaïb,Mehdi Carcela-González,Fouad Chafik,Omar El Kaddouri,Yassine El Kharroubi,Youssef El-Arabi,Mounir Obbadi,Faycal Rherras,Victorien Angban,Mamadou Bagayoko,Max Gradel,Jonathan Kodjia,Lamine Koné,Serge NGuessan,Nicolas Pépé,Badra Ali Sangaré,Mandé Sayouba,Jean Michaël Seri,Giovanni Sio,Adama Traoré
8341382,Baba Tchagouni,Serge Akakpo,Sadat Ouro-Akoriko,Dakonam Djené,Mathieu Dossevi,Floyd Ayité,Razak Boukari,Lalawelé Atakora,Emmanuel Adebayor,Serge Gakpé,Ihlas Bebou,Ley Matampi,Issama Mpeko,Marcel Tisserand,Joyce Lomalisa,Bopé Bokadi,Chancel Mbemba,Youssuf Mulumbu,Neeskens Kebano,Junior Kabananga,Jonathan Bolingi,Ndombe Mubele,Cedric Mensah,Koffi Atchou,Hakim Ouro-Sama,Abdoul Mamah,Komlan Agbegniadan,Vincent Bossou,Maklibè Kouloum,Prince Segbefia,Alaixys Romao,Kossi Agassa,Kodjo Laba,Akoete Eninful,Fabrice NSakala,Jordan Ikoko,Paul Mpoku,Dieumerci Mbokani,Jordan Botaka,Gabriel Zakuani,Rémi Mulumba,Nicaise Kudimbana,Cédric Bakambu,Jeremy Bokila,Jacques Maghoma,Joël Kiassumbua
8341383,Razak Brimah,Abdul Rahman Baba,Daniel Amartey,John Boye,Harrison Afful,Thomas Partey,Christian Atsu,Mubarak Wakaso,Asamoah Gyan,Jordan Ayew,André Ayew,Denis Onyango,Joseph Ochaya,Isaac Isinde,Denis Iguma,Geoffrey Kizito,Tony Mawejje,Luwagga Kizito,Geoffrey Massa,Hassan Wasswa,Micheal Azira,Farouk Miya,Frank Acheampong,Afriyie Acquah,Emmanuel Agyemang-Badu,Ebenezer Assifuah,Fatawu Dauda,Edwin Gyimah,Jonathan Mensah,Ebenezer Ofori,Richard Ofori,Bernard Tekpetey,Samuel Tetteh,Andy Yiadom,Timothy Awany,Shafik Batambuze,Robert Odongkara,Moses Oloya,Yunus Sentamu,Muhammad Shaban,Geoffrey Sserunkuma,Nico Wadada,Godfrey Walusimbi,Jamal Magoola,None,None
8341384,Oumar Sissoko,Hamari Traoré,Salif Coulibaly,Molla Wagué,Ousmane Coulibaly,Lassana Coulibaly,Yacouba Sylla,Bakary Sako,Sambou Yatabaré,Mamoutou NDiaye,Moussa Marega,Ahmed El Shenawy,Ali Gabr,Ahmed Hegazy,Ahmed Fathy,Tarek Hamed,Mohamed Salah,Mohamed Abdel-Shafy,Mohamed Elneny,Abdulla El Said,Trezeguet,Marwan Mohsen,Yves Bissouma,Djigui Diarra,Moussa Doumbia,Mohamed Konaté,Youssouf Koné,Mahamadou NDiaye,Samba Sow,Charles Traoré,Mustapha Yatabaré,Kalifa Coulibaly,Soumbeïla Diakité,Adama Traoré,Ahmed Elmohamady,Ahmed Dowidar,Sherif Ekramy,Essam El Hadary,Omar Gaber,Karim Hafez,Ahmed Hassan,Kahraba,Ibrahim Salah,Saad Samir,Ramadan Sobhi,Amr Warda
8341385,Razak Brimah,Daniel Amartey,John Boye,Harrison Afful,Thomas Partey,Christian Atsu,Mubarak Wakaso,Asamoah Gyan,Jordan Ayew,André Ayew,Frank Acheampong,Oumar Sissoko,Hamari Traoré,Salif Coulibaly,Molla Wagué,Ousmane Coulibaly,Yacouba Sylla,Bakary Sako,Sambou Yatabaré,Mamoutou NDiaye,Mustapha Yatabaré,Moussa Marega,Afriyie Acquah,Emmanuel Agyemang-Badu,Ebenezer Assifuah,Fatawu Dauda,Edwin Gyimah,Jonathan Mensah,Ebenezer Ofori,Richard Ofori,Bernard Tekpetey,Samuel Tetteh,Andy Yiadom,None,Yves Bissouma,Kalifa Coulibaly,Lassana Coulibaly,Soumbeïla Diakité,Moussa Doumbia,Mohamed Konaté,Youssouf Koné,Mahamadou NDiaye,Samba Sow,Adama Traoré,Charles Traoré,None
8341386,Essam El Hadary,Ali Gabr,Ahmed Hegazy,Ahmed Fathy,Tarek Hamed,Mohamed Salah,Mohamed Abdel-Shafy,Mohamed Elneny,Trezeguet,Ramadan Sobhi,Marwan Mohsen,Denis Onyango,Joseph Ochaya,Murshid Jjuko,Denis Iguma,Godfrey Walusimbi,Geoffrey Kizito,Tony Mawejje,Khalid Aucho,Geoffrey Massa,Hassan Wasswa,Farouk Miya,Ahmed Elmohamady,Ahmed Dowidar,Sherif Ekramy,Abdulla El Said,Ahmed El Shenawy,Omar Gaber,Karim Hafez,Ahmed Hassan,Kahraba,Ibrahim Salah,Saad Samir,Amr Warda,Timothy Awany,Micheal Azira,Shafik Batambuze,Isaac Isinde,Luwagga Kizito,Jamal Magoola,Robert Odongkara,Moses Oloya,Yunus Sentamu,Muhammad Shaban,Geoffrey Sserunkuma,Nico Wadada
8341387,Essam El Hadary,Ali Gabr,Ahmed Elmohamady,Ahmed Hegazy,Ahmed Fathy,Tarek Hamed,Mohamed Salah,Mohamed Elneny,Abdulla El Said,Trezeguet,Marwan Mohsen,Razak Brimah,Andy Yiadom,Jonathan Mensah,Daniel Amartey,John Boye,Harrison Afful,Christian Atsu,Asamoah Gyan,Emmanuel Agyemang-Badu,André Ayew,Samuel Tetteh,Mohamed Abdel-Shafy,Ahmed Dowidar,Sherif Ekramy,Ahmed El Shenawy,Omar Gaber,Karim Hafez,Ahmed Hassan,Kahraba,Ibrahim Salah,Saad Samir,Ramadan Sobhi,Amr Warda,Frank Acheampong,Afriyie Acquah,Jordan Ayew,Fatawu Dauda,Edwin Gyimah,Ebenezer Ofori,Richard Ofori,Thomas Partey,Bernard Tekpetey,Mubarak Wakaso,Ebenezer Assifuah,None
8341388,Robert Odongkara,Joseph Ochaya,Murshid Jjuko,Denis Iguma,Godfrey Walusimbi,Geoffrey Kizito,Khalid Aucho,Luwagga Kizito,Hassan Wasswa,Moses Oloya,Farouk Miya,Oumar Sissoko,Hamari Traoré,Molla Wagué,Mahamadou NDiaye,Ousmane Coulibaly,Lassana Coulibaly,Yacouba Sylla,Moussa Doumbia,Mamoutou NDiaye,Yves Bissouma,Moussa Marega,Timothy Awany,Micheal Azira,Shafik Batambuze,Isaac Isinde,Jamal Magoola,Geoffrey Massa,Tony Mawejje,Denis Onyango,Yunus Sentamu,Muhammad Shaban,Geoffrey Sserunkuma,Nico Wadada,Kalifa Coulibaly,Salif Coulibaly,Soumbeïla Diakité,Djigui Diarra,Mohamed Konaté,Youssouf Koné,Bakary Sako,Samba Sow,Adama Traoré,Charles Traoré,Mustapha Yatabaré,Sambou Yatabaré
8343525,Kouakou Koffi,Steeve Yago,Bakary Koné,Issoufou Dayo,Yacouba Coulibaly,Abdou Traoré,Charles Kaboré,Cyrille Bayala,Blati Touré,Préjuce Nakoulma,Bertrand Traoré,Aymen Mathlouthi,Syam Ben Youssef,Aymen Abdennour,Mohamed Ali Yaâkoubi,Hamdi Nagguez,Youssef Msakni,Ferjani Sassi,Mohamed Ben Amor,Wahbi Khazri,Taha Yassine Khenissi,Naïm Sliti,Aristide Bancé,Banou Diawara,Adama Guira,Souleymane Koanda,Patrick Malo,Issouf Paro,Germain Sanou,Bakary Saré,Adama Sawadogo,Alain Traoré,None,None,Ahmed Akaïchi,Larry Azouni,Moez Ben Chérifia,Zied Boughattas,Chamseddine Dhaouadi,Rami Jeridi,Slimène Kchouk,Saber Khalifa,Ahmed Khalil,Hamza Lahmar,Ali Maâloul,Hamza Mathlouthi
8343526,Abdoulaye Diallo,Kalidou Koulibaly,Serigne Mbodj,Cheikh MBengue,Lamine Gassama,Idrissa Gueye,Cheikhou Kouyaté,Henri Saivet,Mame Diouf,Sadio Mané,Keita Baldé,Fabrice Ondoa,Adolphe Teikeu,Michael Ngadeu-Ngadjui,Ambroise Oyongo,Collins Fai,Christian Bassogog,Sébastien Siani,Arnaud Djoum,Benjamin Moukandjo,Robert Tambe,Karl Toko Ekambi,Saliou Ciss,Momo Diamé,Famara Diédhiou,Pape Diop,Moussa Konaté,Khadim NDiaye,Papa NDiaye,Cheikh NDoye,Pape Ndiaye,Ismaïla Sarr,Moussa Sow,Zargo Touré,Vincent Aboubakar,Georges Bokwé,Frank Boya,Mohammed Djetei,Jules Goda,Ernest Mabouka,Georges Mandjeck,Clinton NJie,Nicolas NKoulou,Joseph Ngwem II,Edgar Salli,Jacques Zoua
8343527,Ley Matampi,Issama Mpeko,Marcel Tisserand,Joyce Lomalisa,Bopé Bokadi,Chancel Mbemba,Paul Mpoku,Rémi Mulumba,Junior Kabananga,Dieumerci Mbokani,Ndombe Mubele,Razak Brimah,Daniel Amartey,John Boye,Harrison Afful,Thomas Partey,Afriyie Acquah,Christian Atsu,Mubarak Wakaso,Jordan Ayew,André Ayew,Frank Acheampong,Cédric Bakambu,Jeremy Bokila,Jonathan Bolingi,Jordan Botaka,Neeskens Kebano,Joël Kiassumbua,Nicaise Kudimbana,Youssuf Mulumbu,Fabrice NSakala,None,None,None,Emmanuel Agyemang-Badu,Fatawu Dauda,Asamoah Gyan,Edwin Gyimah,Jonathan Mensah,Ebenezer Ofori,Richard Ofori,Bernard Tekpetey,Samuel Tetteh,Andy Yiadom,None,None
8343528,Essam El Hadary,Ali Gabr,Ahmed Elmohamady,Ahmed Hegazy,Ahmed Fathy,Karim Hafez,Tarek Hamed,Mohamed Salah,Abdulla El Said,Trezeguet,Marwan Mohsen,Munir Mohamedi,Hamza Mendyl,Manuel Da Costa,Medhi Benatia,Romain Saïss,Karim El Ahmadi,Fayçal Fajr,Mbark Boussoufa,Nabil Dirar,Youssef En-Nesyri,Aziz Bouhaddouz,Mohamed Abdel-Shafy,Ahmed Dowidar,Sherif Ekramy,Ahmed El Shenawy,Mohamed Elneny,Omar Gaber,Ahmed Hassan,Kahraba,Ibrahim Salah,Saad Samir,Ramadan Sobhi,Amr Warda,Youssef Aït Bennasser,Rachid Alioui,Amine Atouchi,Yassine Bounou,Mehdi Carcela-González,Fouad Chafik,Omar El Kaddouri,Yassine El Kharroubi,Youssef El-Arabi,Mounir Obbadi,Faycal Rherras,None
8343529,Kouakou Koffi,Steeve Yago,Bakary Koné,Issoufou Dayo,Yacouba Coulibaly,Abdou Traoré,Charles Kaboré,Blati Touré,Préjuce Nakoulma,Aristide Bancé,Bertrand Traoré,Essam El Hadary,Ali Gabr,Ahmed Elmohamady,Ahmed Hegazy,Ahmed Fathy,Ibrahim Salah,Tarek Hamed,Mohamed Salah,Abdulla El Said,Trezeguet,Kahraba,Cyrille Bayala,Banou Diawara,Adama Guira,Souleymane Koanda,Patrick Malo,Issouf Paro,Jonathan Pitroipa,Germain Sanou,Bakary Saré,Adama Sawadogo,Alain Traoré,Jonathan Zongo,Mohamed Abdel-Shafy,Ahmed Dowidar,Sherif Ekramy,Ahmed El Shenawy,Mohamed Elneny,Omar Gaber,Karim Hafez,Marwan Mohsen,Saad Samir,Ramadan Sobhi,Amr Warda,Ahmed Hassan
8343530,Fabrice Ondoa,Adolphe Teikeu,Michael Ngadeu-Ngadjui,Ambroise Oyongo,Collins Fai,Christian Bassogog,Sébastien Siani,Arnaud Djoum,Benjamin Moukandjo,Jacques Zoua,Robert Tambe,Razak Brimah,Daniel Amartey,John Boye,Harrison Afful,Thomas Partey,Afriyie Acquah,Christian Atsu,Mubarak Wakaso,Jordan Ayew,André Ayew,Frank Acheampong,Vincent Aboubakar,Georges Bokwé,Frank Boya,Mohammed Djetei,Jules Goda,Ernest Mabouka,Georges Mandjeck,Clinton NJie,Nicolas NKoulou,Joseph Ngwem II,Edgar Salli,Karl Toko Ekambi,Emmanuel Agyemang-Badu,Ebenezer Assifuah,Abdul Rahman Baba,Fatawu Dauda,Asamoah Gyan,Edwin Gyimah,Jonathan Mensah,Ebenezer Ofori,Richard Ofori,Bernard Tekpetey,Samuel Tetteh,Andy Yiadom
