1375740000.0,15583,21578,20245,2505,21529,14608,20914,1688,21263,22342,6572,6701,11230,21863,9380,18887,5916,7867,18700,1627,4081,9016,976,178,2
1375826400.0,21357,7282,3175,4812,19794,4098,18227,3955,1826,16244,16515,13176,439,5807,2125,11500,6456,14542,4717,60,20184,10061,720,873,1
1375740000.0,18406,6650,2969,17512,5248,16766,20801,3810,19858,12863,3616,15481,10600,18751,2461,19335,16523,20343,16643,4007,143,7261,281,591,1
1375740000.0,20687,19200,13558,1561,17755,730,7723,10266,18727,12055,21151,12674,6944,8315,19329,19087,16650,2789,6034,21525,20739,13886,136,612,1
1375826400.0,7613,2517,19281,8707,6979,17430,5201,9304,19430,16892,8068,1117,12534,9921,1573,6654,17502,15616,15601,21905,19963,14098,772,198,1
1375740000.0,2089,20273,22553,13678,15195,4553,17608,11121,17143,11608,19387,1721,5674,21892,8035,8716,14986,20928,12326,2299,359,20392,810,885,1
1375740000.0,5951,12860,3173,6016,727,3104,16543,18018,8617,20764,276,14876,6561,2067,16293,820,19556,17267,9517,20079,17578,3943,275,100,1
1375740000.0,8152,10711,18555,10281,15637,11197,1465,10033,12240,18530,21744,14185,16906,15540,6899,16808,17757,15933,19686,18899,89,11148,207,438,2
1375740000.0,13906,9954,8713,14777,15831,443,7923,12033,11241,21463,11745,13919,20417,15070,15851,13460,9846,21343,6091,19662,1133,11516,988,485,2
1375740000.0,18055,22380,20749,7407,20968,16086,15925,20496,6237,14407,666,13182,6307,17808,1614,15573,9480,4286,3689,22053,15238,3051,90,378,1
1375740000.0,18025,11897,1220,9056,4600,18882,20556,15744,20205,20893,113,17985,5954,15574,16266,3747,16027,13759,1152,7168,4486,8870,405,783,2
1375740000.0,18528,12704,16721,20511,17209,19593,15417,4918,13065,9748,19676,21741,5216,5943,3088,3643,6635,5210,21737,7058,3089,18037,725,68,1
1375740000.0,18978,9053,8044,18138,7648,17268,9009,15365,5961,8737,11377,2577,9656,4361,4761,18221,9002,11798,7323,22124,8244,7247,457,189,2
1375740000.0,17377,20800,20097,10572,15625,5799,20248,551,16695,16190,18813,15353,15199,6678,2082,3616,6513,17549,13580,13171,15922,10233,404,32,1
1375740000.0,5604,16109,19705,11262,4299,18002,15082,2585,19582,4646,3258,2874,3708,15186,5213,3944,6120,18885,17257,20981,18801,6066,453,398,2
1375740000.0,7944,10197,10324,725,21678,22341,5218,18407,1879,8690,4357,7254,8950,7926,10505,20913,3079,15849,13078,12684,13080,13337,351,928,1
1375740000.0,22154,11513,18587,21791,16989,5517,12081,9731,13570,13728,22503,15229,19673,20994,6952,17824,11935,22221,7610,11926,76,21447,430,132,1
1375740000.0,20909,18287,11101,11352,16773,21172,11810,19577,7321,12996,5200,3071,19807,19296,4012,19665,22402,16461,22551,7259,18385,10708,31,389,1
1375740000.0,8010,13705,7176,825,2527,7526,6844,21344,9879,10530,4881,9601,11727,13930,9602,14076,2583,283,19424,5326,11942,3230,763,447,1
1375740000.0,19241,7116,18522,18027,17653,3210,16522,8810,4492,2316,8695,4212,16067,13848,13134,19321,8269,22599,18445,7755,5833,18021,836,971,1
1375740000.0,20315,754,21570,16044,1863,3651,12254,8754,10134,3517,13486,2438,12181,7901,16957,17517,1215,5458,5397,19238,12396,13934,341,580,2
1375740000.0,17307,3199,15287,12513,10400,9852,12868,22564,8267,19516,14866,3793,9690,6744,14922,16417,15304,21348,19221,19042,8609,1178,653,792,2
1375740000.0,3112,4033,4766,17955,12420,6994,7908,4214,5254,19491,2704,13227,22506,16436,2979,14543,19445,16225,10046,21173,1952,1017,25,399,1
1375740000.0,18919,5560,8078,8089,12671,10683,19368,2951,7013,8687,9465,13585,18045,1732,9430,9683,2135,13800,10026,19283,17382,14930,258,407,2
1375740000.0,19253,86,2661,20372,8755,20366,9173,4206,22546,9525,4383,20830,20455,19128,9026,12864,8447,12631,22015,14371,98,5613,477,952,2
1375740000.0,16597,19251,1383,22627,1502,21844,10985,20661,7835,20637,21761,13222,3054,7177,13408,1911,580,19693,522,20647,7375,9518,913,927,2
1400882400.0,16127,17351,3162,10386,5996,14395,9705,1258,16165,19840,11396,5473,15221,6466,6872,5493,16038,14348,8779,3789,1208,14563,313,52,1
1377640800.0,21688,412,22627,2297,21844,18346,20661,3683,20637,12282,7177,20454,1794,12314,1911,10838,19693,20180,20647,7526,7979,15721,408,913,2
1377640800.0,19640,5951,20536,3173,1103,727,3510,16543,10811,8617,790,276,7797,6561,1769,12374,14584,16293,19748,19556,18733,17578,100,698,1
1377554400.0,6604,22492,5678,21061,12525,21604,17344,19570,8952,18480,20207,10794,2338,7283,12349,18014,2487,14027,9412,21147,8832,4355,462,276,2
1377554400.0,15290,7726,14777,13600,14129,18889,12033,22166,21463,16763,4333,16620,5994,11205,5814,21325,21343,10848,19662,16956,11516,3418,170,988,1
1377554400.0,3640,3771,9672,5087,10027,3318,1200,7698,19995,18708,7974,2701,18308,16809,6453,5686,8751,7300,21459,17110,6165,7309,394,242,1
1377554400.0,6876,9038,5247,9598,20320,20751,13841,6446,6115,9285,1673,15349,14194,18498,9935,13539,6508,20294,11844,20066,110,19274,342,909,2
1377554400.0,21357,20575,8772,20885,3175,20893,18584,11924,8643,18105,18227,17441,1826,3747,439,13759,2125,15977,6456,3486,20428,8870,405,873,2
1377554400.0,21578,18528,2505,16721,14608,17209,1688,15417,22342,13065,21541,19676,6701,5216,7867,122,19670,6635,506,16589,9016,19240,68,976,1
1377554400.0,21689,7613,14380,18959,1475,19281,6411,5201,1557,11264,4049,8679,21820,10092,715,5012,14888,15601,11025,19963,1053,16979,198,497,2
1377640800.0,10754,9027,16834,2527,1791,6844,7343,13941,15003,13584,17775,6764,11591,18790,4103,21190,11281,20337,12235,20521,3092,19424,447,638,1
1377554400.0,2089,17377,22553,20097,15195,20861,17143,13409,19387,15625,5674,20248,8035,19657,14986,15199,14031,4422,12326,15818,359,15922,32,885,1
1377554400.0,3112,813,4766,20398,7908,3750,5254,10417,9308,4866,22506,7044,2979,12552,12560,10136,19445,17967,10046,3736,1952,3103,480,399,2
1377554400.0,527,7556,9953,19628,19560,13466,5846,2059,5203,22042,20484,13401,17241,13715,5181,22309,20494,4363,468,20386,7948,20204,925,376,1
1377640800.0,18406,21035,2969,2268,5248,5816,20801,3081,19858,22011,3616,8040,1637,7913,10600,7409,2461,17631,16643,17922,143,16356,828,591,2
1377554400.0,1900,13011,13572,5027,4338,4796,231,7263,21974,16541,2766,15069,16335,16142,15496,22649,14231,19509,3424,16452,18852,2756,510,219,1
1377640800.0,20687,7944,13558,10324,1429,21678,16336,5218,17755,1879,21773,1666,6853,4357,11285,8950,6034,11697,2882,3079,20739,21502,928,612,1
1377554400.0,5560,21066,8089,8521,6647,14658,7759,2653,8687,9362,9456,1967,6120,7120,1732,15569,13800,15993,19283,21427,14930,10601,268,258,1
1377554400.0,9053,22154,18138,4587,17268,18587,15365,16989,7992,20149,17664,12081,2577,3609,18221,5463,604,11935,22124,7610,7247,16385,132,457,2
1377640800.0,6977,10711,16329,10120,4128,10281,18860,11197,10765,18530,15040,15540,13665,16808,11928,19130,8262,18326,9231,18899,11114,11148,207,894,1
1377554400.0,18593,3199,4019,19516,14237,3793,14176,6744,3935,16417,3895,21348,33,436,17025,11221,1128,11259,20843,19215,3864,1178,653,715,1
1377554400.0,14401,5314,2841,6083,6003,6282,17845,2506,21327,11388,11672,8922,1754,20435,13356,16512,7392,10875,5619,4728,945,20426,484,475,1
1377640800.0,754,18055,16044,20749,7065,15925,8754,6237,3517,588,2438,666,7901,6631,17517,19039,2413,6307,5458,1614,13934,20531,378,341,1
1377554400.0,7905,19349,10684,5202,18606,20366,2846,4206,6273,9100,13367,20830,4758,19128,20894,12864,7795,12631,17041,159,17235,19547,477,413,1
1377554400.0,15653,19241,21449,10996,12891,17653,7171,21202,13001,4492,19105,660,9096,8695,12470,16067,19461,13134,13029,8269,4168,5833,971,27,1
1377554400.0,4301,20909,11262,11101,6303,10324,18002,16773,2585,11810,19247,22074,2874,7321,4046,64,18885,4012,12680,22551,1687,3914,389,453,2
1380060000.0,20238,682,18229,6213,5239,2611,14786,20721,20364,1982,17934,8859,17892,6420,3181,7844,8747,20866,6686,13392,20553,12090,88,10,2
1380060000.0,21757,2568,12481,1474,16627,18695,18390,7157,20527,10157,3179,11465,16519,19863,18614,1957,20037,16374,11836,5169,22121,12371,760,83,1
1380060000.0,14229,21572,11885,13149,16607,5159,14718,13124,15147,9329,8497,6387,18133,9983,18936,2169,11339,2784,21332,977,12309,22399,851,845,2
1379973600.0,19598,7463,9718,9400,4703,10967,19765,16896,2207,7845,21742,19011,2296,4147,16200,14485,22644,1575,9729,16265,9202,8368,665,684,2
1379973600.0,17870,18459,11035,420,4315,4892,12102,17455,805,14835,962,14445,8866,20660,22432,14681,21701,1284,13882,19669,2994,2142,26,561,2
1379973600.0,1210,15820,9189,6665,10321,18165,6300,15329,9493,6901,7928,9313,19732,19311,10022,5128,5667,4293,2950,19713,8461,18033,595,255,1
1379973600.0,8591,18252,8700,13902,11370,21286,19015,14598,13696,9738,16282,6355,17066,4586,19365,9695,9539,13178,3569,4673,17703,6440,504,42,2
1379973600.0,7034,14455,18106,8098,3695,17657,13737,12847,6880,5096,20799,11376,15325,9858,13916,13682,6450,21661,3788,6755,21090,11334,163,966,1
1380060000.0,8353,3151,17128,9562,19139,4140,8844,5741,15674,6444,5363,3209,20587,7735,18500,5421,1453,16660,9390,1800,5762,16992,423,880,1
1380060000.0,10006,19030,2172,8752,10223,20217,9814,12763,17525,11914,5310,11165,9068,8131,8164,16536,4287,12332,19565,6351,19490,8728,903,879,1
1379973600.0,2349,20783,10396,19356,22044,17055,19604,17032,19615,10872,16521,1616,22273,11448,18171,1752,9311,18781,22431,15587,17527,1223,670,468,1
1379973600.0,8318,5010,8345,19,728,753,16245,22005,18928,310,96,7390,14604,4296,10803,17793,21610,20400,6625,13373,7028,13753,142,36,2
1380060000.0,4412,9453,11302,1279,18679,19354,740,4227,21614,590,12179,19224,12580,20538,15163,20001,13611,19984,9750,13917,13415,12404,862,691,2
1380060000.0,20194,12223,17632,11794,1971,7678,7840,1111,12080,3551,9815,1071,2707,12164,13081,13642,39,19684,6142,6510,18938,20137,809,791,1
1380060000.0,21117,8261,19048,21340,13926,12388,508,15880,5981,7429,11496,18091,21963,7602,10032,16655,7350,4332,10785,20569,3262,11247,528,74,1
1376690400.0,14637,8448,18100,17734,21558,19987,12195,3724,3500,2839,20926,11251,16373,2752,2885,7445,20247,8283,18261,12970,432,19668,331,608,2
1376690400.0,4951,959,1040,908,16639,7216,3189,3064,14535,16689,18448,12875,2241,3992,13621,6906,6279,15598,14811,7305,19228,17238,106,114,1
1376776800.0,8099,21009,11732,5682,484,679,10196,13253,289,9557,7270,5651,17160,12545,14977,15265,11854,3699,8559,18117,13435,20265,718,579,1
1376690400.0,21995,5693,18098,6195,17490,15160,1116,16056,12044,13060,14975,11856,19348,5785,11018,21201,14903,2478,16093,22396,3633,12117,611,232,1
1376690400.0,16407,18188,7136,14992,17937,9143,4621,22672,15392,12502,13077,5541,14951,1558,10558,5255,22040,20976,12367,9986,18222,7705,417,266,1
1376690400.0,18858,134,14864,4782,3398,1314,20402,11190,19631,8534,375,20447,374,17825,10605,22488,18658,6256,14692,12590,14833,13377,418,130,1
1376690400.0,13810,4283,2358,5054,5818,10792,12774,18314,19234,19853,9065,20283,22281,3132,17919,3554,8464,21982,530,2191,10296,10038,960,450,1
1376690400.0,15200,17836,2377,148,6302,4872,8109,6908,2729,20227,21720,7333,8886,20565,13602,14434,19979,13859,2713,22252,8366,21843,57,599,2
1376690400.0,849,19094,22136,21112,2350,21752,15887,12373,1734,19779,12548,14919,14593,6119,9411,2592,12160,7958,7219,2056,17446,19839,955,60,1
1376690400.0,7003,12564,17379,17210,17566,1394,12267,1236,1047,12316,3521,12331,5553,2192,8858,20349,20831,1973,16631,17988,8927,13924,543,556,2
1376690400.0,4896,9431,5102,21567,3231,21599,4554,6554,17060,10869,1844,6328,15231,4820,20275,164,5440,3785,17519,912,17337,15308,592,244,2
1376690400.0,5112,5116,4374,15131,20325,3519,16500,17614,5342,10494,16231,11474,2168,15712,20345,18225,15098,18272,11013,1050,2477,10056,688,94,1
1376690400.0,17982,5025,8722,21256,6789,8478,14687,448,21067,7435,21485,20744,19866,8873,558,17081,5606,17588,5642,15517,19453,2763,390,199,1
1376690400.0,7301,2408,21616,17188,12888,11626,2189,13976,19217,5986,16778,2540,4445,21368,22193,17309,11168,21583,11531,11735,13033,10431,363,91,2
1376776800.0,16089,15741,11803,18646,20785,13056,17103,21740,18689,25,4680,11611,5086,1675,18673,17648,18746,4863,5942,6530,17020,4294,631,699,1
1376690400.0,21654,9955,18992,7780,9509,1932,7872,21861,2187,5047,18536,404,18094,4714,7160,2256,19629,21050,117,423,18826,19434,303,743,2
1386025200.0,21859,8448,1040,17481,16639,7239,3189,19987,14535,3221,18310,10780,16207,12925,18448,15789,1699,14551,14811,17098,18501,11406,331,114,1
1386111600.0,7775,12815,484,16544,2075,13630,8867,17490,289,10833,16659,11425,14977,14975,10295,14211,1235,18160,21923,11918,14713,10820,232,579,1
1386111600.0,12111,21756,6302,3398,17937,14771,4621,20402,15392,19631,15153,5098,2396,10535,9860,19920,492,11020,19892,14833,17288,1945,130,266,1
1386025200.0,21028,22167,8056,148,334,6908,3419,15433,16820,1016,8865,9138,22281,14434,1751,3611,18191,12449,9721,21843,530,1780,57,450,2
1386198000.0,1319,17965,12393,17210,15887,13334,4619,1394,10369,21924,6154,12331,2839,16328,13005,1973,14860,18223,14456,8719,3581,17988,543,60,1
1386025200.0,5112,9431,4374,21567,20325,21599,11202,11291,22101,15602,8167,6328,20345,164,15098,1917,11013,912,10405,15308,2477,364,592,94,1
1386025200.0,20798,4311,14687,11626,9005,14083,19362,13131,10821,3519,2966,2540,21485,17309,6161,3903,5756,11735,5642,1186,9334,10431,363,199,1
1386111600.0,6043,8188,10801,17188,17103,6950,18689,5047,22525,18586,4104,404,19375,2256,2375,18260,18255,7511,5942,423,13302,14480,303,699,1
1378245600.0,16468,18811,49,5958,22299,18979,20434,6148,7426,21439,20441,5498,21608,21759,10187,5588,461,9058,18778,6528,12754,3171,711,779,1
1378245600.0,10749,17878,7866,10076,9473,9155,22528,247,6160,12998,4349,906,3878,3107,10289,7767,6232,2804,13323,21104,17456,15013,167,338,1
1378245600.0,8192,8621,21507,7426,13476,6108,12790,6990,9151,18372,9159,449,16139,208,1496,2818,13068,8073,20735,19591,11333,10970,911,942,1
1378245600.0,10695,7772,16302,9637,13494,5697,84,14517,22417,9784,2078,12666,22605,3761,3042,10444,15408,16447,3528,2817,13935,4141,221,55,2
1378245600.0,20474,10347,12884,12193,6641,8880,13453,13088,15932,22176,2126,10235,8142,4198,7880,22586,1806,20039,3481,2907,12306,22496,1,749,1
1378245600.0,11530,1655,18621,3441,3367,11351,7491,7631,17363,4716,20573,2007,21532,18652,11478,699,15633,14143,8507,7764,6341,20457,992,102,1
1378245600.0,13801,8047,20441,2339,21695,9444,9043,9661,19473,11673,15568,5482,2765,8085,5369,20099,21521,18808,22405,17168,17168,3617,874,19,1
1378245600.0,12644,6478,512,3663,18734,18076,11445,6565,7015,8218,10467,17435,19397,8021,13139,18520,7961,2293,21706,11446,8827,15823,432,502,1
1378245600.0,11888,16477,17004,15941,7114,5097,6945,4438,9405,20072,4439,5991,7079,5528,3795,19885,6160,15974,14680,15345,10830,267,85,789,1
1378245600.0,7779,9292,20797,20133,13438,3764,9813,4284,2138,14275,17738,5091,6733,14583,11363,10017,18083,1875,16463,2814,20043,15989,854,486,2
1378245600.0,8903,15280,2804,1773,5542,5487,6850,3423,5647,11728,19758,17764,7349,18960,17943,9555,1289,22557,10018,20225,8265,21603,111,291,1
1378245600.0,13479,20225,17446,9388,13322,17232,7424,15948,19536,13282,5739,9001,11515,4135,13106,7849,20467,7139,21530,169,6377,10486,563,62,1
1378850400.0,9260,9804,11986,8897,6075,7344,11728,17048,22195,4437,18966,13273,17585,20631,21978,8522,19391,1590,18303,12051,2038,114,38,741,2
1378764000.0,15547,13339,15167,22590,19492,9050,22036,17708,10374,11110,12378,17882,9112,20371,22282,237,21768,19465,19331,19224,8293,17073,794,997,1
1378764000.0,15358,19812,19956,10751,1150,17207,15239,19204,21104,12093,11510,22363,21229,17008,10978,156,5699,10255,8066,1855,15873,3427,893,353,2
1378850400.0,11583,14426,10764,13457,17289,4037,8140,8595,1705,16974,5671,4119,348,11520,16783,6257,1671,20859,12293,14521,22223,1962,289,464,2
1378850400.0,6264,12954,5050,16156,2667,5308,11879,3245,17781,9312,8729,2804,19357,19962,19996,6264,142,8042,15817,5692,6147,10853,733,267,2
1378850400.0,11683,13107,5191,10234,17535,10863,1684,20630,14622,11936,18711,21270,14481,455,20898,16562,2096,17833,572,14323,18734,4006,360,649,1
1378850400.0,7086,18414,17958,11607,881,6848,10481,7381,5805,11724,12901,18859,22282,22282,14669,19385,7907,22209,5936,616,2623,1100,208,299,1
1378850400.0,10994,20441,9137,3627,9309,5538,16863,10666,7637,10632,7608,4709,989,19564,20036,9911,8505,18077,6085,9320,6367,6175,601,919,1
1378850400.0,17043,9102,21464,3309,3009,22681,13979,20441,12321,16412,4096,12742,176,14706,417,12237,19062,18795,7167,3939,7417,18983,811,964,1
1378850400.0,957,16783,10151,6814,8301,11562,2673,9711,14890,5495,20317,21013,13067,14901,2003,19650,4324,4437,18341,6093,4067,3632,829,745,1
1378850400.0,5191,3124,10205,20445,7293,12991,19248,13331,15424,15028,15673,21595,19610,10578,7140,3347,12385,20857,5068,18734,2175,20467,401,973,1
1380060000.0,13091,527,5045,2909,2613,19560,12982,14299,22591,4756,20121,17241,14331,6875,8333,18629,19116,4290,22618,3301,5042,20494,376,53,1
1379973600.0,887,5560,14237,8089,5137,10683,12770,2951,17318,8687,21007,9456,3895,6120,33,1732,21073,13800,1131,19283,1128,14930,258,715,1
1379973600.0,15653,412,21449,6042,12891,2297,20701,18346,13001,3683,13757,20454,19105,12314,9096,10838,12470,1712,9445,6640,4168,15721,408,27,1
1379973600.0,505,21633,14886,9471,12125,6177,21475,10901,3608,10623,17075,1060,13840,2648,9987,7453,234,11690,20239,20753,6166,10415,547,75,1
1379973600.0,21686,20687,9672,13558,1200,1429,19995,16336,7974,17755,18308,21773,22620,6853,15607,6944,6019,6034,21459,20601,6165,2882,612,242,1
1380060000.0,1294,7613,14609,5201,3898,17279,5816,11264,22011,11559,19025,8679,7409,10092,13296,5012,4528,15601,17631,19963,17922,16979,198,828,1
1379973600.0,22492,15290,21604,14777,18480,14129,21681,12033,18939,1621,10794,4333,7283,5994,7190,5814,18014,13460,13869,17121,18282,11516,988,462,1
1380060000.0,7905,3085,15126,5993,10684,7917,18606,17662,2846,639,4758,14082,7795,2644,17596,9776,489,17475,387,21981,17235,217,328,413,2
1379973600.0,22154,10905,4587,6040,16989,20081,17266,16728,12081,4451,3609,5672,11935,8191,7610,21770,16385,11050,16124,19741,21115,20554,290,132,2
1380060000.0,14401,6977,6003,16329,17845,4128,230,18860,18393,2964,11672,15040,1754,13665,13356,11928,2310,17201,5619,7161,945,2068,894,475,2
1379973600.0,754,1900,7065,13572,8754,264,3517,1025,2438,231,19753,21974,7901,2766,458,3424,17517,21590,5458,20162,19238,14746,219,341,2
1379973600.0,19640,17353,19182,150,20536,21819,1103,7154,10811,15335,16287,8366,790,4411,8576,10876,1923,15362,2881,18609,9372,20715,149,698,2
1379973600.0,813,2089,20398,17899,3750,21945,4866,15195,16968,18787,7044,5674,6392,858,10136,8577,17967,7257,16383,359,3103,2739,885,480,1
1379973600.0,11897,21578,9343,14608,4629,1688,20893,4978,11924,22342,18105,21541,17441,6701,19358,19670,17985,506,10132,6270,20108,9016,976,405,1
1380060000.0,20909,20868,10324,12032,11810,13265,12096,16702,22074,5863,3576,22416,7321,6297,19807,19420,4012,17115,22402,18823,3914,7747,6,389,1
1379973600.0,9038,10754,9598,1791,3246,15003,20751,18041,21063,5095,16716,17775,7163,8979,15349,17975,18498,12235,20294,3092,21996,988,638,342,1
1386630000.0,13091,2688,5045,3143,2613,4914,21363,8548,12982,10176,20121,13564,14331,3751,16449,762,8333,22609,10968,16804,19116,20397,695,53,1
1380664800.0,2688,13091,4983,5045,3143,14646,4914,22591,8548,10827,10176,10586,16783,3664,762,15848,22609,18243,16804,10851,20397,19167,53,695,0
1383606000.0,429,16127,15734,3162,20674,12325,22427,5996,1094,6444,19738,11396,8863,20615,17493,15221,1353,16038,17470,8779,12765,1208,52,420,0
